순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
92,9788972755913,6382066,셜록 홈즈 회고록,"10,800원",600원,아서 코난 도일 저/승영조 역,현대문학,"120년 넘게 변함없는 사랑을 받으며 수많은 소설과 영화, 드라마, 만화의 탐정 캐릭터에 지대한 영향을 미친 아서 코난 도일의 명작 「셜록 홈즈 시리즈」가 「에오스 클래식」으로 현대문학에서 출간되었다. 이번에 선보이는 「셜록 홈즈 시리즈」는 아서 코난 도일이 남긴 60편의 셜록 홈즈 이야기 중 장편 네 편을 제외한 단편 56편을 모은, 『셜록 홈즈의 모험』, 『셜록 홈즈 회고록』, 『돌아온 셜록 홈즈』, 『그의 마지막 인사』, 『셜록 홈즈의 사건집』이다. 

이 「셜록 홈즈 시리즈」는 세계적인 홈즈 권위자인 레슬리 S. ?..",1,국내도서-소설/시/희곡
93,9788901110813,4240626,SF 명예의 전당 2,"19,800원","1,100원",로버트 하인라인 등저/로버트 실버버그 편/최세진 등역,오멜라스,"미국 SF작가협회가 선정한 최고의 SF작품들

미국 SF작가협회에서 선정한 SF 역사상 최고의 작품들을 한 권의 책에 담았다. 미국 SF작가협회의 회장을 역임한 로버트 실버버그는 회원들의 투표를 통해 선정된 작품 중 열세 작품을 추려 〈SF 명예의 전당〉 첫 번째 책으로 엮어 냈다. 투표결과를 토대로 분량이나 균형감, 과학소설에 대한 작가의 전반적인 공헌을 고려하여 1965년 이전의 작품들을 선정하여 실었다.",1,국내도서-소설/시/희곡
94,9791193130551,126158429,벤자민 버튼의 시간은 거꾸로 간다 (완역본),"11,700원",650원,F. 스콧 피츠제럴드 저/이민정 역,올리버,"‘재즈 시대’를 살아가는 ‘잃어버린 세대’의 이야기 열한 편!

1차 세계대전 이후 경제, 사회, 문화적으로 풍요로웠던 1920년대의 미국, 남부에서 성공을 좇아 올라온 재즈 뮤지션들로 인해 대도시의 거리에는 어디든 재즈 음악이 흘러넘쳤다. 이때 물질적 풍요와 정신적 빈곤 사이에서 방황하고 갈등하는 젊은이들이 등장했고, 세상은 이들을 ‘잃어버린 세대’라 불렀다. 당시 젊은이들이 금주령을 피해 몰래 비밀 클럽에 모여 밀주를 마시며 재즈를 듣는 파티가 유행했는데, 피츠제럴드의 소설들은 이 길 잃은 젊은이들의 시대를 ‘재즈의 시대’로 묘사하며, 이 시기를 살아가는 젊은이들의 사랑과 연애, 욕망과 상실, 삶과 죽음 등에 관한 ‘재즈 시대의 이야기’ 11편을 펼쳐냈다.",1,국내도서-소설/시/희곡
95,9788982817588,1373634,제발 조용히 좀 해요,"15,750원",870원,레이몬드 카버 저/손성경 역,문학동네,"불안하게 흔들리는 일상, 그리고 조금씩 어긋나는 관계... 이런 지리멸렬한 일상의 표면 아래 감춰진 삶의 진실을 마치 한 장의 스냅 사진처럼 포착해내는 독특한 글쓰기로 '소설가들의 소설가'로 불리는 미국 작가 '레이몬드 카버'. 이 책은 총 4권으로 구성될 '레이먼드 카버 소설 전집' 중 그 첫번째로 헤밍웨이, 체호프와 비견되는 그의 '미니멀리스트'적인 문체의 매력을 마음껏 맛볼 수 있는 초기작 22편이 수록되어 있다.",2,국내도서-소설/시/희곡
96,9788954682756,104804340,루시 Lucy,"10,800원",600원,저메이카 킨케이드 저/정소영 역,문학동네,"카리브해 문학의 강렬한 목소리 저메이카 킨케이드가 그린
차가운 분노와 맹렬한 갈망으로 내디딘 홀로서기의 첫걸음

피식민자, 여성, 흑인, 이주민으로서의 자기 정체성을 반영해 소설과 논픽션을 아우르며 다수의 작품에서 식민주의, 탈식민주의, 흑인 페미니즘, 계급과 인종, 젠더와 섹슈얼리티, 디아스포라 정체성을 다루어온 작가 저메이카 킨케이드의 대표작 『루시』가 문학동네 세계문학전집 203번으로 출간된다. 서인도제도의 앤티가섬에서 태어나 자란 뒤 열일곱 살에 외국인 입주 보모로 미국 뉴욕에 가 생활한 자전적 경험을 담은 성장소설이다. 국내에 처음 소개되는 이 작품은 서인도제도 출신 소녀 루시가 영국 지배하에 있는 고향을 떠나 뉴욕으로 추정되는 대도시에 도착하는 장면으로 시작해 그후 일 년간의 삶을 그린다.",1,국내도서-소설/시/희곡
97,9788954607919,3369586,검은 고양이,"10,800원",600원,애드거 앨러 포 저/루이스 스카파티 그림/강미경 역,문학동네,"비운의 천재 작가 애드거 앨런 포의 공포 단편선

보들레르가 ""포의 단편에는 내가 쓰고 싶었던 작품의 모든 것이 있다""라고 극찬한 작가 에드거 앨런 포의 공포 단편선. 인간의 비이성적인 광기와 분노를 그린 '검은 고양이', 죽음의 고통보다 더한, 서서히 죽음을 맛보는 고통을 그린 '저승과 진자', 산 채로 매장당한 자의 생생한 경험담을 듣는 '때 이른 매장' 세 편의 단편이 수록되어 있다. 아르헨티나 출신의 루이스 스카파티의 그림을 함께 수록하여 작품의 분위기를 보다 생생하게 전달하고 있다.",1,국내도서-소설/시/희곡
98,9788932036250,90196874,첫사랑,"9,000원",500원,사뮈엘 베케트 저/전승화 역,문학과지성사,"『첫사랑』은 베케트가 프랑스어로 작품 활동을 시작한 1946년에 쓰인 단편소설 네 편(「첫사랑」 「추방자」 「진정제」 「끝」)을 모은 것이다. 베케트가 지향하는 글쓰기는 무지와 무능, 결핍을 드러내 보여주는 것이며 그에 적합한 언어가 바로 프랑스어였다. 베케트의 초기 작품들을 모은 이 책은 이후에 쓰인 다른 작품들보다는 내용적?형식적인 난해함이 덜하나, ‘반-주인공’이라고 불리는 방랑하는 주인공, 주인공이자 화자, 문장부호의 활용, 낯선 글쓰기, 패러디, 구어체 등 그의 전 작품에서 반복되는 독특한 특성들을 고스란히 담고 있다. 문법에 어긋난 문장들, 뚜렷한 사건이 없는 이야기, 일관성 없는 화자의 서술, 자아의 분열 등 전통적인 소설 작법에서 벗어난 그의 글쓰기는 우리에게 익숙한 독서를 낯선 행위로 만들어버리며, 독자들은 그의 텍스트를 읽기 위해 다양한 시도를 함으로써 독서라기보다는 창작에 가까운 경험을 하게 한다.",1,국내도서-소설/시/희곡
99,9791187206613,43946458,세상의 중심에서 사랑을 외친 짐승,"13,320원",740원,"할란 엘리슨 저/신해경,이수현 공역",아작,"“신이시여, 할란 엘리슨이네.”
중단편 만으로 휴고상, 에드거상, 네뷸러상 등 각종 문학상을 
60여 차례나 수상한 살아 있는 전설이자 미친 천재!

“여기, 진짜가 나타났다.” 중단편만으로 휴고상, 에드거상, 네뷸러상, 브람스토커상, 세계판타지문학상 등 각종 문학상을 60여 차례나 수상한 SF, 판타지 소설계의 대부이자 살아 있는 전설, 미친 천재 할란 엘리슨의 국내 첫 작품집. 

1,700여 편에 이르는 전방위적인 작품과 더불어, “작가는 모든 것을 알아야 한다”며 청소년 범죄에 관해 쓰기 위해 가짜 신분으로 브루클린 갱단에 들어갔고, 롤링 스톤즈 등과 함께 여행한 뒤 로큰롤을 묘사하기도 했으며, 흑인 참정권 운동을 위해 마틴 루터 킹 목사가 주도한 셀마-몽고메리 행진에 동참하기도 한 행동하는 자유주의자. 

영화 [터미네이터]를 비롯해 자기 아이디어를 베꼈다고 생각한 영화 제작사들을 상대로 지독한 저작권 소송을 벌이고, 검열 반대 운동에 앞장서 국제 작가 연맹으로부터 ‘실버 펜’까지 수상한 ‘천재’, ‘괴물’, 그리고 ‘전설’ 그 자체인 할란 엘리슨의 대표 수상작 모음 전집.

“할란 엘리슨은 자기 키가 159센티미터라고 하지만, 
재능과 열정과 용기 면에서는 2미터가 넘는 거인이다.”
- 아이작 아시모프",1,국내도서-소설/시/희곡
100,9791127240998,61791569,톨스토이 베스트 단편소설 : Tolstoy for the young-Select tales from Tolstoy (영어 원서),"12,600원",원,톨스토이 저,BOOKK(부크크),,6,국내도서-소설/시/희곡
101,9788972758495,59720752,헨리 제임스,"18,000원","1,000원",헨리 제임스 저/이종인 역,현대문학,"헨리 제임스는 50여 년에 걸친 작가 생활 동안 모두 112편의 중단편소설을 써냈으며, 단편소설을 ‘아름답고 축복받은 누벨’이라고 표현할 정도로 큰 애정을 보였다. 그의 방대한 작품 세계에서 정수로 꼽힐 만한 8편을 엄선하여 실은 이 책 『헨리 제임스』는 그동안 국내에서 단편적으로 다루어진 제임스 문학을 총체적으로 바라볼 수 있도록 수록작 선정에 기준을 두었다. 문학적 의의와 재미뿐만 아니라 제임스 단편소설을 관통하는 3대 주제인 ‘정체성’ ‘유령’ ‘환상’을 한 권에서 아우르는 동시에, 리얼리즘에서 모더니즘으로 옮아가는 작풍의 변화를 좇을 수 있도록 시기별 주요 작품을 고루 뽑아 연대순으로 배치했다. 이렇게 최종 선정된 8편 가운데 「네 번의 만남」 「제자」 「중년」은 국내 처음 소개되는 작품들이며, 단권으로 출간된 바 있는 「데이지 밀러」와 「나사의 회전」을 함께 수록했다.",2,국내도서-소설/시/희곡
102,9791167902702,135805063,복수의 여신,"15,750원",870원,마거릿 애트우드 등저/이수영 역,현대문학,"김하나·천희란 작가 추천
마거릿 애트우드, 앨리 스미스, 카밀라 샴지 등
전 세계 최고의 작가들이 여성을 대상화하는 멸칭들에 맞서
유머와 휴머니즘으로 직조해낸 새로운 신화

세계 여성 문학을 대표하는 작가 15인의 앤솔러지 『복수의 여신』이 현대문학에서 출간되었다. 이 책은 여성과 소수자의 목소리가 더 많은 독자에게 닿기 바라는 마음으로 1973년에 설립된 영국 ‘비라고 출판사’ 50주년을 기념해 기획된 작품이다. ‘비라고virago’는 영웅적이고 호전적인 여성을 일컫지만, ‘말참견 잘하고 어디서나 문제를 일으키는 드센 여자’를 뜻하는 멸칭으로 주로 쓰인다. ‘비라고’라는 사명社名 자체가 “현 상태에 대한 도전을 결코 멈추지 않겠다”라는 사명使命을 함의하는 바이다.",2,국내도서-소설/시/희곡
103,9788993094442,7328519,도매가로 기억을 팝니다,"20,700원","1,150원",필립 K. 딕 저/조호근 역,폴라북스,"20세기의 가장 위대한 SF 작가의 모든 단편을 수록한 단편집의 다섯 번째이자 마지막 권이며, 뛰어난 창조력이 정점에 달해있던 시기의 필립 K. 딕의 모습을 보여주는 중요한 지표이기도 하다. 이 책에 수록된 놀랍도록 다양한 스물다섯 편의 단편은 1963년에서 1981년, 그가 죽기 겨우 몇 달 전까지의 기간에 만들어진 단편들이다. 또한 이 책의 제목이 된 단편은 훗날 전 세계 극장가를 강타한 흥행작, 「토탈 리콜」로 영화화된 작품이기도 하다.",1,국내도서-소설/시/희곡
104,9788937456930,128186812,셰익스피어 글방,"13,500원",750원,어니스트 헤밍웨이 저/안정효 역/정다은 그림,민음사,"결국, 남는 것은 한 폭의 그림!
고전을 감각하는 또 하나의 방법 

민음사에서 ‘세계문학 일러스트 에디션’이 출간되었다. 모파상의 「달빛」, 울프의 「럭턴 유모의 커튼」, 헤밍웨이 「셰익스피어 글방」 등 고전 작가의 ‘숨은 명작’에 오늘날 가장 주목받는 일러스트레이터의 감성을 더했다. 이 시리즈는 전통적인 의미의 ‘읽는 고전’, 오디오북으로 확장된 ‘듣는 고전’에 이어 ‘감각하는 고전’이라는 콘셉트로 기획되었다. 16면의 아코디언 북을 펼치는 순간, 아름다운 일러스트가 풍경처럼 모습을 드러내고 화폭을 좁히고 넓히는 손끝의 힘이 이야기를 자유자재로 움직인다. 3인 3색 일러스트레이터의 개성도 돋보인다. ‘소녀들과 몽환의 작가’ 권서영, ‘팔레트와 물감으로 사랑스러운 색감을 구현하는 작가’ 진청, ‘단단한 풍경을 그리는 작가’ 정다은이 고전 소설을 동시대적인 가치와 감각으로 해석했다.",1,국내도서-소설/시/희곡
105,9791158887155,117606260,켄 리우 한국판 오리지널 단편집 세트,"22,500원",250원,켄 리우 저/장성주 편역,황금가지,"『종이 동물원』의 작가 켄 리우의 한국판 오리지널 SF 단편선
데뷔작을 포함하여 함께 엮인 적 없는 단편 중 33편을 선별하여 수록

유영 번역상 수상 번역가 장성주 엮고, 옮김.

권위의 휴고상, 네뷸러상, 세계환상문학상을 40년 만에 첫 동시 수상한 대표작 「종이 동물원」으로 국내에서도 많은 독자를 확보한 켄 리우의 미출간 단편 중 엄선하여 엮은 한국판 오리지널 단편집. 아시아에 대한 꾸준한 관심이 빛을 발하는 작품들이 이번 단편집에 수록되어 있다.",1,국내도서-소설/시/희곡
106,9788972434504,13440423,오헨리 단편집,"4,500원",250원,오 헨리 저,서문당,"[마지막 잎새]로 널리 알려진 오 헨리의 단편선! 세계적인 단편 작가 오 헨리의 작품을 크게 나누면 남부의 것, 서부의 것, 라틴 아메리카의 것, 그리고 뉴욕시의 것 등으로 대별할 수 있다. 여기 실린 작품들은 남부인의 기질을 유머러스한 터치로 묘사한 남부의 것과 오 헨리를 작가로의 든든한 지반을 구축시킨 뉴욕 시의 것들이다.",2,국내도서-소설/시/희곡
107,9788972756699,13120852,오 헨리,"14,400원",800원,오 헨리 저/고정아 역,현대문학,"체호프, 모파상, 카프카, 에드거 앨런 포 등의 이름과 더불어 단편소설의 대명사로 불리는 오 헨리의 단편선이다. ‘반전이 있는 따뜻한 이야기’인 오 헨리의 단편소설들은 동화와도 비슷한 분위기가 있어 아동용으로 무수히 번역 소개되어 왔다. 하지만 오 헨리는 결코 동화풍의 몇몇 작품으로만 이해하기에는 작품의 깊이와 폭이 무척이나 깊으면서도 다채로운 작가이다. 

살아 있을 때부터 미국의 모파상, 미국의 고골 등의 호칭을 얻은 오 헨리는 경쾌한 위트와 희곡으로도 손색이 없는 생생한 대사, 결말의 절묘한 반전 등으로 단편소설의 역사에 굵직한 획을 그었다. 오 헨리 단편의 특징들은 그대로 좋은 단편소설에 대한 정의이기도 하다.",1,국내도서-소설/시/희곡
108,9788960174580,7968963,세계대전 Z 외전,"5,400원",300원,맥스 브룩스 저/진희경 역,황금가지,"좀비 아포칼립스 문학의 바이블로 불리우며 각기 밀리언셀러에 등극한 『세계 대전 Z』와 『좀비 서바이벌 가이드』의 저자인 맥스 브룩스의 좀비 단편집이 출간되었다. 인간을 먹이로 삼지만, 인간의 개체수를 보존함으로서 생존할 수 있었던 뱀파이어들이 오로지 번식과 전파를 통해 종을 말살에 이르게 하는 좀비 바이러스의 대치를 그린 단편 「멸종 행진」을 비롯하여 공식적으로 『세계 대전 Z』에서 누락되었던 「대장성」, 그리고 『세계 대전 Z』 조사관의 개별적 이야기인 「클로저 리미티드」, 짧고 강렬한 단편인 「스티브와 프레드」 등 좀비에 관한 단편 네 편이 수록되어 있으며, 저자 본인의 좀비에 관한 서문도 함께 수록되어 있다.",1,국내도서-소설/시/희곡
109,9788982737459,2765529,푸아로 사건집,"10,800원",600원,애거서 크리스티 저/김윤정 역,황금가지," ‘에르퀼 푸아로 등장’, 혹은 ‘에르퀼 푸아로의 데뷔’로 바꿔 불러도 어색하지 않을 푸아로의 출세작이다. 모두 열한 개의 단편으로 구성되어, 한참 정력적으로 활동하던 당시의 푸아로가 차례차례 사건을 해결하며 명성을 얻어 가는 과정이 흥미롭게 그려져 있다. 매 편 함께하는 단짝 헤이스팅스 대위와 푸아로 사이의 장난기 어린 설전이 읽는 재미를 더해 준다. 불가능과 패배, 그에 더해 겸손을 모르는 최강의 명탐정 에르퀼 푸아로의 진면목을 가장 잘 요약한 책으로 볼 수 있다.",1,국내도서-소설/시/희곡
110,9788960908697,125285065,낭비 없는 밤들,"19,800원","1,100원",실비아 플라스 저/박선아 역,마음산책,"“이름 없는 내가 일어난다.
이름 없이, 더럽혀지지 않은 채로.”

퓰리처상 수상 시인 실비아 플라스의 국내 초역 작품집

『실비아 플라스 시 전집』과 장편소설 『벨 자』 등을 선보이며 국내 독자에게 실비아 플라스의 작품 세계를 알려온 마음산책에서 『낭비 없는 밤들』이 출간됐다. 이번 책은 국내 초역되는 단편과 산문(에세이)을 묶은 작품집으로, 실비아 플라스의 다채로운 글쓰기와 작가적 재능을 두루 만나볼 수 있다.

『낭비 없는 밤들』은 실비아 플라스가 남긴 단편과 산문, 일기를 전 남편인 영국의 계관시인 테드 휴스가 엮어 출간한 『조니 패닉과 꿈의 성경Johnny Panic and the Bible of Dreams』 2판(1979년)을 저본으로 한다. 2판은 1977년 초판 출간 후, 인디애나 대학교의 릴리 도서관에서 발견된 초기 원고들을 추가한 것이다.",1,국내도서-소설/시/희곡
111,9788961706193,44816663,브로크백 마운틴,"13,950원",770원,애니 프루 저/전하림 역,F(에프),,2,국내도서-소설/시/희곡
112,9788993094800,23195308,허공에서 춤추다,"13,500원",750원,낸시 크레스 저/정소연 역,폴라북스,"네뷸러 상, 휴고 상, 스터전 상 수상에 빛나는 
SF계의 그랜드 데임 낸시 크레스,
국내 첫 출간되는 기념비적 컬렉션!

어슐러 K. 르 귄, 엘리자베스 문, 케이트 윌헬름을 잇는 SF계의 그랜드 데임 낸시 크레스의 중단편선 『허공에서 춤추다』가 폴라북스에서 출간되었다. 네뷸러 상과 휴고 상을 동시에 수상하며 그녀를 스타 작가의 반열에 올린 걸작 「스페인의 거지들」과 네뷸러 상과 스터전 상을 수상한 「올리트 감옥의 꽃」, 네뷸러 상 · 휴고 상 각 최종 후보작이자 《아시모프》지 독자상 수상작인 「허공에서 춤추다」등 현대 과학소설에서 독보적인 위상을 차지하는 13편의 중단편이 실려 있다. 국내 첫 출간되는 낸스 크레스의 작품집인 이 책은 출간 당시 SF·판타지 잡지 《로커스》에서 ‘올해의 단편집’ 5위에 선정되었으며, “최고의 SF 작가 중 한 사람에 의해 쓰인 이 책의 모든 작품은 대단히 뛰어나다!”(크레이그 엥글러Craig E.",2,국내도서-소설/시/희곡
113,9791189660796,70464966,마지막 잎새 미니미니북,"3,510원",190원,오 헨리 저,더클래식,,1,국내도서-소설/시/희곡
114,9788949705256,3316142,롤리타 / 위대한 개츠비,"9,310원",290원,"나보코프,피츠제럴드 공저/박순녀 역",동서문화사,"20세기 젊은이들을 열광케 한 충격의 걸작!
인간sex 해방, 사회적 금기에 도전 나보코프!
물질풍요에 무너져가는 현대인 자화상 피츠제럴드!

12세 미소녀와 중년남성의 사랑, 도피여행, 그리고 욕망의 끝을 다룬 나보코프의 대표작「롤리타」와 사랑의 욕망이 가져온 비극을 다룬 스콧 피츠제럴드의 「위대한 개츠비」를 수록하고 있다. 「롤리타」는 포스트 모더니즘의 바람을 타고 그것이 추구하는 인간성의 해방, 자유로움, 열린 공간, 원시성으로의 회귀를 반영하고 있다.",1,국내도서-소설/시/희곡
115,9788955827682,130744456,불가사의한 V양 사건,"13,300원",280원,버지니아 울프 글/고정순 그림/홍한별 역,아름드리미디어,"“지금 의자를 쳐서 바닥에 쓰러뜨려야겠다는 생각이 문득 든다.
그러면 적어도 아래층 사람은 내가 살아있다는 걸 알겠지.”
스스로 존재를 증명해야 살 수 있었던 고독한 V양의 이야기

아름드리미디어의 새로운 시리즈 ‘초단편 그림소설’의 첫 권은 모더니즘 대표 작가인 버지니아 울프의 『불가사의한 V양 사건』이다. 『불가사의한 V양 사건』은 타인의 무관심으로 언제부터인가 이름조차 희미해지고 지워진 존재로 살아가는 사람들 혹은 군중 속의 외톨이로 살아가는 사람들의 씁쓸한 삶을 이야기한다. 소설은 사람들에게 배경에 불과했던 V양이 어느 날 자취를 감추었다는 것을 희미하게 알아차린 단 한 사람의 시점으로 전개된다. 버지니아 울프는 이름 없는 사람, 세상에 영향력을 끼치지 못하고 주변인으로 치부된 사람의 일생을 기록한 이 실험적인 소설을 통해, 고독 사회에서 벌어지는 ‘아무도 모르는 죽음’이 얼마나 불가사의한 일인지 일깨우며, 지금 우리의 삶을 돌아보게 한다.",1,국내도서-소설/시/희곡
116,9791191278033,96402988,헨리 슈거,"16,200원",900원,로알드 달 저/허진 역,교유서가,"에드거 엘런 포 상, 전미 미스터리 작가상 수상에 빛나는 최고의 이야기꾼

시끄럽고 대담하고 뻔뻔스러운 이야기 저 너머에서
빙그레 웃으며 기어이 독자와의 내기에서 이기고 마는 작가 

우리 시대의 가장 영향력 있고 가장 널리 읽히는 작가 _타임스

세대를 뛰어넘는 영원한 이야기꾼 로알드 달의 베스트 소설집

‘에드거 엘런 포’ 상, 전미 미스터리 작가상 수상에 빛나는 최고의 이야기꾼 로알드 달의 베스트 소설집이 재출간되었다. 올해로 서거 30주년을 맞은 로알드 달은 2000년 ‘세계 책의 날’에 전 세계 사람들이 가장 사랑하는 작가로 선정되었고 시간이 지날수록 세대를 뛰어넘는 영원한 이야기꾼으로 자리매김하고 있다.",1,국내도서-소설/시/희곡
117,9788954655347,71742896,악몽과 몽상 1,"17,820원",990원,스티븐 킹 저/이은선 역,엘릭시르,"3억 5천만 부가 넘는 판매 부수를 올린 세계적인 작가 스티븐 킹의 단편집 『악몽과 몽상』이 엘릭시르에서 출간되었다. 『악몽과 몽상』은 『스티븐 킹 단편집-옥수수밭의 아이들 외』, 『스켈레톤 크루』에 이어 스티븐 킹이 칠 년간 쓴 작품 중 탁월하다고 자평하는 스물네 편의 작품이 수록된 단편집이다. 엘릭시르만의 세련된 장정과 깔끔한 편집으로 소개되는 이번 단편집에서는 평범한 남자의 지독한 복수 과정을 담은 「돌런의 캐딜락」, 의도치 않게 인류를 멸망시켜버린 비운의 천재 이야기 「난장판의 끝」, 사악한 아이들에 대한 작가 특유의 상상력이 담긴 「어린아이들을 허락하라」 등 단편소설은 물론, 텔레비전 드라마로도 방영된 극본 「죄송합니다, 맞는 번호입니다」, 야구 잡지에서 극찬을 받은 에세이 「고개를 숙여」 등 다양한 장르에서 종횡무진 활약하는 스티븐 킹을 맛볼 수 있다. 이 외에도 작가가 직접 쓴 서문과 작품 해설이 포함되어 한층 즐거운 독서를 보장한다.",2,국내도서-소설/시/희곡
118,9788937456923,128186767,럭턴 유모의 커튼,"13,500원",750원,버지니아 울프 저/이미애 역/진청 그림,민음사,"결국, 남는 것은 한 폭의 그림!
고전을 감각하는 또 하나의 방법 

민음사에서 ‘세계문학 일러스트 에디션’이 출간되었다. 모파상의 「달빛」, 울프의 「럭턴 유모의 커튼」, 헤밍웨이 「셰익스피어 글방」 등 고전 작가의 ‘숨은 명작’에 오늘날 가장 주목받는 일러스트레이터의 감성을 더했다. 이 시리즈는 전통적인 의미의 ‘읽는 고전’, 오디오북으로 확장된 ‘듣는 고전’에 이어 ‘감각하는 고전’이라는 콘셉트로 기획되었다. 16면의 아코디언 북을 펼치는 순간, 아름다운 일러스트가 풍경처럼 모습을 드러내고 화폭을 좁히고 넓히는 손끝의 힘이 이야기를 자유자재로 움직인다. 3인 3색 일러스트레이터의 개성도 돋보인다. ‘소녀들과 몽환의 작가’ 권서영, ‘팔레트와 물감으로 사랑스러운 색감을 구현하는 작가’ 진청, ‘단단한 풍경을 그리는 작가’ 정다은이 고전 소설을 동시대적인 가치와 감각으로 해석했다.",1,국내도서-소설/시/희곡
119,9788972757221,18304973,허먼 멜빌,"12,600원",700원,허먼 멜빌 저/김훈 역,현대문학,"문명의 아이러니를 신화적 상상력으로 풍자한, 
『모비 딕』의 작가 허먼 멜빌(1819~1891)

총 일곱 작품이 실린 이번 단편선은 유고작 「선원, 빌리 버드」(1924)를 제외한 여섯 편이 모두 멜빌이 가장 활발하게 집필을 한 1850년대에 쓰인 작품들로, 그의 전성기이자 정점이라 일컬어지는 이 시기 문학에서 그의 다양한 면모를 살필 수 있는 글들을 선정했다. 멜빌이 『모비 딕』의 헌사를 바쳤던 15년 연상의 호손을 만나기 전까지는 그의 문학의 주요한 요소인 선과 악, 숙명과 자유의지의 문제에 완벽히 눈을 뜨지 못한 터였고, 1861년 남북전쟁 발발 이후로는 염세적 두려움에 빠져 빈약한 시를 썼을 뿐 「선원, 빌리 버드」 전까지 눈에 띄는 작품을 내지 못했기에 1850년대 작품들은 매우 주요하게 다루어지고 있다.",1,국내도서-소설/시/희곡
120,9788936439330,122885770,시티 픽션 : 런던,"6,300원",350원,"버지니아 울프,캐서린 맨스필드,헨리 제임스 저/김영희,한기욱 역",창비,"『시티 픽션: 런던』은 20세기 영국 모더니즘 문학의 선구자 버지니아 울프의 대표적인 단편 「큐 가든」과 「유품」으로 문을 연다. 「큐 가든」은 버지니아 울프의 초기 단편으로 런던 남서부에 위치한 왕립식물원 ‘큐 가든’의 한 화단을 스치는 군상들을 사실적이고 실험적으로 묘사한다. 「유품」은 「큐 가든」보다 후기에 쓰인 울프 사후 발표작으로 한 남성이 런던의 중심가 피커딜리에서 교통사고로 죽은 아내의 일기를 따라 읽으며 아내의 진짜 모습을 발견해나가는 소설이다. 

버지니아 울프가 많은 문학적 영향을 받았다고 전해지는 영국 작가 캐서린 맨스필드의 대표작 「가든 파티」 또한 런던 편에 담겼다. 파티가 열리는 귀족 가문과 한 사람의 죽음을 맞이한 빈민가를 하루에 모두 경험하는 인물을 통해 당시의 영국식 계급문화를 치밀하게 풀어낸 작품이다.",2,국내도서-소설/시/희곡
121,9791159037993,57238932,벤자민 버튼의 시간은 거꾸로 간다,"8,820원",490원,프랜시스 스콧 피츠제럴드 저/허윤정 역,더클래식,"오직 피츠제럴드만이 할 수 있는 기발하고 유쾌한 상상력!
매우 비현실적인 설정이 가장 현실적으로 다가오는 걸작 단편선

시간이 거꾸로 간다면 무슨 일이 벌어질까? ‘노인으로 태어나 소년으로 늙어 간다’는 마크 트웨인의 말에서 영감을 받은 피츠제럴드는 기상천외한 상상력을 「벤자민 버튼의 시간은 거꾸로 간다」에 발현했다. 소설 속 주인공 벤자민 버튼은 70세 노인으로 태어나 점점 젊어지는 운명을 타고난다. 일반적인 시간의 흐름을 역행하는 바람에 현실에서 자신의 있는 그대로의 모습을 인정받지 못하는 벤자민. 주위 사람들은 그를 유별나다고 지적하며, 일반적인 기준에 맞추라고 스트레스를 준다. 벤자민이 인생에서 가장 빛나는 때라고 여긴 순간은 아기로 태어나 노인으로 늙어 가는 우리와 별반 다르지 않다. 실제 나이와 신체 나이가 비슷했던 삶의 중간 지점쯤이었던 것이다.",1,국내도서-소설/시/희곡
122,9791164051847,115599340,레이디스,"14,400원",800원,퍼트리샤 하이스미스 저/김선형 역,북하우스,"“퍼트리샤 하이스미스는 최면을 거는 문장으로
서스펜스를 한껏 끌어올리는 최고의 작가다.” [더 타임스]

‘리플리’ 시리즈와 『캐롤』의 작가
하이스미스 세계의 시작이 된 작품들
작가 탄생 100주년 기념 최초 출간
평온한 밤의 공기를 찢어내는 어두운 상상력

* [더 타임스] 선정 역대 최고의 범죄소설 작가 50인 중 1위
* 미국 추리작가협회 특별상, 영국 추리작가협회 은상 수상 작가
* 프랑스 탐정소설 국제 부문 그랑프리 수상 작가
* 에드거 앨런 포 상, 오 헨리 상 수상 작가
* 오 헨리 상 수상작 「영웅」 수록

‘20세기의 에드거 앨런 포’ ‘서스펜스의 대가’ ‘불안의 시인’ ‘매혹적인 어둠의 소설가’ 등 화려한 수식어로 불려온 작가 퍼트리샤 하이스미스. 『레이디스』는 하이스미스의 초기 심리소설 열여섯 편을 묶은 단편집이다.",1,국내도서-소설/시/희곡
