순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
349,9791171253333,127044853,늑대와 토끼의 게임,"15,120원",840원,아비코 다케마루 저/김윤수 역,시공사,"‘아버지’라는 이름의 괴물로부터
끝까지 도망쳐라!

《살육에 이르는 병》 이후 가장 충격적인 결말
서술 트릭의 대가 아비코 다케마루가 선사하는 또 하나의 잔혹 미스터리

아야쓰지 유키토, 노리즈키 린타로, 아리스가와 아리스 등과 함께 일본 1세대 신본격 미스터리의 주역으로 손꼽히는 작가 아비코 다케마루는 수수께끼 풀이와 트릭에 집중하여 빈틈없는 논리적 플롯을 만들어내는 작가로 알려져 있다. 특히 그의 대표작 《살육에 이르는 병》은 서술 트릭 소설임을 알고 읽어도 작가가 장치한 트릭을 쉽게 알아챌 수 없어, 일본은 물론 한국 추리소설 독자들 사이에서도 명실공히 최고의 반전 소설로 평가받는다. 1992년 일본에서 처음 출간된 이래 30년 넘도록 ‘반전을 이야기할 때 결코 빠질 수 없는 작품’, ‘서술 트릭을 좋아한다면 반드시 읽어야 할 걸작’이라는 찬사를 받고 있으며, 일본 현대 추리소설을 논할 때 빠짐없이 거론되는 작품이기도 하다.",1,국내도서-소설/시/희곡
350,9791193149140,125183700,교수상회,"16,920원",940원,유키 하루오 저/김은모 역,블루홀6,"2023년 『방주』로 한.일 추리소설계를 뜨겁게 달구었던 유키 하루오의 『교수상회』가 블루홀식스에서 출간되었다. 블루홀식스는 창립 이래 매년 국내 미스터리, 추리소설 출판 종수가 압도적 1위인 출판사이다. ‘나가우라 교’, ‘미키 아키코’, ‘아사쿠라 아키나리’, ‘하야사카 야부사카’, ‘후루타 덴’ 등 국내 미출간 작가들의 작품들과 국내에서 아직 인지도가 없었던 ‘오승호’(고 가쓰히로), ‘우사미 마코토’ 작가의 작품들을 블루홀식스의 사명(使命)으로 알고 출간하여 왔다. 특히 ‘나카야마 시치리’의 작품들을 시리즈별로 꾸준히 출간하여 나카야마 시치리는 현재 일본을 대표하는 인기 작가가 되었다. 이 또한 블루홀식스 출판사만의 성과이자 지향점이라고 할 수 있다. 

『교수상회』는 다이쇼 시대의 독특한 분위기가 잘 녹아든 본격 미스터리다. 비밀 결사인 ‘교수상회’와 관련이 있는 것으로 추정되는 무라야마 박사가 살해당하고 수사는 난항을 겪는다.",1,국내도서-소설/시/희곡
351,9791192738192,122441013,붉은 박물관,"15,210원",840원,오야마 세이이치로 저/한수진 역,리드비(READbie),"본격 미스터리 대상 노미네이트!
본격 미스터리 베스트10!
출간 즉시, TBS 드라마 방영!

반전의 반전! 확신하는 순간, 모든 예측은 빗나간다!
본격 미스터리 거장, 오야마 세이이치로 혼신의 역작!

본격 미스터리의 거장 오야마 세이이치로의 대표작 『붉은 박물관』이 드디어 한국에 소개된다. 『붉은 박물관』은 출간 이후, 〈본격 미스터리 베스트10〉과 본격 미스터리 대상 후보에 올랐고, 인기에 힘입어 일본 TBS 방송국에서 두 차례 드라마로 만들어졌다. 또 2020년 중국에 소개돼 그해 ‘본격추리 베스트10’에 오르고, 온라인 서점에 3만 개 이상 댓글이 달리는 등, 미스터리 독자들의 열광적인 호응을 이끌어 냈다.

형사사건의 수사 서류와 증거품이 모이는 ‘붉은 박물관’.",1,국내도서-소설/시/희곡
352,9791192579313,116421662,열린 어둠,"15,120원",840원,렌조 미키히코 저/양윤옥 역,모모,"“대담한 수수께끼, 빈틈없는 수렴, 광풍의 반전,
아름다운 문장이 빚어내는 미묘한 심리와 서정까지!
미스터리 애호가라면 반드시 거쳐야 할 통과의례 같은 책”
_옮긴이 양윤옥

‘이 미스터리가 대단하다’가 꼽은 ‘복간 희망! 환상의 명작 베스트텐’ 1위!

‘관능’과 ‘트릭’을 아름답고 기묘하게 결합한
아홉 편의 초절정 반전 미스터리

『백광』 단 한 권으로 미스터리 독자들에게 최고의 몰입감과 문학적 충격을 동시에 선사한 천재 작가 렌조 미키히코의 단편집 『열린 어둠』이 드디어 출간되었다. 이 책에는 독자들을 환상적 미스터리의 늪에 빠뜨릴 아홉 편의 단편 미스터리가 담겼다. 치밀한 서술 트릭과 허를 찌르는 반전으로 장르적 재미를 충족시키는 동시에 인간의 욕망을 한없이 냉철한 시선으로 응시해 서정미 넘치는 문체로 담아내며 문학적 격조까지 놓치지 않는 렌조 미키히코.",1,국내도서-소설/시/희곡
353,9788960177826,11865806,서재의 시체,"10,800원",600원,애거서 크리스티 저/박선영 역,황금가지,"전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕,
애거서 크리스티를 대표하는 작품만을 모은 에디터스 초이스

시골 마을의 명사인 근엄한 대령 부부의 서재에서 금발 미녀의 시체가 발견된다! 마을 사람들 모두가 이 스캔들에 흥분하며 여기저기 소문을 퍼뜨리고, 대령을 비롯한 저택의 모든 사람들은 희생자를 모른다고 하는 가운데, 마플 양만이 올바른 진실을 찾아나선다. 과연 이 낯선 여자는 왜 남의 집 서재에서 죽어야 했던 것일까? 전 세계에서 가장 많이 팔리는 애거서 크리스티 작품 중 하나!",2,국내도서-소설/시/희곡
354,9791158790875,61269348,작가 형사 부스지마,"4,410원",240원,나카야마 시치리 저/김윤수 역,북로드,"“근사해 보이는 작가들의 
악취 나는 세계로 당신을 초대합니다!”

작가, 편집자, 독자, 프로듀서의 부도덕한 욕망과
망상적 자기애가 불러온 다섯 건의 살인

작가 지망생이 읽어서는 안 될 책!

2009년 ‘이 미스터리가 대단해!’ 대상을 수상하며 48세의 나이에 늦깎이로 등단한 이후 음악 미스터리와 코지 미스터리, 변호사 시리즈, 경찰 소설, 사이코패스 미스터리, 법의학 미스터리 등 폭넓은 주제에 도전하는 작가로 일본 추리소설계에서 주목받고 있는 나카야마 시치리가 이번엔 ‘출판계 미스터리’로 돌아왔다.",1,국내도서-소설/시/희곡
355,9791192313450,124039373,세상 끝의 살인,"15,120원",840원,아라키 아카네 저/이규원 역,북스피어,"멸망해가는 세계에서 시작된 두 여자의 마지막 수사! 

두 달 뒤, 소행성이 지구와 충돌한다. 이제 곧 멸망을 앞둔 세계는, 행성이 격돌하는 지점으로부터 조금이라도 멀리 피난하려는 이들과 어차피 희망이 없다며 비관한 자살자들, 공권력의 부재를 틈타 약탈을 일삼는 자들로 인해 아비규환에 휩싸인다.

한편 대혼란의 와중에도 자신의 꿈을 이루기 위해 운전면허를 따겠다며 후쿠오카의 운전교습소를 찾은 23살의 하루와 그런 하루에게 운전을 가르치려 홀로 출근한 강사, 두 사람은 자신들이 타려던 차량의 트렁크에서 잔인하게 살해당한 여성의 시체를 발견한다.

곧 세상이 멸망하면 다 죽을 텐데 왜 살인을? 증거까지 인멸해가며 굳이 차 트렁크에 감춰둔 이유는 무엇일까? 의구심을 품은 하루와 강사는 각각 다른 사정이 있음을 숨긴 채 전력을 다해 지구상 마지막 수사에 임하는데…….

역대 최연소.",1,국내도서-소설/시/희곡
356,9791192509327,116753582,토요미스테리,"15,120원",840원,디바제시카 저,너와숲,"읽기 시작한 순간, 빠져나갈 수 없는 흡입력!
누구나 한 번쯤 겪을 수도 있는 기이한 사건들,
디바제시카의 [토요미스테리]를 책으로 만난다! 

전혀 헤아려지지 않는 표정에 나지막한 목소리까지 더해, 아무도 빠져나갈 수 없는 이야기 속으로 끌려 들어가는 [토요미스테리]! 

명실상부 1세대 유튜브 크리에이터인 디바제시카를 더욱 독보적인 자리에 올려놓은 디바제시카 채널 속 [토요미스테리]는 근 10년 동안에 224만 명이라는 구독자가 시청하고 있는 콘텐츠다. 미스터리는 그 자체로 사람을 끌어당기는 힘이 있는데, 여기에 디바제시카의 무표정한 얼굴과 음산한 목소리가 더욱 긴장감을 높이는 효과를 더해준다. 

과거에도 공포나 미스터리를 주제로 하는 콘텐츠를 선보이는 1인 크리에이터들이 있었지만, 디바제시카처럼 진행자의 이야기로만 콘텐츠가 만들어지는 경우는 드물다.",2,국내도서-소설/시/희곡
357,9791189571160,86889981,도덕의 시간,"14,850원",820원,오승호 저/이연승 역,블루홀6,"『도덕의 시간』은 제61회 에도가와 란포상을 수상한 작품으로 오승호의 충격의 데뷔작이다. 수상 당시 일본 최고 권위를 자랑하는 추리 문학계 신인상을 재일 교포가 수상했다는 소식이 국내 언론에도 전해져 한일 양국에서 큰 화제를 불러 모았다. 또한 작품을 둘러싸고 심사위원들이 난상토론을 벌였을 정도로 문제작이자 화제작이다. 심지어 평론가 노자키 로쿠스케는 근래의 신인상은 입맛에 맞는 모범생들만 받아서 불만인 독자들에게 오승호의 작품을 추천한다고 했다. 

이러한 오승호의 『도덕의 시간』이 블루홀식스에서 출간되었다. 일본을 대표하는 추리소설 작가인 반전의 제왕 나카야마 시치리의 작품을 중심으로 미스터리 소설을 출간해 온 블루홀식스가 이번에는 현재 일본에서 가장 주목받는 젊은 추리소설 작가, 오승호의 작품을 국내 최초로 선보인다.",2,국내도서-소설/시/희곡
358,9791193149256,130168651,내가 대답하는 너의 수수께끼,"16,020원",890원,가미시로 교스케 저/이연승 역,블루홀6,"가미시로 교스케의 장편소설 『내가 대답하는 너의 수수께끼 아케가미 린네는 틀리지 않아』가 블루홀식스에서 출간되었다. 블루홀식스는 창립 이래 매년 미스터리, 추리소설 출판 종수가 압도적 1위인 출판사이다. ‘나가우라 교’, ‘미키 아키코’, ‘아사쿠라 아키나리’, ‘유키 하루오’, ‘저우둥’, ‘하야사카 야부사카’, ‘후루타 덴’ 등 국내 미출간 작가들의 작품들과 국내에서 아직 인지도가 없었던 ‘오승호’(고 가쓰히로), ‘우사미 마코토’ 작가의 작품들을 블루홀식스의 사명(使命)으로 알고 출간하여 왔다. 특히 ‘나카야마 시치리’의 작품들을 시리즈별로 꾸준히 출간하여 나카야마 시치리는 현재 국내에서는 일본을 대표하는 인기 작가가 되었다. 이 또한 블루홀식스만의 성과이자 지향점이다. 

『내가 대답하는 너의 수수께끼 아케가미 린네는 틀리지 않아』는 라이트노벨풍의 본격 미스터리로, 경쾌한 러브 코미디와 정통 본격 미스터리가 동시에 참신한 매력을 발산한다.",1,국내도서-소설/시/희곡
359,9788954450195,125392134,살인자의 쇼핑몰 1~2 세트,"25,740원","1,430원",강지영 저,자음과모음,"★이동욱, 김혜준 주연! 디즈니플러스 〈킬러들의 쇼핑몰〉 원작 소설!
★박스 세트 한정 『살인자의 쇼핑몰』 오컬트 스핀오프 수록!

압도적으로 펼쳐지는 오감 짜릿한 스릴러!
수상한 쇼핑몰을 둘러싼 약탈 느와르

시대의 이야기꾼으로, 미스터리, 모험, 판타지, 스릴러, 로맨스 등 다양한 스펙트럼을 선보이며 놀라운 소설들을 써온 강지영 작가의 『살인자의 쇼핑몰』 1, 2권 특별판 세트가 출간되었다. 디즈니플러스 오리지널 시리즈 〈킬러들의 쇼핑몰〉 원작소설인 『살인자의 쇼핑몰』을 묶은 이번 세트에는 강지영 작가가 평행우주의 정진만과 정지안을 상상하며 쓴 새로운 오컬트 단편이 포함되었다. 스핀오프 「옆집 우주의 킬러들」은 ‘살인자의 쇼핑몰’ 세계에 깊이 빠져든 독자들에게 여전히 생생하고 박진감 넘치는 또 다른 살인자의 세계를 보여준다.",1,국내도서-소설/시/희곡
360,9791160263121,119023960,데드맨,"15,120원",840원,가와이 간지 저/권일영 역,작가정신,"입소문으로 화제가 된 ‘역주행 베스트셀러’ 
『데드맨』출간 10주년 기념 리버커 에디션 출간
여섯 구의 시체, 한 사람의 생존자
어느 날 죽은 남자로부터 이메일이 왔다!

* 제32회 요코미조 세이시 미스터리상 대상 수상작

제32회 요코미조 세이시 미스터리상 대상 수상작 『데드맨』의 리커버 에디션이 작가정신에서 출간되었다. 가와이 간지의 데뷔작인 이 소설은 일본 신본격 미스터리의 대표 기수이자 ‘요코미조 세이지 미스터리대상’의 심사위원이었던 아야쓰지 유키토가 “시마다 소지의 『점성술 살인사건』에 도전하는 기개가 훌륭하고, 속도감 있는 구성이 대단하고 놀랍다”라고 평가하며 기존 미스터리 소설을 뛰어넘는 새로운 천재 작가의 탄생을 예고한 작품이다. 국내에서는 거침없고 대담하면서도 치밀한 이야기 전개로 입소문을 타면서, 2013년 출간하고 몇 년이 지난 뒤 베스트셀러를 기록하는 등 추리 미스터리 분야에서 큰 돌풍을 일으키기도 했다.",1,국내도서-소설/시/희곡
361,9791130637099,99423846,기묘한 러브레터,"11,250원",620원,야도노 카호루 저/김소연 역,다산책방,"“이 이야기는 친구의 실제 경험담에서 출발했다”
결혼식 당일 사라진 신부, 30년 만에 밝혀진 충격적 진실…

결혼식 당일, 신부가 사라진다. 부모님, 친구들 모두 연락이 닿지 않고, 경찰에도 신고했지만 행방이 묘연하다. 신부를 찾아 헤매며 오랜 시간 악몽에 시달리던 남자는 결국 여자를 죽은 사람이라 생각하며 살아간다. 그러던 어느 날, 우연히 SNS에서 여자로 추정되는 사진을 발견한다. 올린 사람이 프라이버시를 고려해 자신 이외의 얼굴은 흐릿하게 처리했지만, 유리창에 비친 얼굴을 확대해보니 여자가 확실하다. 그동안 애써 억눌러온 감정이 폭발한 남자는 떨리는 마음으로 여자에게 메시지를 보낸다. 한 번, 두 번, 세 번. 답신이 오지 않아 거의 포기의 심정에 있던 그때, 마침내 여자에게 답장이 오는데……. 

무명작가의 데뷔작인 『기묘한 러브레터』는 출간하자마자 일본 출판계를 발칵 뒤집어놓으며 문제작으로 떠올랐다.",2,국내도서-소설/시/희곡
362,9791189571351,93973312,스완,"16,200원",900원,오승호(고 가쓰히로) 저/이연승 역,블루홀6,"2019년 제162회 나오키상 후보작! 
2020년 제73회 일본추리작가협회상 수상작!
2020년 제41회 요시카와 에이지 문학신인상 수상작!
제20회 오야부 하루히코상 수상 『하얀 충동』 
제39회 요시카와 에이지 신인상 후보작 『마트료시카 블러드』 
제31회 야마모토 슈고로상 후보작 『라이언 블루』 
제72회 일본 추리작가 협회상 후보작 『히나구치 요리코의 최악의 낙하와 자포자기 캐논볼』 

『스완』은 2015년 『도덕의 시간』으로 제61회 에도가와 란포상을 수상하며 화려하게 데뷔한 오승호의 최신간이다. 2019년 제162회 나오키상 후보에 올랐으며 2020년 제73회 일본추리작가협회상과 제41회 요시카와 에이지 문학신인상을 동시에 수상하는 쾌거를 이루었다. 

오승호(고 가쓰히로)의 『도덕의 시간』을 국내에 최초로 소개한 블루홀식스에서 『스완』이 출간되었다.",2,국내도서-소설/시/희곡
363,9791164452552,90611468,주홍색 연구,"4,950원",270원,아서 코난 도일 저/공경희 역,더모던,"인류 역사상 가장 유명한 추리 문학의 고전
셜록 홈스 시리즈 첫 번째 이야기, 『주홍색 연구』

영미 문학 번역의 대가 공경희 최신 완역
초판본 삽화 수록 × 세련되고 현대적인 리커버

인류 역사상 가장 유명한 추리 소설을 꼽으라면 단연 ‘셜록 홈스 시리즈’다. 지금까지 시대, 나라를 불문하고 셜록 홈스는 끊임없이 회자되었다. 세계 최초의 민간자문탐정인 셜록 홈스는 런던 베이커 거리 221B의 하숙집에서 의사인 존 H. 왓슨과 함께 살면서 수많은 사건을 해결한다. 특히 『주홍색 연구』는 ‘셜록 홈스 시리즈’의 첫 번째 작품이자 장편소설로, 주인공 셜록 홈스와 그의 친구 존 왓슨이 처음 만나는 기념비적 작품이다. 영국의 BBC 방송국에서 제작한 [셜록 홈스] 시리즈 제1화의 원작도 바로 『주홍색 연구』다. 따라서 뒤이어 계속되는 셜록 홈스 이야기를 읽고 이해하기 위해서는 『주홍색 연구』를 반드시 읽어야 한다.",1,국내도서-소설/시/희곡
364,9788938202925,226149,Y의 비극,"7,200원",400원,엘러리 퀸 저/최운권 역,해문출판사,"애거서 크리스티의 와 윌리엄 아이리시의 과 함께 세계 3대 추리소설에 속하는 작품. 뉴욕 앞바다에서 어선에 의해 시체 하나가 걸려 나오면서부터 이야기는 시작된다. 그 시체는 미국의 미치광이 백만장자 집안의 주인 요크 해터로서, 그의 주머니에는 '나는 정상적인 정신상태에서 자살한다'라는 유서가 들어 있는데...",2,국내도서-소설/시/희곡
365,9791189571290,91337808,다시 비웃는 숙녀,"14,400원",800원,나카야마 시치리 저/문지원 역,블루홀6," 2009년 제8회 ‘이 미스터리가 대단해!’ 대상 수상작 『안녕, 드뷔시』의 작가 나카야마 시치리의 『다시 비웃는 숙녀』가 블루홀식스에서 출간되었다. 다양한 테마의 미스터리를 선보이던 그가 내놓은 야심찬 ‘이야미스’인 『비웃는 숙녀』의 대망의 속편이다.  『비웃는 숙녀』에서 교묘한 트릭으로 법정을 유유히 빠져나간 절세의 미녀이자 희대의 악녀 ‘가모우 미치루’는 그 이후 어떤 삶을 살아 왔으며 어떻게 변했을까. 세상을 공포에 떨게 한 ‘가모우 미치루’ 사건으로부터 3년 후, 자신을 ‘노노미야 쿄코’라고 소개하는 미모의 투자 자문사가 나타난다. 각 장에서 벌어지는 기묘한 사건들은 전부 같은 최종 보스를 향하는데……. ",1,국내도서-소설/시/희곡
366,9791141607265,134766917,남편을 죽이는 서른 가지 방법,"19,800원","1,100원",서미애 저,엘릭시르,"작가들의 작가, 서미애 데뷔 30주년 기념판!

“서미애라는 이름만으로 충분하다.” - 표창원(프로파일러)

명실상부한 ‘한국 미스터리 소설의 대가’로 이름을 알린 서미애 작가의 발표된 모든 단편과 장편을 모은 작품집이 드디어 출간된다. 대학로에서 신드롬에 가까운 인기를 끈 데뷔작 「남편을 죽이는 서른 가지 방법」이나, 영화로 만들어져 부천판타스틱 영화제에서 상영된 「그녀의 취미생활」 등의 작품은 그저 제목으로만 떠돌 뿐, 정리된 지면으로 만나볼 기회가 도통 없었다. 초기 걸작으로 꼽히는 「살인 협주곡」과 서미애 소설 세계의 지평을 넓혔다고 평가받는 단편 「목련이 피었다」도 마찬가지다.

엘릭시르에서는 서미애 작가 데뷔 30주년을 맞아 그 작품 세계를 온전히 톺아볼 수 있는 기회를 마련했다.",1,국내도서-소설/시/희곡
367,9788954621267,8930725,모래그릇 2,"10,800원",600원,마쓰모토 세이초 저/이병진 역,문학동네,"어느 날 새벽, 전차 조차장에서 얼굴이 뭉개진 남자의 시체가 발견된다. 경찰은 전날 밤 한 싸구려 술집에서 그 남자와 일행을 보았다는 목격담에서부터 수사를 시작한다. 그러나 계속되는 조사에도 실마리는 잡히지 않는다. 알아낸 것은 피해자가 도호쿠 지역 사투리를 쓴 것 같다는 증언과 ‘가메다’라는 단어뿐. 결국 사건은 미궁에 빠진다.
베테랑 형사 이마니시는 가메다라는 단어를 중심으로, 경찰이 반쯤 포기한 사건에 끈질기게 매달리며 조사를 계속한다. 그러나 이마니시가 수사를 진행할 때마다 그와 관련된 사람들이 의문의 죽음을 당하고, ‘가메다’는 전혀 의외의 곳에서 정체를 드러낸다.

『모래그릇』은 일본 사회파 미스터리의 거장 마쓰모토 세이초의 대표작이다. 마쓰모토 세이초의 많은 베스트셀러 중에서도 걸작으로 꼽히는 작품으로, 출간 이후 다섯 번에 걸쳐 TV 드라마로 만들어질 정도로 독자들에게 큰 사랑을 받았다.",2,국내도서-소설/시/희곡
368,9788982734045,254551,셜록 홈즈 전집 4,"9,900원",550원,아서 코난 도일 저/백영미 역,황금가지,"놀랍게도 요즘 온라인이든 오프라인이든 서점에 가보면 셜록 홈즈의 책을 찾기가 쉽지 않다. 있어봤자 유아용등으로 많은 부분 수정되고 편집된, 치밀하고 날카로운 셜록 홈즈의 모습은 온데간데 없이 그저 신기하게 사건을 잘 해결하는 똑똑한 탐정의 얘기 뿐이다. 분명 우리들이 어렸을 때에는 흔했던 성인용 셜록 홈즈의 책들이 어느새 사라진 것이다. 

셜록 ...",1,국내도서-소설/시/희곡
369,9788925576480,119105516,변론의 법칙,"17,820원",990원,마이클 코넬리 저/한정아 역,알에이치코리아(RHK),"“살인 변호사 스스로 무죄를 입증하라”
아마존·뉴욕타임스 베스트셀러 1위
* 넷플릭스 인기 드라마 시리즈 [링컨 차를 탄 변호사] 원작

캐릭터, 복선, 서사, 디테일 어느 것 하나 빠짐없이 수놓아 읽는 이들에게 최상의 만족감을 선사하는 법정 스릴러의 거장, 마이클 코넬리가 미키 할러와 함께 돌아왔다. 이 시리즈의 여섯 번째 이야기는 무뢰한이 의뢰하더라도 수임료만 높게 책정해준다면 누구나 변호할 수 있다는 LA에서 가장 타락한 변호사 미키가 절대 이길 가능성이 없던 재판에서 또 한 번 승소의 달콤함을 만끽하며 시작한다. 술과 여자가 넘치는 축하 파티를 뒤로 한 채 집으로 돌아가던 길에 그는 교통경찰에게 의문의 검문을 맞닥뜨린다.",1,국내도서-소설/시/희곡
370,9791191253313,101818178,기타기타 사건부,"14,220원",790원,미야베 미유키 저/이규원 역,북스피어,"수수께끼 풀이와 괴담이 절묘하게 어우러진
거장 미야베 미유키의 새로운 시리즈 제1탄!

불의의 사고로 아기와 함께 세상을 떠난 아내를 잊지 못해 독신으로 지내던 남자가 새로운 인연을 만나 결혼을 약속한다. 하지만 결혼식 당일. 여러 사람의 축복을 받으며 입장하려던 신랑 신부 앞에 낯선 여자가 나타나 난동을 부리는데. 여자는, 자신이 아기와 함께 세상을 떠난 전처이며 다시 부부가 되기 위해 저승에서 돌아와 환생했다고 주장한다. 

한편 왜소한 체격으로 저잣거리를 돌아다니며 문고를 파는 청년 기타이치는, 우연한 기회에 신랑 측으로부터 하객들에게 나눠줄 답례품을 의뢰받았다가 결혼식에까지 참석하게 되고, 저승에서 돌아와 환생했다고 주장하는 여자의 말에 의구심을 품으며 이를 해결하기 위해 사건의 한복판으로 뛰어드는데. 정말 저승에서 아내가 돌아온 것일까.",1,국내도서-소설/시/희곡
371,9788954621250,8930721,모래그릇 1,"13,500원",750원,마쓰모토 세이초 저/이병진 역,문학동네,"일본 사회파 범죄소설의 시원
거장 마쓰모토 세이초

『모래그릇』은 일본 사회파 미스터리의 거장 마쓰모토 세이초의 대표작이다. 마쓰모토 세이초의 많은 베스트셀러 중에서도 걸작으로 꼽히는 작품으로, 출간 이후 다섯 번에 걸쳐 TV 드라마로 만들어질 정도로 독자들에게 큰 사랑을 받았다. 을 받은 다음 세대 작가들은 문단의 양상을 바꾸었다. 

어느 날 새벽, 전차 조차장에서 얼굴이 뭉개진 남자의 시체가 발견된다. 경찰은 전날 밤 한 싸구려 술집에서 그 남자와 일행을 보았다는 목격담에서부터 수사를 시작한다. 그러나 계속되는 조사에도 실마리는 잡히지 않는다. 알아낸 것은 피해자가 도호쿠 지역 사투리를 쓴 것 같다는 증언과 ‘가메다’라는 단어뿐. 결국 사건은 미궁에 빠진다. 베테랑 형사 이마니시는 가메다라는 단어를 중심으로, 경찰이 반쯤 포기한 사건에 끈질기게 매달리며 조사를 계속한다.",1,국내도서-소설/시/희곡
372,9788983923691,4218836,디셉션 포인트 2,"8,820원",490원,댄 브라운 저/유소영 역,문학수첩,"『다 빈치 코드』로 일약 베스트 셀러 작가로 떠오른 댄 브라운의 2001년 작품. 권력의 덫, 어긋난 애국심으로 점철된 추악한 스캔들의 결말과 그 반전의 묘미가 돋보이는 소설이다.

대통령 선거를 앞두고, 야욕과 권모술수가 난무하는 워싱턴 정계에서 세기의 정치 음모가 벌어진다. 그동안의 NASA 실패를 지탄하는 상대 후보 세지윅 섹스턴 때문에 NASA를 지지하는 현 대통령의 지지율이 하락한다.",2,국내도서-소설/시/희곡
373,9791171211791,145999598,쌈리의 뼈,"15,120원",840원,조영주 저,빚은책들,"#조영주 작가의 시간 3부작 중 마지막
#‘치매’라는 현실적인 소재와 ‘추리’ 장르의 만남

조영주 장편소설 ‘쌈리의 뼈’는 치매 걸린 엄마의 혼란스러운 기억과 딸의 위태로운 심리를 쫓는 압도적인 심리 스릴러이자, 예측 불가능한 반전으로 가득한 미스터리다.",1,국내도서-소설/시/희곡
374,9791193324509,146704890,나에게만 보이는 살인,"17,100원",950원,테라시마 요우 저/권하영 역,북플라자,"제9회 신초 미스터리 대상 수상작
기시 유스케, 미치오 슈스케, 미나토 가나에 심사위원 전원 만장일치!

실명된 눈에 3년 전 사건이 보이기 시작했다.

오자키는 3년 전 오토바이 사고로 오른쪽 눈의 시력을 잃었다. 3년 만에 사고 현장을 다시 찾은 그녀는 갑자기 오른쪽 눈의 시력이 돌아온 걸 느낀다. 하지만 오른쪽 눈에는 현재가 아닌 3년 전 풍경이 비치고 있었다. 오자키는 오른쪽 눈의 능력으로 자신에게 일어난 오토바이 사고가 단순 사고가 아니었다는 걸 알게 되고, 동료 경찰에게 도움을 청한다. 오자키가 과거를 볼 수 있다는 걸 확인한 미제사건 지원팀은 사고를 재조사하는 대신, 3년 전 일어났던 일가족 살해 사건 수사를 도와달라고 한다. 오자키는 3년 전 사건이 일어났던 시간에 맞춰 현장에서 범인을 기다리다가 충격적인 장면을 목격하게 되는데….",1,국내도서-소설/시/희곡
375,9791189571627,105135010,기만의 살의,"12,600원",700원,미키 아키코 저/이연승 역,블루홀6,"문장 한 줄, 단어 하나, 심지어 문체와 형식까지 모든 것이 트릭이다!
2021년 ‘본격 미스터리 대상’ 최종 후보작 『추리의 정밀기계』 미키 아키코의 대표작

호화 저택에서 사람이 독살로 죽어 나가는 사건이 발생하고 그 저택에 있던 사람 중 한 남자는 무죄인데도 범행을 자백해 무기 징역형을 살게 된다. 남자는 전략적으로 감옥 생활을 해 비로소 가석방된다. 그 후 그는 그 사건의 피해자인 여자에게 편지를 보내 두 사람의 서신 교환이 시작도며 이것이 42년 전 독살 사건의 전말을 뒤집는 방아쇠가 된다. 42년이 흐른 뒤에야 편지를 교환함으로써 펼쳐지는 두 사람의 추리 대결로 사건의 진실은 점점 상상을 뛰어넘는 방향으로 가게 된다. 남자는 왜 범행을 자백해 옥살이까지 하게 된 것인가? 그렇다면 독살 사건의 진범은 누구인가? 

『기만의 살의』는 ‘추리의 정밀기계’ 미키 아키코의 대표작으로 본격 미스터리의 진수를 보여준다.",2,국내도서-소설/시/희곡
376,9791158881269,28070238,악마는 법정에 서지 않는다,"17,100원",950원,도진기 저,황금가지,"한국추리문학대상 수상 『유다의 별』 그 이후, 
대망의 최신작으로 돌아온 변호사 고진 시리즈 

한국추리문학대상 수상 작가 도진기의 최신작 『악마는 법정에 서지 않는다』가 황금가지에서 출간되었다. 현직 판사인 저자는 흥미로운 서사와 촘촘한 트릭으로 국내 추리 독자들의 찬사를 받은 첫 장편 소설 『붉은 집 살인사건』이래 매력적인 캐릭터 고진이 등장하는 시리즈를 꾸준히 발표하였고, 2014년에는 사이비 종교 집단 백백교를 현대에 벌어지는 살인사건과 연결시켜 흥미진진하게 풀어낸 『유다의 별』로 한국추리문학대상을 수상하는 영예를 누렸다. 러시아 블라디보스토크에서 벌어진 잔혹한 살인사건의 이면에 숨은 의문과 맹점을 흥미롭게 파헤치는 법정 추리물 『악마는 법정에 서지 않는다』에서도 재치와 예리함을 겸비한 변호사 고진이 열혈 형사 이유현과 함께 맹활약을 펼친다.",1,국내도서-소설/시/희곡
377,9788982737107,1404832,움직이는 손가락,"10,800원",600원,애거서 크리스티 저/권도희 역,황금가지,"애거서 크리스티의 43번째 추리 소설이며, 33번째 장편이다. 마플 양이 탐정으로 나오는 장편으로 '서재의 시체'를 잇는 세 번째 작품이다. 크리스티 자신은 이 작품을 스스로 선정한 베스트 10편 속에 포함시키고 있다. 인물의 성격 묘사가 뛰어난 작품으로, 크리스티 특유의 경쾌한 필치가 흥미진진하게 펼쳐진다. 

버튼 남매는 라임스톡 마을로 이사오자마자 익명의 편지를 받는다. 평화로운 마을에 떠도는 편지. 그 속에는 추잡한 말과 음모가 도사리고 있는데…… 자살한 모습으로 발견된 시밍턴 부인. 그 사건이 끝나기도 전에 ?..",1,국내도서-소설/시/희곡
