순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
452,9791191071030,92300843,프리즘,"15,120원",840원,손원평 저,은행나무,"하나하나 다른 마음과 생각으로 살아가고 있는 사람들……
나는 누구와 연결되어 있을까

아름답고 날카롭게 산란하는 사랑의 빛깔들
『아몬드』의 작가 손원평의 신작 장편소설

타인의 몰이해와 공감하지 못하는 현실을 매력적이고 특유의 감각적인 문체로 그려내는 작가 손원평. 이번 신작 장편소설 『프리즘』은 네 남녀의 사랑에 대해, 만남과 이별의 과정에서의 여러 갈래로 흩어지는 ‘마음’을 다양한 빛깔로 비추어가는 이야기이다. 사랑이 퇴색되어버린 남자 도원, 상처와 후회를 억지로 견뎌내는 재인, 늘 마음에 상대방을 채워가야만 하는 예진, 단 한 사람도 마음 안으로 들이지 못하는 호계. 이 네 주인공의 사랑에 대해, 사랑으로 움직여지는 그 마음의 각각의 지점들에 대한 이야기가 작가 손원평의 잔잔한 통과 함께 밀도 높은 문장으로 그려진다.

인연과 우연이 반복되는 사랑. 시작과 끝. 불타오르고 희미해져 꺼진다는 것. 그리고 또다시 다른 얼굴로 시작된다는 것.",1,국내도서-소설/시/희곡
453,9788982815713,308263,검은 설탕이 녹는 동안,"15,120원",840원,전경린 저,문학동네,"주인공 이름이 '우수련'이라니, '우수'나 '수련'이 풍기는 어감에서 발랄함이나 명랑함을 떠올리긴 어렵다. 스무 살의 수련에게 세상은 '늪'이다. 그녀의 '늪'은 가랑이에서 피를 흘리는 늙은 할머니와 냄새나는 입으로 악악 소리를 질러대는 어머니, 어린 여자아이와 어디론가 사라지는 아버지로 대표되는 '가족'이다. 확실한 것 하나 없는 스무 살, 그러나 어디론가 가고 싶은 나이.
""스무 살을 삶으로 끌고 가지""않기 위해 겪는 피할 수 없는 일들.",1,국내도서-소설/시/희곡
454,9791194654971,146872794,우리들의 롤러코스터 2,"15,120원",840원,클로에 윤 저,한끼,"『어느 날, 너의 심장이 멈출 거라 말했다』, 『새벽을 깨우다』로 수많은 독자의 마음을 울린 클로에 윤 작가가 그 시절 인터넷 소설처럼 상큼하고 발랄한 첫사랑 이야기로 돌아왔다. 『우리들의 롤러코스터』는 누구에게나 있었던 ‘첫사랑’이라는 키워드를 중심으로 누군가를 너무나도 좋아했던 시절의 감정, 그리고 감정과 우정 사이에서 갈팡질팡하던 순간을 되살려낸다.

어느 날 전교 1등 윤유 앞에 나타난 세 명의 남자. 사랑은 배워서 하는 게 아니라 안 하면 죽을 것 같아서 하는 거라는 직진남 전율, 사랑하면 안 된다는 것을 알지만 자신도 모르게 끌리는 박지오, 그리고 잊으려 안간힘을 쓰지만 윤유라는 궤도를 벗어나지 못하는 별, 에스타. 갓 열여덟 살이 되었을 무렵 ‘그들’은 사랑에 빠졌다. 그녀가 웃으면 세상이 밝아지고, 그녀가 울면 세상 모든 것이 슬퍼지는 기적을 느꼈다. 하지만, 윤유는 자신의 졸업식 날 새벽, 말도 없이 떠난다.",2,국내도서-소설/시/희곡
455,9791160408218,109731506,소금,"14,400원",800원,박범신 저,한겨레출판,"소설가 박범신, 데뷔 40년 40번째 장편소설 『소금』 출간!
‘붙박이 유랑인’으로 동시대를 살아온 아버지들의 이야기!

‘영원한 청년작가’ 소설가 박범신이 2년여 만에 침묵을 깨고, 데뷔하고 만 40년이 되는 해에 펴내는 40번째 장편소설 『소금』을 들고 돌아왔다. 『은교』 이후 홀연히 논산으로 내려가, 고향 논산에서 최초로 쓴 것이 이 소설이며, 『나의 손은 말굽으로 변하고』와 『비즈니스』에 이른 자본의 폭력성에 대한 ‘발언’을 모아 펴낸 3부작 중의 마지막 작품이 『소금』이다. 

“세상의 모든 아버지를 꼭 둘로 나눠야 한다면, 하나는 스스로 가출을 꿈꾸는 아버지, 다른 하나는 처자식들이 가출하기를 꿈꾸는 아버지로 나눌 수 있었다.”(p.150∼151)라는 글처럼, 이 책은 ‘붙박이 유랑인’으로 살 수 밖에 없는 그래서 ‘가출할 수밖에 없었던’ 아버지의 이야기를 들려준다.",1,국내도서-소설/시/희곡
456,9791165344337,105370573,"어느 날, 너의 심장이 멈출 거라 말했다","12,600원",700원,클로에 윤 저,팩토리나인,"심장을 두근거리게 하는 달콤한 사랑과 
따뜻한 반전이 녹아 있는 감동 로맨스
죽기 전, ‘남친과의 버킷리스트’를 실현하기 위해 
100일의 계약을 맺으며 시작되는 그와 그녀의 특별한 사랑 이야기 

죽음을 앞둔 그녀 은제이. 그리고 매일을 그저 그렇게 살아가는 남자 전세계. 그녀는 죽기 전에 꼭 해보고 싶었던 버킷리스트를 실현하기 위해 전세계와 ‘남친 계약’을 진행한다. 『어느 날, 너의 심장이 멈출 거라 말했다』는 시한부 인생을 가진 주인공이 죽기 전에 꼭 해보고 싶었던 일들을 하나씩 해나가며 이야기가 시작된다. 작가는 자칫 뻔한 이야기로 보일 수 있는 주제를 감성적이고 섬세하게 그려냈다. 주인공 은제이의 하루하루를 통하여 삶과 죽음의 의미를 진지하게 생각해 볼 수 있으며, 남자 주인공 전세계의 헌신과 애틋한 사랑, 인간적으로 성숙해지는 과정을 통해 삶의 기적을 경험하게 되는 가슴 찡한 감성 러브 스토리다.",2,국내도서-소설/시/희곡
457,9791161692234,113448312,수상한 초콜릿 가게,"12,150원",670원,김예은 저,서랍의날씨,"당신의 소중한 짝사랑을 들어드려요!
여기는 짝사랑 상담소입니다!

서울 한복판의 좁은 골목길에서 초콜릿 냄새를 풍기며 사람들의 발길을 끌고 있는 ‘사랑 데 초콜릿’ 이 가게의 주인인 한주호는 단순히 초콜릿을 만들어 파는 것만이 아닌 찾아온 손님들의 말 못할 짝사랑 이야기를 빠짐없이 모두 들어주고 진심어린 조언까지 해주며 자신만의 특별한 가게를 만들어가고 있다.

가지각색의 개성과 이야기를 가지고서 찾아온 손님들과 나눈 진솔한 사랑 이야기를 통해 ‘사랑’이란 단어의 진정한 의미가 무엇인지 찾아나가던 그녀의 앞에 몇 십 년 만에 나타난 첫사랑이자 짝사랑 상대 오빠 선민웅. 그리고 그는 그녀의 앞에서 자신의 잊지 못한 이별 이야기를 하기 시작하는데........",1,국내도서-소설/시/희곡
458,9791190147880,105756646,까칠한 재석이가 돌아왔다,"10,800원",600원,고정욱 저,애플북스,"“우리는 무엇을 향해 가고 있는 걸까?”
꿈을 향한 재석과 친구들의 거침없는 날갯짓
청소년이 가장 읽고 싶은 소설 [까칠한 재석이 시리즈]의 두 번째 이야기!

[까칠한 재석이]는 가장 한국적인 청소년 소설이라는 평가와 함께 50만 독자에게 선택받은 시리즈다. 가장 한국적인 청소년 소설이라는 평가를 받으며 20만 부의 판매고를 기록한 『까칠한 재석이가 사라졌다』의 후속편 『까칠한 재석이가 돌아왔다』는 최근 청소년들 사이에 돌풍을 일으키며 하나의 문화 트렌드로 자리 잡은 스타 오디션을 배경으로 재석과 보담, 민성과 향금이 진정한 꿈과 인생 목표를 찾아가는 여정을 그린다. 

한편 ‘대학 진학’이라는 목표를 정한 재석은 괴짜 국어선생 김태호와의 인연을 계기로 ‘제대로 된 글쓰기’에 도전한다. 독서나 글쓰기의 기본기가 전혀 없는 재석은 처음에는 초등학생 수준의 문장을 써내다가 차츰 자신의 생각이나 느낌, 주장을 글로 표현하는 법을 익혀 나간다.",1,국내도서-소설/시/희곡
459,9788939206489,4612938,아주 오래된 농담,"9,900원",550원,박완서 저,실천문학사,"""당신 뜻대로 살아질 것 같아?"" 생의 중심을 흐르는 농담. 
자본의 잣대 아래 놓인 사랑과 생명, 인간 본성의 오늘을 그린다.

자본의 욕망으로 빚어진 돈과 권력이라는 이름의 병균은 인간의 본성인 생명, 죽음과 탄생까지 감염시킬 수 있는가? '영원한 현역' 박완서가 가장 순수해야 할 생명의 가치와 사랑의 감정, 그마저도 철저하게 오염시키는 자본주의의 실체를 꼬집는다.",1,국내도서-소설/시/희곡
460,9788937473975,147561186,작고 귀엽고 통제 가능한,"13,500원",750원,도수영 저,민음사,"햄스터가 사라진 지 나흘째
햄스터는 집으로 돌아올까? 
…나쁜 녀석!

애정과 통제가 뒤엉켜 기묘하게 왜곡되는 돌봄의 민낯 
양육과 훈육에 관해 우리가 말하지 않는 불편한 진실 

도수영 장편소설 『작고 귀엽고 통제 가능한』이 민음사 ‘오늘의 젊은 작가’ 시리즈로 출간되었다. 『작고 귀엽고 통제 가능한』은 2020년 문예지 《실천문학》에 단편소설 「모두의 안녕」을 발표하며 작가로 데뷔한 도수영의 첫 책으로, 집을 나간 뒤 행방이 묘연해진 햄스터와 사라진 햄스터를 찾는 사람들의 생각과 행동을 통해 돌봄의 진정한 의미를 묻는 소설이다. 
햄스터와의 사연이 중심에 있지만, 이야기는 예측할 수 없을 만큼 활달하게 뻗어 나간다. 가족의 간병, 반려동물과의 일상, 부모의 자녀 양육, 교사의 학생 훈육 등 돌봄이란 행위를 둘러싸고 벌어지는 모든 보이지 않는 그늘이 낱낱이 드러난다.",2,국내도서-소설/시/희곡
461,9788960172609,3193712,드래곤 라자 3,"15,750원",870원,이영도 저,황금가지,"무한한 상상력, 깊이 있는 세계관과 뛰어난 작품성으로 한국의 대표적 환상 문학으로 자리잡은 『드래곤 라자』는 1998년 출간되어, 10년간 국내에서만 100만 부가 넘게 판매되었다. 일본에서는 2006년 출간되어 현재까지 40만, 대만에서 두 번의 교정쇄가 출간되며 30만 부가, 중국에서는 10만 부가 판매되었다. 2004년에는 태동 출판사의 고등학교 문학 교과서에 실리며 화제가 되었고, 2008년 11월 1일에는 대전 교육청 모의고사 윤리 시험 지문으로 활용되기도 하였다. 2001년에는 82회 분량으로 가수 싸이가 진행하는 KBS 라디오 드?..",1,국내도서-소설/시/희곡
462,9788967451622,143345084,이터널 메모리 : 기억을 캐는 의사들,"12,420원",690원,박민 저,이른아침,"삶과 죽음을 결정할 여덟 개의 기억

살릴 가치가 없는 환자…
죽고 싶지만 말하지 못하는 환자…
사는 게 더 고통인 환자…
일부러 죽음을 선택한 환자…
이들의 삶과 죽음은 누가 어떻게 정해야 할까?
아무도 대답할 수 없는 물음에 대한 8편의 케이스 스터디!

아주 가까운 미래, 간단한 뇌수술만으로 의식 없는 환자의 과거 기억을 동영상처럼 생생히 재현할 수 있는 신기술(BVS)이 개발된다. 대학병원 신경외과 전문의 유라는 이 기술에 기대어 반드시 살릴 환자와 차라리 죽음을 도와줄 환자를 구분하기 시작하고, 불필요한 연명치료와 꼭 필요한 존엄사 사이에서 갈등하며 점점 범죄와 합법 사이의 위험한 도박에 빠져든다. 
이 소설은 그런 그녀를 바라보는 애인이자 같은 의사인 정우진의 고뇌와 갈등을 그려내되, 여덟 가지 구체적인 임상 사례들을 통해 생동감 넘치는 이야기를 엮어낸다.",2,국내도서-소설/시/희곡
463,9788965749233,93613101,태백산맥 3,"15,750원",870원,조정래 저,해냄,"“20세기 한국인에게 가장 큰 영향을 미친 소설”
30여 년 동안 우리 사회 각계각층의 독자들에게
‘내 인생의 책’으로 손꼽히며 감동을 전해온 대하소설 『태백산맥』
작가 등단 50주년 기념 개정판 출간

『태백산맥』은 한반도가 해방과 분단을 동시에 맞아 남한의 단독정부가 수립되고, 4·3항쟁과 여순사건이 일어난 1948년 10월부터 6·25전쟁이 끝나고 분단이 고착화된 1953년 10월까지를 시간적 배경으로 한다. ‘민족사의 매몰시대’, ‘현대사의 실종시대’라 불리는 역사에 정면으로 부딪쳐 80년대 최대의 문제작이 되었다.

1983년 《현대문학》에 제1부가 연재되었고 1987년부터 제2~4부가 《한국문학》에 연재되었다. 1986년 제1부 [한의 모닥불] 출간을 시작으로 1989년 제4부 [전쟁과 분단]이 출간됨으로써 16,500매에 이르는 전10권이 완간되었다.",1,국내도서-소설/시/희곡
464,9788932019161,3129321,회색인,"13,500원",750원,최인훈 저,문학과지성사,"한국 문학의 거인 최인훈, 그의 문학 50년을 읽는다.

근대성에 대한 관심, 이데올로기에 대한 저항, 그리고 새로운 형식의 탐구를 바탕으로 전후 한국 문학의 지평을 새롭게 열었던 작가 최인훈의 신판 전집. 이번 전집에서는 『광장』을 비롯한 그의 기존 작품들에 더하여 1994년 작 『화두』가 포함되어 50여 년간 그의 치밀한 필치가 녹아있는 작품 세계가 총망라 되어 있다.",1,국내도서-소설/시/희곡
465,9788932016474,1810280,무정,"13,500원",750원,이광수 저,문학과지성사,"20세기 이래 한국인이 가장 많이 읽고 가장 자주 출간을 시도한 책 그리고 근현대 문학 가운데 가장 많이 연구의 대상이 된 작가 이광수의 대표작 『무정』. 씌어진 지 한 세기가 가깝도록 여전히 읽히고 있고 또 학문적 논쟁의 중심에 서 있는 『무정』을 작가의 의도와 편집자의 교정을 충실하게 반영한 최고의 선본(善本)으로 만난다.
...",1,국내도서-소설/시/희곡
466,9788954442145,87629335,살인자의 쇼핑몰,"12,420원",690원,강지영 저,자음과모음,"이동욱, 김혜준 주연! 
디즈니플러스 오리지널 시리즈 [킬러들의 쇼핑몰] 원작 소설!

한국 장르문학의 압도적인 퍼포먼스
강지영 작가의 오감 짜릿한 스릴러

수상한 쇼핑몰을 둘러싼 약탈 누아르

미스터리, 모험, 판타지, 스릴러, 로맨스 등 다양한 스펙트럼을 선보이며 시대의 이야기꾼으로서 놀라운 소설들을 써온 강지영 작가의 신작 장편소설 『살인자의 쇼핑몰』이 ‘새소설 시리즈’ 다섯 번째 책으로 출간되었다. 강지영 작가는 흡입력 있고 기발한 스토리가 돋보이는 『심여사는 킬러』 『프랑켄슈타인 가족』 『어두운 숲 속의 서커스』 『하품은 맛있다』 『개들이 식사할 시간』등의 작품을 통해 두터운 팬층을 확보하고 있다. 뿐만 아니라 해외 유수의 나라에 판권이 수출되었으며, 웹툰을 비롯해 영화와 드라마 기획자들이 가장 관심을 갖는 활력 있는 작가로 떠올랐다. ",1,국내도서-소설/시/희곡
467,9788936434304,59714909,지상에 숟가락 하나,"16,200원",900원,현기영 저,창비,"4·3 70주년을 맞아 새롭게 선보이는 우리 문학사의 뛰어난 성장소설! 
“지금 나에게는 오늘의 밝은 태양보다 망각된 과거가 더 중요하다”

현대문학사에 빛나는 현기영의 기념비적 장편소설 『지상에 숟가락 하나』를 제주 4·3 70주년을 맞아 새롭게 선보인다. 1999년 출간 이후 20여년간 독자들의 사랑을 받아온 『지상에 숟가락 하나』는 일곱살 때 4·3을 목도한 작가가 기억을 되살려 쓴 자전적 작품으로, 유년 시절부터 작가로 성장하기까지 이야기를 제주의 대자연 위에 펼쳐놓는다. 한국현대사 최대의 비극인 제주 4·3의 뼈아픈 면모와 역설적으로 풍요롭고 아름다운 제주섬의 자연풍광이 치밀하고 아름답게 엮인 이 작품은 세월을 거슬러 우리 문학사의 뛰어난 성장소설임을 다시 한번 증명한다. 『지상에 숟가락 하나』는 4·3 문학의 거장이 된 소설가 현기영의 문학적 원천이 무엇인지 그 비밀을 다시금 확인할 수 있는 뜻깊은 사례로 우리 문학사에 길이 남을 것이다.",1,국내도서-소설/시/희곡
468,9788936473235,38604934,소년이 온다 1 (큰글자책),"19,000원",원,한강 저,창비,"한강을 뛰어넘은 한강의 소설

섬세한 감수성과 치밀한 문장으로 인간 존재의 본질을 탐구해온 작가 한강의 여섯번째 장편소설 『소년이 온다』가 출간되었다. 1980년 광주의 5월을 다뤄 창비문학블로그 '창문'에 연재할 당시(2013년 11월~2014년 1월)부터 독자들의 이목을 끌었던 열다섯살 소년의 이야기는 '상처의 구조에 대한 투시와 천착의 서사'를 통해 한강만이 풀어낼 수 있는 방식으로 1980년 5월을 새롭게 조명한다. 한강은 무고한 영혼들의 말을 대신 전하는 듯한 진심 어린 문장들로 어느덧 그 시절을 잊고 무심하게 5?18 이후를 살고 있는 우리에게 묵직한 질문을 던지고, 여전히 5?18의 트라우마를 안고 힘겹게 살아가는 사람들을 위무한다.",1,국내도서-소설/시/희곡
469,9788960172616,3193713,드래곤 라자 4,"15,750원",870원,이영도 저,황금가지,"무한한 상상력, 깊이 있는 세계관과 뛰어난 작품성으로 한국의 대표적 환상 문학으로 자리잡은 『드래곤 라자』는 1998년 출간되어, 10년간 국내에서만 100만 부가 넘게 판매되었다. 일본에서는 2006년 출간되어 현재까지 40만, 대만에서 두 번의 교정쇄가 출간되며 30만 부가, 중국에서는 10만 부가 판매되었다. 2004년에는 태동 출판사의 고등학교 문학 교과서에 실리며 화제가 되었고, 2008년 11월 1일에는 대전 교육청 모의고사 윤리 시험 지문으로 활용되기도 하였다. 2001년에는 82회 분량으로 가수 싸이가 진행하는 KBS 라디오 드?..",1,국내도서-소설/시/희곡
470,9791130692883,112345168,중증외상센터 : 골든 아워 11~15 세트,"67,500원","3,750원",한산이가 저,몬스터,"이비인후과 전문의이자 구독자 80만 유튜브 채널 ‘닥터프렌즈’의 진행자,
네이버 시리즈의 대표 베스트셀러 작가, ‘한산이가’ 이낙준의 본격 메디컬 소설

3,500만 다운로드를 돌파하며 독자들의 열렬한 지지를 받은 네이버 시리즈의 간판 웹소설 『중증외상센터: 골든 아워』의 마지막 파트가 몬스터(다산북스)에서 출간되었다. 앞서 출간된 1부와 2부처럼 16권 가량의 본편(801~1000화)을 종이책 5권으로 압축 편집해, 이 시리즈를 처음 만나는 독자들도 낯선 이야기에 쉽게 뛰어들 수 있도록 했다. 각 에피소드의 결은 최대한 살리되 흐름과 속도감을 놓치지 않도록 이야기의 가지를 섬세하게 다듬었고, 중간에 챕터를 나누어 작가의 빠른 필치를 편하게 즐길 수 있도록 했다. 아울러 완결 이후 연재된 외전(1101~1120화)을 특별부록으로 엮어 세트와 함께 구성했다.",1,국내도서-소설/시/희곡
471,9788954654715,69284667,설계자들,"15,300원",850원,김언수 저,문학동네,"영국, 프랑스, 독일, 일본……
전 세계 20여 개국 독자를 사로잡은 독창적인 스릴러

김언수의 장편소설 『설계자들』 개정판이 미국 출간에 맞춰 국내에 동시 출간되었다. 『설계자들』은 영국, 프랑스, 독일, 일본 등 전 세계 20여 개국에 판권이 팔렸고 특히 미국에서는 치열한 접전 끝에 1억 원이 넘는 선인세로 계약되며 화제를 불러일으켰다. 영국의 가디언지는 미국의 더블데이 출판사에서 이례적인 선인세를 내고 계약을 따낸 것을 언급하며 “한국 작가들이 스릴러 장르를 재창조하고 있다”고 보도했다. 이미 출간된 국가에서의 반응 또한 뜨겁다. 국내 작가 최초로 프랑스 추리문학대상 후보에 올랐으며, 시카고리뷰오브북스 ‘올겨울 최고의 스릴러 15’, 영국 골즈보로 서점 ‘1월의 책’, 범죄소설 웹진 크라임리즈 ‘1월에 읽어야 할 책’, 리터러리허브 ‘이달에 읽어야 할 책’, 북스앤드바오 ‘2019년에 반드시 읽어야 할 책 10’ 등에 선정되었다.",1,국내도서-소설/시/희곡
472,9791194654841,147048565,퇴마록 말세편 3,"19,800원","1,100원",이우혁 저,반타,"한국에서 가장 많이 팔린 장르소설 ‘퇴마록’ 시리즈
최후의 심판을 막기 위한 마지막 혈전!
《퇴마록_말세편》 전 5권

누적 판매량 1,000만 부를 돌파, 역대 한국 장르소설 베스트셀러 1위, 온오프라인 서점 스테디셀러 등 누구도 뛰어넘을 수 없는 압도적인 기록을 보유한 한국 오컬트 판타지의 시초 《퇴마록》. 

2025년 4월 《퇴마록 국내편》(전 2권)이 출간된 데 이어 《퇴마록 말세편》(전 5권)도 5월 오팬하우스에서 새롭게 출간된다. 

말세편은 ‘퇴마록’ 시리즈의 마지막 본편으로, 세상의 종말을 원하는 악의 집단과 이를 막으려는 선한 집단의 대혈전을 담고 있다. 전 세계의 내로라하는 영능력자들이 한자리에 총출동하는 만큼 어느 편에서도 볼 수 없었던 역대급 격투 장면이 펼쳐지는데, 이는 30여 년 넘게 이어져 온 대장정의 서사에 걸맞은 장대한 마무리라 할 수 있다.",1,국내도서-소설/시/희곡
473,9791193235263,133890465,까멜리아 싸롱,"16,020원",890원,고수리 저,클레이하우스,"첫눈 내릴 때 열고 동백꽃 필 무렵 닫는 기묘한 다방, 까멜리아 싸롱. 푸른 바다가 내려다보이고 눈 내리는 동백섬 언덕에 있는 붉은 벽돌집에서 머물게 된 사람들. 그들을 맞이하는 건 마담 여순자와 객실장 마두열, 매니저 유이수, 그리고 인생책 읽어주는 사서 지원우다. 생애 마지막 시간을 대접한다는 이들과 함께하는 49일 동안, 그들 사이에 얽힌 놀라운 인생의 비밀들이 하나둘 드러난다.

누구에게나 한 걸음도 더 뗄 수 없을 것만 같은 순간이 찾아온다. 투명 인간이라도 된 듯 누구도 나를 제대로 들여다봐주지 않는 기분이 들 때, 더는 무엇을 해야 할지 알 수 없을 때 우리는 어떻게 해야 할까? 이승과 저승 사이의 환상적인 공간 까멜리아 싸롱에는 눈을 맞추며 진심을 다해 이야기를 들어주는 사람들이 있다. 나이도 성별도 성격도 생각도 제각각, 너무나도 다른 여덟 명이 여덟 번의 밤을 함께 보내는 동안 일어나는 기적과도 같은 변화는 우리 안에 내재한 힘이 얼마나 강한지 보여준다. ",1,국내도서-소설/시/희곡
474,9788954651059,60550872,마당이 있는 집,"12,420원",690원,김진영 저,엘릭시르,"“마당에서 시체 냄새가 난다.” 
한국 미스터리계를 휩쓸 강렬한 신인, 강력한 데뷔작 출간!

의사 남편에 똑똑하고 잘생긴 아들, 모자랄 것 없는 풍족한 가정. 주란의 가족은 누구나 꿈꾸는 ‘완벽한 집’으로 이사한다. 주란은 이 행복한 가정 속에서 완벽한 아내이자 주부, 어머니로서 행복을 누리며 산다. 단 한 가지 신경을 거스르는 것은 마당에서 나는 냄새. 남편은 금방 사라질 거름 냄새로 치부하지만 예쁜 수채화에 찍힌 기름 얼룩처럼 좀처럼 머릿속에서 지워지지 않는다. 별것 아닌 것 같았던 이 불안감은 조금씩 커져, 완벽한 것 같았던 남편의 행동들도 하나씩 수상쩍게 느껴지기 시작한다. 남편은, 살인자인가? 

행복한 일상을 의심하기 시작한 여자와 불행한 일상을 탈출하기 위해 분투하는 두 여자의 삶이 교차하며 변해가는 과정을 그린 『마당이 있는 집』은, 지금 이 사회를 살아가는 사람들에게 깊은 공감과 함께 강렬한 인상을 심어줄 심리 서스펜스이자 가정 스릴러다.",1,국내도서-소설/시/희곡
475,9791167375421,144381502,구원,"16,200원",900원,임성순 저,은행나무,"세계문학상·젊은작가상·SF어워드 수상 작가
임성순의 ‘회사’ 3부작 완결편!

우리가 선하다고 믿는 것은 정말 진실일까
선과 악이 뒤섞인 사회를 고발하는 뛰어난 통찰력

독창적인 소재와 날카로운 문장으로 우리 사회를 파헤치는 소설가 임성순의 장편소설 《구원》이 은행나무출판사에서 새롭게 출간되었다. 2012년 《오히려 다정한 사람들이 살고 있다》는 제목으로 독자들을 만난 바 있는 이 작품은 《컨설턴트》 《문근영은 위험해》에 이은 작가의 ‘회사’ 3부작의 마지막 이야기이다. 이번 작품에서는 자본주의와 생명을 결부시킴으로써 부조리한 사회를 조율하고자 하는 ‘회사’가 등장한다. 그 회사가 운영하는 병원에서 15년 만에 다시 만난 두 인물의 과거와 현재가 겹쳐지며 이야기는 충격적인 진실로 나아간다. 과연 그들이 15년 전에 숨긴 것은 무엇이기에 이들을 잔인한 상황 속으로 몰아넣는가.",2,국내도서-소설/시/희곡
476,9788936439644,133758484,내일의 엔딩,"14,400원",800원,김유나 저,창비,"나의 세상이 온통 어둠으로 차오를 때,
멀리서부터 하나둘 불을 밝혀오는 아름답고 눈부신 기억들

창비신인소설상 수상 작가 김유나의 첫번째 소설

2020년 “화자의 갈팡질팡하는 마음 곁에 나란히 서서 그 마음을 물끄러미 응시하게 되는 독특한 힘이 있다”는 평을 받으며 창비신인소설상을 통해 등단한 작가 김유나의 첫번째 소설 『내일의 엔딩』이 출간되었다. 작가의 첫 책이자 첫 장편인 이번 소설은 창비의 젊은 경장편시리즈 소설Q의 스무번째 작품이다. 『내일의 엔딩』은 아버지의 투병과 죽음을 곁에서 홀로 지켜온 주인공 자경의 삶의 궤적을 따라간다. 간병이 길어질수록 쓸쓸한 감정에 익숙해지고 그저 무미건조한 날들만이 계속된다고 생각했던 자경은 아버지의 마지막을 지나며 언제나 자신의 곁에 있어주었던 소중한 존재들을 하나씩 발견해낸다.",2,국내도서-소설/시/희곡
477,9791193185391,124595457,봄그늘 3,"13,050원",720원,김차차 저,파란 (파란미디어),"너는 내 실수고 오욕의 역사였으며 내 모든 유년의 기억이었다.

“……박우경 니 진짜 미친갱이가.”
“아 개등신 같은 가시나.”

한때의 주말. 칸막이 책상 아래에서 우리가 잡았던 손. 문제집 안에 끼워져 있던 그 애의 쪽지. 깨끗한 교복 셔츠의 섬유 린스 냄새. 내 캔커피를 한 입씩 뺏어 마시며 장난스레 웃던 얼굴. 아, 그 웃는 얼굴. 죄다 지겹다는 듯 잔뜩 찌푸렸다가도 날 보면 일시에 소년처럼 말개지는 얼굴이 좋았다. 콧등을 설핏 찡그리고, 시원하게 휜 입매로 웃던 그 남자애. 나중에 서울에 가면 항상 저와 함께 있자던, 그 치기 어린 목소리. 그 애가 청라에서 보낼 지루한 유배는 아무리 길어도 1년이다. 해를 지나 내년 봄이 올 때까지, 시간을 아무리 더 갉아 내도 우리의 끝은 변하지 않는다. 그러니까 지금은 우리가 다시 헤어질 봄의 그늘 같은 것이다. 그 봄이 제 등 뒤편에나 남긴 그림자였다.",1,국내도서-소설/시/희곡
478,9788954675321,96033354,검은 꽃,"13,500원",750원,김영하 저,문학동네,"문학동네 한국문학전집 제17권은, 자유로운 상상력과 명민한 문장력으로 삶에 대한 고정관념을 “파괴할 권리”를 끊임없이 주장해온 작가 김영하의 『검은 꽃』이다. 『검은 꽃』은 1905년 멕시코로 떠난 한국인들의 이민사(移民史)를 그려낸 장편소설로 2004년 동인문학상 수상 당시 “가장 약한 나라의 가장 힘없는 사람들의 인생 경영을 강렬하게 그린 작품”이라는 평가를 받았다. 백 년 전 멕시코로 떠나 완전히 잊혀져버린 이들의 삶을 간결한 문장과 힘 있는 서사로 생생하게 되살려낸 이 작품은 1900년대라는 시간을 뛰어넘어 오늘날 우리에게 변함없이 뜨거운 울림을 준다.

미래에 대한 막연한 기대를 안고 멕시코행 기선에 승선한 열한 명의 한국인을 기다리고 있는 것은 외려 희망에의 배반이었다. 에네켄 농장의 채무노예가 된 그들은 고국으로 돌아가지도 못한 채 멕시코 전역을 떠도는 신세로 전락한다. 한번 배반당한 희망은 소설을 관통하는 내내 회복되지 않는다.",2,국내도서-소설/시/희곡
479,9788932018140,2710858,친절한 복희씨,"12,600원",700원,박완서 저,문학과지성사,"우리 삶의 지평을 넓혀온 박완서 문학 37년
화수분처럼 끊임없이 길어낸 진솔한 이야기의 감동

박완서 작가가 문단에 데뷔한 지 올해로 37년이다. 불혹의 나이에 등단하여 올해로 일흔 일곱을 맞기까지, 누구보다도 왕성한 창작활동을 펼쳐온 그가 신작 소설집 『친절한 복희씨』를 펴냈다. 『너무도 쓸쓸한 당신』(1998) 이후 9년 만에 낸 소설집이다.

영화 '친절한 금자씨'의 금자씨가 그랬듯이, 『친절한 복희씨』의 복희씨 역시 알고 보면 친절한 사람은 못 된다. 하지만 그럴만한 사정이 있다. 화자인 복희씨는 열 아?..",1,국내도서-소설/시/희곡
480,9788933801956,6259993,그 남자네 집,"15,300원",850원,박완서 저,세계사,"소설가 박완서의 첫사랑에 대한 자전적 장편 소설!

한국 소설계의 어머니 박완서가 고희 넘도록 감춰두었던 첫사랑을 매혹적인 문장에 담았다. 첫사랑이라는 본성에 가까운 감정과 대비를 이루며 전후 피폐한 일상과 그 생활전선을 직접 몸으로 겪어야 했던 여성들의 실상이 가슴 찡하게 그려낸다. 

전후 50년대 서울의 피폐한 풍경이 눈에 보이듯 그려지고 있는 이 작품은, 현재 나이 든 주인공이 당시의 첫사랑 ‘그 남자’가 살았던 돈암동 안감내를 찾아가는 것으로 시작된다.",1,국내도서-소설/시/희곡
