순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
497,9791192159096,119980184,우주 여행자를 위한 한국살이 가이드북,"10,710원",590원,희석 저,발코니,"“한국은 당신이 그동안 겪었던 그 어느 곳보다 모순적인 나라로 기억될 것임을 보장한다.""

우주 여행자가 한국살이에 잘 적응할 수 있도록 만든 가이드북. 성차별에 찬성하는 한국, 노 키즈 존을 선호하는 한국, 학벌주의를 찬양하고 부동산에 영혼을 거는 한국 등 우리가 매일 마주하는 부끄러움을 차례차례 안내한다.

2023 서울국제도서전 독립출판 섹션에서 전량 품절됐던 화제의 책. 적나라한 사실들에 창피함이 몰려오다가도 결국 ‘그렇지, 이래야 한국이지’로 끝나는 블랙 코미디.

‘한국은 도대체 왜 이럴까?’ 한 번쯤은 의문이었던 사람들이 읽는다면 ‘역시 이상하고 환장하는 우리나라’라며 공감할 것이다.",2,국내도서-소설/시/희곡
498,9791191114010,93219173,무슨 일이 일어났는지는 아무도,"9,000원",500원,김영하 저,복복서가,"김영하가 가장 자유롭게 쓴 신비롭고 날카로운 단편소설의 정수

김영하 등단 25주년을 맞아 새롭게 선보이는 ‘복복서가x김영하_소설’의 여섯번째 작품은 『무슨 일이 일어났는지는 아무도』이다. 2010년 문학동네에서 처음 출간된 『무슨 일이 일어났는지는 아무도』는, 김영하가 세계의 여러 도시, 여러 장소에서 마치 즉흥연주를 하듯 마음 가는 대로 써내려간 매혹적인 이야기 열세 편을 모은 독특한 소설집이다.

가장 현재적인 징후를 기민하게 포착해 긴장감 넘치는 흥미진진한 이야기 속으로 녹여내어 온 김영하 소설 특유의 매력은 이 작품집에서도 여전하다. 여기에 삶의 부조리함을 응시하는 작가의 시선은 깊이를 더한다.",2,국내도서-소설/시/희곡
499,9788954657952,79375642,2019 김승옥문학상 수상작품집,"9,000원",500원,"윤성희,권여선,편혜영,조해진,황정은,최은미,김금희 공저",문학동네,"한국문학의 올스타 스테이지 
새로움보다 새로운, 동시대 문학의 일곱 개의 별
『2019 김승옥문학상 수상작품집』

2019년부터 김승옥문학상을 문학동네에서 주관한다. 등단 10년 이상의 작가들이 1년간 발표한 단편소설 가운데 작가 정보를 지운 블라인드 심사로 가장 뛰어난 일곱 편을 뽑고 그중 대상작 1편과 우수상 6편을 선정해 독자들에게 선보인다. 봄에는 푸르고 에너지 넘치는 젊은작가상 수상작품집으로, 가을에는 원숙하고도 단단히 여문 김승옥문학상 수상작품집으로 문학동네는 한국문학의 외연을 넓혀가는 동시에 그 아름다움과 즐거움을 더 자주 독자들과 나눌 예정이다. 올해 김승옥문학상 수상 작가는 윤성희, 권여선, 편혜영, 조해진, 황정은, 최은미, 김금희다. 수상자 모두 독자적인 소설세계의 일가를 이룬 한국문학의 기둥이자 중심에 선 작가들이다.",1,국내도서-소설/시/희곡
500,9788954637046,21395029,스무 살,"13,050원",720원,김연수 저,문학동네,"김연수 문학의 시작, 15년 만에 다시 펴내는 그의 첫 소설집!

1994년 등단한 이후 21년 동안 8권의 장편소설과 5권의 소설집을 펴낸 이가 있다. 산술적으로 계산하자면 1년 반에 한 권꼴로 작품을 발표해온 셈이다. 이를 더 잘게 쪼갠다면 하루도 빠짐없이 글을 쓰고 있다는 얘기일 테다. 오직 ‘쓴다’라는 동사로만 자신을 증명해온 작가, 바로 김연수다. 그러니 ‘풍부한 인문학적 상상력’을 바탕으로 한국소설의 아킬레스건이었던 지적 소설의 한 장(場)을 열어젖혔다는 평에서부터 ‘우리 시대의 가장 지성적인 작가’라는 평에 이르기까지, 그의 작품세계에 대한 이러한 설명은 그의 성실한 소설쓰기가 어떠한 지반에 바탕을 두고 있는지 짐작하게 한다. 짧지 않은 시간 동안 자신의 소설세계를 갱신해온 작가 김연수, 지금의 그를 예감케 하는 그의 첫 소설집 『스무 살』을 마침내 15년 만에 다시 펴낸다.",1,국내도서-소설/시/희곡
501,9788970129006,12012467,몬순,"12,420원",690원,편혜영 등저,문학사상,"불어온 후에야 방향을 알 수 있는 ‘몬순’에 빗대어
삶의 불확정적 요소들을 집요하게 응시한 작품

한 해 동안 발표된 작품들 중 최고의 작품으로 평가되는 중ㆍ단편소설만을 모아 싣는 ≪이상문학상 작품집≫은 합리적이고 공정한 심사 과정과 한국소설 문학의 황금부분을 선명하게 부각시키는 탁월한 작품성을 지닌 수상작으로, 현대소설의 흐름을 대변하는 소설 미학의 절정으로 일컬어지고 있다. 2014년 이상문학상 대상작은 심사위원 5인(김윤식, 서영은, 권영민, 윤대녕, 신경숙)의 심사숙고 끝에 편혜영의 [몬순]으로 선정되었다. 

올해의 이상문학상 대상작인 [몬순]의 곳곳에 산재한 불안과 관련된 소재나 장면 역시 그동안 지속되어온 작가의 관심과 연결된 것으로 이해할 수 있다. 특히 거대한 불안과 대면하는 과정에 주목하였던 종전 스타일과는 달리, 인간의 삶 자체가 겪지 않을 수 없는 존재론적 불안을 집요하게 응시하고 있다는 점에서 작가 세계의 진전을 기대할 만하다.",3,국내도서-소설/시/희곡
502,9788932030609,57571212,불의 강,"13,500원",750원,오정희 저,문학과지성사,"동인문학상, 이상문학상, 독일 리베라투르 상 수상
한국 현대 여성소설의 원류이자 작가들의 작가, 오정희

겹겹의 문장에 복잡다단한 욕망을 아로새기며
삶의 진실과 인간 존재의 허무를 보여주는 작품집 5종 리뉴얼

2017년 12월 15일, 곧 등단 50주년을 꽉 채워 맞는 오정희 작가의 소설 컬렉션이 출간된다. 중고등학교 교과서에서부터 친숙하게 만나온 오정희의 대표작이 다수 포함된 이 컬렉션은, 이번 개정 과정을 통해 좀더 엄격해진 작가의 눈으로 문장이 세심하게 다듬어졌을 뿐만 아니라 다섯 권이 각각 개성을 간직하면서도 서로 어울릴 수 있는 새 옷도 차려입었다.

삶의 ‘견딜 수 없음’, 인간 존재의 근원적 허무를 일찍이 간파한 오정희는, 그간 촘촘히 쌓아올린 문장으로 내밀한 욕망의 얽히고설킴을 다채롭게 보여주었다.",1,국내도서-소설/시/희곡
503,9788970129631,35168699,풍경소리,"13,320원",740원,"구효서,이기호,김중혁,윤고은,조해진,한지수 공저",문학사상,"소설가 구효서, 2017년 제41회 이상문학상 대상 수상!

한국문학을 사랑하는 모든 독자들이 매년 손꼽아 기다리는 『이상문학상 작품집』이 드디어 출간됐다. 이상문학상은 한 해 동안 발표된 작품들 중 최고의 작품으로 평가되는 중ㆍ단편소설을 합리적이고 공정한 심사 과정을 통해 선정한다. 이로 인해 이상문학상은 한국소설 문학의 황금부분을 선명하게 부각시키는 탁월한 작품성을 지닌 수상작들로 이루어져 있어, 현대소설의 흐름을 대변하는 소설 미학의 절정으로 일컬어지고 있다. 2017년 이상문학상 심사위원 5인(권영민, 권택영, 김성곤, 윤후명, 정과리)은 만장일치로 구효서의 「풍경소리」를 대상 수상작으로 선정하였다. 

「풍경소리」는 실험적인 시도로써 여주인공 ‘미와’를 초점인물로 그려내면서도 ‘나’라는 1인칭 시점을 다시 부여하는 독특한 서술기법을 선보이고 있다. 이중적 시점의 활용은 주인공의 내면풍경을 밀도 있게 드러내는 한편으로 그 주제의식에 이르는 과정에 크게 기여하고 있다.",1,국내도서-소설/시/희곡
504,9788967998646,140452402,괴들남 공포 이야기,"15,300원",850원,괴들남 저,북오션,,2,국내도서-소설/시/희곡
505,9791191433647,124439749,"괴로운 밤, 우린 춤을 추네","15,120원",840원,정진영 저,무블출판사,"부동산 ‘영끌’, 코인투자, 재난지원금, AI,
중고거래, 실직, 가난, 부를 향한 욕망…
재난과도 같은 일상, 충돌하는 욕망들!
욕망하는 군상의 민낯을 들여다보는, 지금 우리 시대 우리 자신의 이야기! 

JTBC 인기 드라마 〈허쉬〉의 원작 『침묵주의보』를 비롯해 꾸준히 장편소설을 발표해온 정진영 작가가 데뷔 13년만에 첫 소설집을 출간했다. 『괴로운 밤, 우린 춤을 추네』는 표제작을 비롯해 12편의 단편을 수록했다. ‘월급사실주의’ 동인답게 지극히 현실적인 주제들을 사실적으로 묘사한 작품들을 모았다. 부동산 ‘영끌’, 코인 투자, 재난지원금, 인공지능(AI), 중고거래, 실직, 학폭-왕따 문제, 지역통폐합, 부를 향한 욕망 등의 소재를 직설적으로 다루면서도 서사적 울림이 있는 이야기로 형상화한 작품들이라, 읽다 보면 바로 지금 우리 시대 우리 자신의 초상들을 마주하게 된다.",1,국내도서-소설/시/희곡
506,9788937456039,112373184,기다릴 때 우리가 하는 말들,"12,600원",700원,김병운 저,민음사,"* “김병운은 소중하다는 말로도 부족하고 어느새 절대 없어서는 안 될 존재가 되었다.” -김혼비(에세이스트)

* “이제 이 책은 다른 세상을 꿈꿔 왔던 이들에게, 내일의 당사자인 모두에게 도착한다. 이 작은 이야기들이 어떻게든 변형되고 연장되고 소용되고 살아나길 믿으며.” -오은교(문학평론가)

김병운의 첫 소설집 『기다릴 때 우리가 하는 말들』이 민음사에서 출간되었다. 김병운은 첫 장편소설 『아는 사람만 아는 배우 공상표의 필모그래피』에서 자기 정체성을 더 이상 숨기지 않기로 결심한 배우 공상표의 용기를 다양한 형식적 재미를 곁들인 빼어난 서사로 풀어내며 주목받았다. 2년 만에 출간하는 첫 소설집에는 13회 젊은작가상 수상작인 「기다릴 때 우리가 하는 말들」을 포함해 2020년 이후 발표한 7편의 작품이 실렸다.",1,국내도서-소설/시/희곡
507,9788954448444,112255587,방어가 제철,"12,600원",700원,안윤 저,자음과모음,"소중해질 기회조차 갖지 못했던 이름들을
다정하게 감싸는 결연한 빛의 이야기

[자음과모음 트리플 시리즈]는 한국문학의 새로운 작가들을 시차 없이 접할 수 있는 기획이다. 그 열네 번째 작품으로 안윤 작가의 『방어가 제철』이 출간되었다. “섬세한 자각과 심리의 교직이 우아하게 펼쳐지는 수작” “묵묵한 성찰, 근래 보기 드문 내공”(제3회 박상륭상 심사평 중)이라는 평가를 받으며 소설을 발표하기 시작한 안윤 작가의 첫 번째 소설집이다. 수상작을 통해 (“심상과 감각을 자극하는 데 부족함이 없는 작품”을 선보인 작가는 신작 『방어가 제철』로 “각별한 관찰력”(해설, 김보경 문학평론가)과 “디테일에 대한 천착”을 보여준다.",1,국내도서-소설/시/희곡
508,9791158882983,45059626,봉명아파트 꽃미남 수사일지,"13,500원",750원,정해연 저,황금가지,"장편 스릴러 『더블』과 『악의 - 죽은 자의 일기』를 통해 “놀라운 페이지터너(page turner)”라는 대중의 찬사를 받으며 한국 추리 스릴러의 유망주로 떠오른 정해연 작가의 신작 소설 『봉명아파트 꽃미남 수사일지』가 황금가지에서 출간되었다. 어둡고 무거운 주제를 흡인력 있게 다루었던 전작들과는 달리 이번 작품은 임대아파트를 배경으로 절도, 실종, 사망 등 다양한 사건들을 트릭에 집중하여 가볍고 유쾌하게 풀어내는 단편집이다. 이 작품은 “이 작가는 프로다. 글을 쓰는 얼개가 뚜렷하며, 작의를 은밀하게 드러내는 법을 안다.”는 심사평과 함께 YES24에서 주최한 e-연재 공모전에서 대상을 수상하였다.",1,국내도서-소설/시/희곡
509,9788954637107,19121642,가짜 팔로 하는 포옹,"11,700원",650원,김중혁 저,문학동네,"“다가올 시간을 가늠해보는 일, 그게 사랑의 시작일 것이다.”
김중혁 네번째 단편소설집, 첫번째 연애소설집

소설가 가운데 이이만큼 ‘잡(雜)’한 자 또 있을까. 좋은 걸 좋게 볼 줄 아는 타고난 심미안의 소유자니 그간의 삶이 꽤나 피곤했을 거라 짐작도 해보거니와 동시에 그가 전력에 도통 바닥이란 게 나지 않는 무한한 호기심의 별에서 왔을 거란 확신도 해본다. 그렇다고 뭐, 그가 ‘어른’ ‘왕자’란 얘기는 아니다. 어쩌면 “평범하고 작고 눈길 가지 않는” 이 시대 평범한 남자들의 대부가 또한 이이가 아닐까 해서다. 서두가 길었다. 우리 시대의 또 한 명의 독특한 이력의 소유자인 김중혁 작가의 얘기다. 그리고 그의 신작 소설집 『가짜 팔로 하는 포옹』을 막 꺼내든 참이다. 숫자로 치자면 네번째 소설집이고, 그의 입을 빌리자면 첫번째 연애소설집이다.",2,국내도서-소설/시/희곡
510,9788936437169,4437087,02 영이,"16,200원",900원,김사과 저,창비,"두렵고도 반가운 작가, 김사과
분노하는, 분열하는 아이와 청춘들을 그려낸 그의 작품집

21세기 주목받고 있는 젊은 작가 김사과의 단편모음집이다. 2005년 폭력과 애증이 깊숙이 스며든 가족일상을 개성적으로 창조해냈다는 평을 받으며 「영이」로 창비신인소설상을 수상한 그는 기존 질서를 거부하며 날것의 언어로 저돌적인 반항의 외침을 토해내는 소설을 발표해왔다. 이 책에는 표제작 「영이」를 비롯하여 그간 각종 지면에 발표했던 8편의 단편이 실려 있다.",2,국내도서-소설/시/희곡
511,9791189433437,118579548,저는 MBTI 잘 몰라서...,"13,500원",750원,"기준영,서수진,서유미,서장원,성해나 저",읻다,"부푼 마음을 터뜨려 드립니다.
단호하고 뾰족한 목소리를 가진 T 유형 특집으로 돌아온
우주 최초 MBTI 소설집 2권!

“은수야, 불안할 때는 쫓기듯 뭘 결정하지 마. 널 부추기는 목소리들에 일일이 반응
하지 마. 헛수고를 예약하지 마.”
―10쪽, 〈곽수산나와 경우의 수〉

한 명의 소설가가 하나의 MBTI 유형을 택해 인물의 면면을 그리는 MBTI 테마소설집 2권. 『저는 MBTI 잘 몰라서...』는 5명의 소설가가 각각 ESTJ, ENTJ, ISTJ, ISTP, ESTP 유형의 인물을 묘사한다. 다채로운 유형을 한 권에 담아내 소개했던 1권 『혹시 MBTI가 어떻게 되세요?』에 이어 일견 비슷한 듯 무표정한 5명의 저마다 다른 사랑의 작동 방식을 조명해 본다. ",1,국내도서-소설/시/희곡
512,9788994353463,13441838,봄봄,"12,600원",700원,김유정 저,애플북스,"한국 근현대문학사에서 중요한 위치에 있는 작가들의 작품을 만나보는 「한국문학을 권하다 」 제9권 『봄봄』. 문학으로서의 읽는 즐거움을 살린 쉬운 해설과 편집, 단행본으로 출간된 적 없는 작품들도 수록한 총서 가운데 한 권이다. 김유정 작가의 단편을 모아 엮은 단편집으로 ‘만무방’, ‘생의 반려’, ‘땡볕’을 포함한 모두 30편의 작품이 수록되어 있다. 생계 앞에서 위선적인 윤리나 도덕 따위는 더 이상 고려되지 않는 시대의 이야기를 그린 ‘산골 나그네’, 일제의 폭압과 수탈이 날로 심해지던 1930년대 말 우리 민족이 겪은 고통을 여실히 보여주는 ‘금 따는 콩밭’, 김유정 문학세계의 본질인 골계미가 돋보이는 대표적인 소설 ‘봄봄’ 등의 작품을 통해 우리 민중이 겪었던 생활상의 고통을 바라보는 비판적 시선과 특유의 짙은 해학적으로 보여주는 저자 작품의 특징을 엿볼 수 있다.",1,국내도서-소설/시/희곡
513,9788954620666,8565080,달에게 들려주고 싶은 이야기,"13,050원",720원,신경숙 저,문학동네,"작가 신경숙이 들려주는 명랑하고 상큼한 유머,
환하게 웃다 코끝이 찡해지는 스물여섯 개의 보석 같은 이야기

그저 무엇에라도 탓을 하고 싶은 날이 있다. 모든 것이 비 탓이라고, 혹은 눈 탓이라고, 바람이 불어서라고, 봄빛이 너무 좋아서라고…핑계를 찾고 싶은 날. 그래서 누구라도 붙잡고 이야기 하고 싶은 날. 이런 날은, 가까운 이에겐 오히려 입 열고 싶지 않은, 그런 날이다. 그런 날, 가만히 내 이야기를 대신 말해줄 것 같은 작가 신경숙이 낮은 목소리로 풀어놓는 짧은 소설, 『달에게 들려주고 싶은 이야기』가 출간되었다. 이 이야기는 그러니까, 작가가 다른 어떤 지인도 아닌 우리에게 보내는 꼭 그 마음이다. 작가의 어느 한순간에 스며든 어떤 마음. 모르는 이의 뜬금없는 안부인사가 지친 일상을 잠시 보듬듯, 그렇게 우리를 쓰다듬는 손길.

시간이 흐르는 일에 끝은 없고, 그래서 이별이나 죽음마저도 마지막이 아니다.",1,국내도서-소설/시/희곡
514,9788982181573,4248266,자전소설 3,"10,800원",600원,"박상우,함정임,공선옥,김도연,한강,박성원,정영문,김현영,권지예,이기호,천운영 공저",강,"숨은 그림 속에 진정 숨은 것, 
저마다의 개성을 담은  '자전소설'을 만나다

문예지 《문학동네》 '젊은작가특집'의 일환으로 기획된 〈자전소설〉을 모은 책이다. 이 시리즈에는 김사과, 정한아, 윤이형 등 신인작가부터 하성란, 김연수, 박민규 등을 비롯, 이혜경, 성석제, 방현석 등 중견작가까지 지금 한국소설의 현장에서 활동하는 대표적인 작가들이 망라되어 있다.",1,국내도서-소설/시/희곡
515,9791173550393,141184634,그늘진 모퉁이에 핀 들꽃 같은 그대에게,"16,650원",920원,김훈 저,미다스북스(리틀미다스),"“여리고 순수한 들꽃 같은 그 시절,
애틋했던 청춘의 얼굴을 다시 그리다.”

좁은 방 한 켠에서 시작된 작은 이야기,
그 안에 담긴 커다란 성장의 기억!

꿈도 현실도 어설펐던 날들,
그러나 가장 값졌던 순간!

1990년대 말, 손끝의 아날로그 감촉이 삶의 모든 곳에 스며있던 시절. 하나의 청춘이 좁은 방 한 칸에 누워 서서히 싹을 틔우기 시작했다. 소설 『그늘진 모퉁이에 핀 들꽃 같은 그대에게』는 조금 더 투박하고 정감 있는 그 시절을 배경으로 한 성장 소설이다. 나는 어떤 사람인지, 어떻게 살아야 하는지 고민하는 주인공 ‘김찬’을 통해 사랑과 우정처럼 다채로운 욕구와 결핍이 그려진다.

소설에서 보이는 소소한 해프닝과 더불어 형제, 친구, 자췻집 주인할머니와의 관계에서 피어나는 정서는 그 시절 우리 모두가 경험했을 법한 향수로 가득하다.",1,국내도서-소설/시/희곡
516,9791160409932,118595904,별일은 없고요?,"13,500원",750원,이주란 저,한겨레출판,"이토록 순하고 맑은 세계, 
한국문학의 새로운 서정 이주란 신작 소설 

조각나고 부서지고 무너져버린 지금 우리에게 
마침내 당도한 ‘다음이 있다는 마음’ 

“함부로 무엇을 알고 있다고 단정하지 않고, 한 발짝 물러서서 고통을 그저 바라볼 줄 아는 이주란의 소설을 나는 사랑한다”(소설가 박상영), “극적인 장면 없이 고루 팽팽하고, 대단한 플롯 없이 완벽하며, 시 없이 시로 가득하고, 청승 없이 슬픔의 끝점을 보여준다”(시인 박연준). 2012년 작품 활동을 시작한 이래 소리 높여 주장하기보다 온화하게 스며드는 특유의 서정으로 독보적 지지를 얻어온 이주란. 그의 소설들은 ‘담담한 듯하지만 위트가 반짝이고, 무심한 듯하면서도 온기가 느껴지는 이야기들’이라는 평을 받아왔다. 사람과 사람, 말과 말 사이의 여백을 들여다보는 사려 깊은 소설가의 세 번째 소설집 《별일은 없고요?》가 출간되었다.",1,국내도서-소설/시/희곡
517,9788954447485,102948743,아이 틴더 유,"10,800원",600원,정대건 저 ,자음과모음,"우리의 일상과 연애 사이로 부는
자연스럽고 사뿐한 바람

정대건 소설집

[자음과모음 트리플 시리즈]는 한국문학의 새로운 작가들을 시차 없이 접할 수 있는 기획이다. 그 일곱 번째 작품으로 정대건 작가의 『아이 틴더 유』가 출간되었다. 2020년 한경신춘문예 장편소설 당선작인 『GV 빌런 고태경』을 펴내며 “영화에 대한 사랑과 믿음을 뜨겁게 달구어주는 소설”(이랑 뮤지션·영화감독) “트렌디한 소재를 다루면서도 이야기를 순수한 방향으로 이끌어 저마다 간직한 꿈을 되돌아보게” 한다는 인상을 남긴 이후, 두 번째 책이다.

정대건 작가는 이번 소설집 『아이 틴더 유』에서 영화를 공부하고 연출했던 작가 자신의 경험을 곳곳에 투영하며, 경쾌하고 담백하게 우리의 일상과 연애에 대해 젊은 감각으로 부감해낸다. “내가 너의 세컨드라고 생각하면 별론데 서로의 스페어라고 생각하니까 오히려 든든해”라는 소설의 문장처럼 자연스럽고 사뿐한 바람 같은 소설들이 작품집을 짜임새 있게 꿰고 있다.",1,국내도서-소설/시/희곡
518,9788954677592,97934612,사육장 쪽으로,"12,150원",670원,편혜영 저,문학동네,"“현대사회를 사는 공격적이지 못한 소시민의
위로받을 수 없는 불안과 분노의 피해의식을 본다.” _박완서(소설가)

단정한 문장을 뚫고 터져나오는 야성적인 목소리
14년 만에 새로이 펴내는 초기 편혜영 세계의 압축판

20년이 넘는 시간 동안 매서운 존재감을 발휘하며 쉼없이 작품활동을 해온 작가 편혜영의 두번째 소설집 『사육장 쪽으로』를 새로운 장정으로 선보인다.",2,국내도서-소설/시/희곡
519,9791190337403,91295691,격리된 아이,"11,700원",650원,"김소연,윤혜숙,정명섭 공저",우리학교,"코로나바이러스가 관통한 현실 속, 세 아이의 숨 막히는 이야기

‘자가 격리’와 ‘동선 조사’, ‘마스크’라는 우리에게 더 이상 낯설지 않은 소재들이 세 작가의 상상력과 만나 아주 특별한 작품으로 탄생했다. 역사, 추리, SF 등 여러 장르를 섭렵하며 활발히 활동 중인 김소연, 윤혜숙, 정명섭, 세 명의 청소년 소설 작가가 바이러스의 공포를 통해 적나라하게 드러나는 현실의 이면을 서늘하게 포착했다. 한번 손에 잡으면 쉽사리 놓을 수 없는 흡인력 강한 이야기 속에 타인을 향한 의심의 눈초리, 자기방어를 위한 거짓말, 실체를 알 수 없는 공포와 우리 내면에 숨겨져 있던 어두운 그림자가 서서히 그 모습을 드러낸다.",2,국내도서-청소년
520,9791196347031,73363200,대멸종,"11,700원",650원,"시아란,심너울,범유진,해도연,강유리 공저",안전가옥,"한 세계의 끝을 향해 달리는 다섯 가지 이야기

2018 겨울 안전가옥 스토리 공모전 수상 작품집

이승과 저승, 지구와 그 바깥, 

지금 여기의 세계와 상상할 수 없던 새로운 세계의 ‘대멸종’



독특한 주제에 따라 재기발랄한 이야기를 선보이는 ‘안전가옥 스토리 공모전’. 『대멸종』은 지난 2018년 가을 공모전의 수상 작품집인 『냉면』에 이은 두 번째 수상 작품집이다. ‘한 세계의 종말’을 공통분모로 둔 이야기들은 판타지?SF?미스터리 등의 문법을 자유자재로 넘나든다. 우리나라 고유의 저승 신화가 우주과학과 어우러지고, 빈민가에서 펼쳐지는 인간 드라마가 동화적인 판타지를 품는다. 멀지 않은 미래의 우주를 그리던 이야기가 어느 순간 미스터리 스릴러의 색채를 띠기도 한다. 이 흥미로운 결합이 지향하는 바는 이야기 본연의 ‘재미’다.",1,국내도서-소설/시/희곡
521,9788970128849,8308838,침묵의 미래,"12,420원",690원,김애란 등저,문학사상,"한국문학을 사랑하는 모든 독자들이 매년 손꼽아 기다리는 『이상문학상 작품집』, 2013년 이상문학상 대상작은 심사위원 5인의 심사숙고 끝에 김애란의 「침묵의 미래」로 선정되었다. 이 작품은 언어 자체가 스스로 그 존재와 가치를 되묻고 운명에 대해 질문하게 함으로써, 언어의 사멸이라는 현상이 현대문명을 살아가고 있는 인간에게 본질적인 문제가 되고 있음을 우화의 형식으로 말해주고 있는 작품이다.

이번 작품집에는 대상 수상작인 김애란의 「침묵의 미래」와 자선 대표작 「누가 해변에서 함부로 불꽃놀이를 하는가」 외에도 우수상 수상작으로 함정임의 「기억의 고고학」, 이평재의 「당신이 모르는 이야기」, 천운영의 「엄마도 아시다시피」, 편혜영의 「밤의 마침」, 손홍규의 「배우가 된 노인」, 이장욱의 「절반 이상의 하루오」, 염승숙의 「습濕」, 김이설의 「흉몽」 등 기발한 상상력과 실험성이 돋보이는 작품들이 고루 포진해 읽는 재미와 맛을 더해주고 있다.",1,국내도서-소설/시/희곡
522,9788970127385,1942431,"밤이여, 나뉘어라","12,420원",690원,정미경 등저,문학사상,"올해로 제30회를 맞은 이상문학상 작품집 출간!

지난 1년 동안 주요 문예지에 발표된 소설 중 가장 주목 받은 작품을 엄선하여 싣는 이상문학상 작품집. 올해 대상은 정미경의 에 돌아갔다. '존재의 허무'를 그린 수작으로 평가 받은 대상 수상작 외에 정미경의 자선 대표작인 , 그리고 6편의 우수상 수상작이 실려 있다. 우수상 수상작으로는 구광본의 , 함정임의 , 김경욱의 , 김영하의 , 전경린의 , 윤성희의  등 다양한 주제와 필치...",3,국내도서-소설/시/희곡
523,9788973811779,144679,화수분,"3,600원",200원,전영택 저,소담출판사,,1,국내도서-소설/시/희곡
524,9788993241778,109319153,해주 인력시장,"10,800원",600원,"김주성,설송아,도명학,이지명 공저",예옥,,1,국내도서-소설/시/희곡
525,9788925588889,101481631,필론과 돼지,"14,400원",800원,이문열 저,알에이치코리아(RHK),"우리 시대의 격동과 함께한 이문열 중단편 문학
데뷔작부터 수상작, 그리고 논쟁작까지
이문열의 문학 세계를 망라하는 51편의 중단편전집

우리 시대의 격동과 함께한 한국문학의 대표 소설가 이문열. 그가 발표한 중단편 소설 51편을 전 6권으로 알에이치코리아에서 재출간하였다. 이번 판본에서는 표지를 바꾸고 4권 「우리들의 일그러진 영웅」 표제작을 「타오르는 추억」으로 바꾸었다. 그리고 본문의 수록 순서를 일부 변경하기도 했으며, 「심근, 그리하여 막히다」의 제목을 「심근경색」으로 바꿔 의미를 명확하게 표현하기도 했다. 이문열의 데뷔작인 「나자레를 아십니까」 「새하곡」, 출세작이라 할 수 있는 「우리들의 일그러진 영웅」, 그리고 논쟁작 「달아난 악령」까지, 한국을 대표하는 소설가 이문열의 문학 세계를 망라하는 51편의 명품 소설들이 펼쳐진다. 

그의 중단편 소설들이 2000년대 초반에도 발표되긴 했지만, 대부분은 1980년대와 1990년대 발표되었다.",2,국내도서-소설/시/희곡
526,9788955889604,93760677,다시 만난 지구,"10,080원",560원,"정명섭,이민진,남유하,김선민 저/최용호 그림",그린북,"행성 지구의 디스토피아를 그린 본격 SF 연작

네 명의 작가가 모여 청소년을 위한 SF 소설집을 기획, 출간했다. 참여한 정명섭, 이민진, 남유하, 김선민 작가는 그동안 역사, 호러, 페미니즘, 가족, 미래 등 다양한 주제의 SF 동화와 과학소설을 써 왔으며 수상작도 여러 권 펴낸 베테랑 작가들이다. ‘그린이네 문학책장’ 시리즈로 나온 『다시 만난 지구』는 환경 문제를 주제로 네 작가가 머리를 맞댔다. 지구 멸망 이후 수백 년이 흐른 뒤, 지구를 떠났던 인류가 다시 찾아온다는 설정으로 행성 지구의 디스토피아를 그린 연작 소설이다. 국립과천과학관 이정모 관장은 책머리에 네 작품을 소개하며, 각 작품이 사막화, 해양 오염, 숲 오염, 대기 오염을 다루지만 꼭 환경 문제에 초점을 맞추어 볼 필요는 없다고 말한다. 그는 우리가 살고 있는 지구를 낯설게 보고, 거기서 자신을 발견하게 하는 힘을 미덕으로 꼽으며 이 책을 추천한다.",1,국내도서-청소년
527,9788936437473,38927720,애호가들,"11,700원",650원,정영수 저,창비,"“이 희극은 충분히 웃기다
그러나 아무도 진심으로 웃지는 못할 것이다”

엉망진창의 세계에 그럴듯한 답은 없다
짧고도 강렬한 “푸른 빛”이 발하는 매력적인 서정성과 유머의 소설

2014년 창비신인소설상으로 등단한 이래 활발한 활동으로 안정적인 작품세계를 선보이고 있는 믿음직한 젊은 작가 정영수의 첫번째 소설집 『애호가들』이 출간되었다. 등단작부터 2016년 가을까지 쓴 작품을 묶은 이번 소설집에는 “어느 고요한 순간에 느껴지는 매력적인 서정성과 유머”의 소설이라는 평가를 받은 등단작 「레바논의 밤」과 2015년 10월 문지문학상 이달의 소설로 선정된 「애호가들」을 포함해 총 8편의 작품이 수록되었다. 작가는 각 작품에서 “삶을 통째로 견뎌내는 듯한 감각”을 드러내며 인물과 세계의 본질적인 불화를 예민하게 그려낸다.",2,국내도서-소설/시/희곡
