순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
122,9791159258145,123240274,고려거란전쟁 : 고려의 영웅들 (상),"16,200원",900원,길승수 저 ,들녘,"공영방송 50주년 특별기획 대하사극 〈고려거란전쟁〉의 원작소설 출간 
역사를 넘어서 전설로! 역사상 가장 위대한 대영웅 서사극을 만나다! 

고려 역사에서 잊혔던 영웅들과 그들의 위업을 다시 한번 기리는 책이 출간되었다. 이 책은 2023년 11월부터 방영되는 KBS 대하사극 〈고려거란전쟁〉의 원작으로 전작 〈고려거란전기:겨울에 내리는 단비1,2〉를 대폭 개정한 것이며, 고려와 거란 사이의 긴 전쟁을 유일하게 다루는 정통 ‘역사소설’이다. 작가 길승수는 고려거란전쟁을 다룬 〈JTBC 평화전쟁1019〉에 대본 작가와 자문으로 참여했으며, KBS 대하사극 〈고려거란전쟁〉에도 원작자와 자문으로 참여하고 있다. 이번 작품은 ‘1010년 거란의 2차 침공’을 다루고 있으며 ‘1019년 구주대첩’으로 이어지는 그 후속 이야기도 곧 선보일 예정이다. 

10세기 초, 신라가 쇠퇴하며 왕건이 세운 고려가 한반도의 지배 세력으로 떠오른다.",1,국내도서-소설/시/희곡
123,9788965743927,95855981,한강 2,"15,750원",870원,조정래 저,해냄,"민족분단과 경제성장이라는 쌍두마차에 가려진
한국인의 진정한 초상과 염원을 원고지에 승화시키다

20세기 한민족 현대사가 장대하게 흐르는 『한강』 100쇄 돌파
작가 등단 50주년 기념 개정판 출간

『아리랑』을 지나 『태백산맥』을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 『한강』이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다. 『한강』은 1950년대 말부터 1980년대 초까지의 한국 사회를 1만 5천 장의 원고지에 소설화한 작품으로, 완간 6개월 만에 150만 부를 돌파하여 현재까지 305만 부 이상 판매되었고, 마침내 100쇄를 돌파함으로써(1권 기준) 『태백산맥』(266쇄)『아리랑』(144쇄)과 나란히 조정래 대하소설의 저력을 확인시켰다.",1,국내도서-소설/시/희곡
124,9788936430542,1384976,장길산 1,"11,700원",650원,황석영 저,창비,"조선후기의 『홍길동전』, 식민지시대의 『임꺽정』을 잇는 기념비적인 의적소설. 1995년 개정판을 낸 이래 십년이 흘러 낡아 보이는 글자를 읽기 편하게 옮기고 작가가 줄거리 위주로 장을 새롭게 나누어 끝부분 과 의 일부를 수정해서 개정판으로 나왔다.  17세기말 숙종조를 배경으로 장길산을 비롯한 수많은 인걸들이 집결하여 형성되는 구월산의 녹림당, 그들이 겪게 되는 파란 곡절과 활빈행을 장쾌하게 그려낸 이 대하소설은 그...",1,국내도서-소설/시/희곡
125,9791170800002,119132012,광개토태왕 담덕 6,"14,850원",820원,엄광용 저,새움,"가슴 뛰는 『담덕』의 ‘원대한 꿈’, ‘정복의 대장정’ 

‘광개토태왕’은 널리 알려진 영웅이다. 그러나 그건 단지 피상적인 수준이다. 실제 광개토태왕 담덕에 대한 직접적 자료는 집안(集安)의 호태왕비 비문에 나와 있는 것이 전부라 할 수 있다. 그 역시 누군가에 의해 변형되고 훼손된 채 덤불속에 묻혀 있다가 시간이 흘러 우연히 발견된 것이다. 그래서 그간 지극히 한정된 자료를 바탕으로 담덕의 위대한 자취를 되살려내는 데는 큰 어려움이 있었다. 

그에 더해 우리에게 남겨진 유일하다시피 한 기록인 『삼국사기』 ‘고구려본기’ 속 광개토태왕의 모습 역시, 분명한 한계를 갖고 있었다. 김부식의 신라 중심 사관으로 인해 고구려의 모습은 당시 중국 사료의 파편들을 주워 모아 놓은 것처럼 허술했다. 중국 입장에서는 껄끄럽기만 한 광개토태왕의 업적에 관해서 아주 소략하게 다루고 있었기 때문이다.",1,국내도서-소설/시/희곡
126,9788937442025,12105168,"혁명, 광활한 인간 정도전 1","11,250원",620원,김탁환 저 ,민음사,"‘소설 조선왕조실록’의 첫걸음
정도전, 정몽주, 이성계, 세 남자가 꿈꾼 세상은 무엇인가?

가슴에 새로운 세상을 품은 정도전의 마지막 절규
고려의 불꽃이 스러지고 조선의 동이 튼 18일의 광활하고 내밀한 비망록

새로운 세기에 걸맞은 새로운 역사소설이 탄생했다. 『혁명, 광활한 인간 정도전』은 민음사와 김탁환 작가가 새롭게 기획한 ‘소설 조선왕조실록’의 첫 작품이다. ‘소설 조선왕조실록’은 『불멸의 이순신』, 『열녀문의 비밀』, 『열하광인』, 『방각본 살인사건』 등을 통해 역사소설의 새 지평을 연 김탁환 작가가 새로운 시대에 걸맞도록 조선 500년 전체를 소설로써 재구성하는 작업으로, 조선의 흥망성쇠를 파노라마처럼 펼쳐 보인다. 

그 첫걸음인 『혁명, 광활한 인간 정도전』은, 이성계가 해주에서 낙마하는 순간부터 정몽주가 암살당하는 순간까지, 고려라는 불꽃이 스러지고 조선이라는 동이 튼 18일의 광활하고 내밀한 비망록을 담고 있다.",1,국내도서-소설/시/희곡
127,9788982810329,1761,람세스 (2),"12,600원",700원,크리스티앙 자크 저/김정란 역,문학동네,,1,국내도서-소설/시/희곡
128,9788936430559,1384978,장길산 2,"11,700원",650원,황석영 저,창비,"조선후기의 『홍길동전』, 식민지시대의 『임꺽정』을 잇는 기념비적인 의적소설. 1995년 개정판을 낸 이래 십년이 흘러 낡아 보이는 글자를 읽기 편하게 옮기고 작가가 줄거리 위주로 장을 새롭게 나누어 끝부분 과 의 일부를 수정해서 개정판으로 나왔다.  17세기말 숙종조를 배경으로 장길산을 비롯한 수많은 인걸들이 집결하여 형성되는 구월산의 녹림당, 그들이 겪게 되는 파란 곡절과 활빈행을 장쾌하게 그려낸 이 대하소설은 그...",2,국내도서-소설/시/희곡
129,9788936430597,1384986,장길산 6,"11,700원",650원,황석영 저,창비,"조선후기의 『홍길동전』, 식민지시대의 『임꺽정』을 잇는 기념비적인 의적소설. 1995년 개정판을 낸 이래 십년이 흘러 낡아 보이는 글자를 읽기 편하게 옮기고 작가가 줄거리 위주로 장을 새롭게 나누어 끝부분 과 의 일부를 수정해서 개정판으로 나왔다.  17세기말 숙종조를 배경으로 장길산을 비롯한 수많은 인걸들이 집결하여 형성되는 구월산의 녹림당, 그들이 겪게 되는 파란 곡절과 활빈행을 장쾌하게 그려낸 이 대하소설은 그...",2,국내도서-소설/시/희곡
130,9788936430573,1384982,장길산 4,"11,700원",650원,황석영 저,창비,"조선후기의 『홍길동전』, 식민지시대의 『임꺽정』을 잇는 기념비적인 의적소설. 1995년 개정판을 낸 이래 십년이 흘러 낡아 보이는 글자를 읽기 편하게 옮기고 작가가 줄거리 위주로 장을 새롭게 나누어 끝부분 과 의 일부를 수정해서 개정판으로 나왔다.  17세기말 숙종조를 배경으로 장길산을 비롯한 수많은 인걸들이 집결하여 형성되는 구월산의 녹림당, 그들이 겪게 되는 파란 곡절과 활빈행을 장쾌하게 그려낸 이 대하소설은 그...",1,국내도서-소설/시/희곡
131,9791192684192,116240718,광개토태왕 담덕 4,"14,400원",800원,엄광용 저,새움,"가슴 뛰는 〈담덕〉의 ‘원대한 꿈’, ‘정복의 대장정’ 

‘광개토태왕’은 널리 알려진 영웅이다. 그러나 그건 단지 피상적인 수준이다. 실제 광개토태왕 담덕에 대한 직접적 자료는 집안(集安)의 호태왕비 비문에 나와 있는 것이 전부라 할 수 있다. 그 역시 누군가에 의해 변형되고 훼손된 채 덤불속에 묻혀 있다가 시간이 흘러 우연히 발견된 것이다. 그래서 그간 지극히 한정된 자료를 바탕으로 담덕의 위대한 자취를 되살려내는 데는 큰 어려움이 있었다. 

그에 더해 우리에게 남겨진 유일하다시피 한 기록인 『삼국사기』 ‘고구려본기’ 속 광개토태왕의 모습 역시, 분명한 한계를 갖고 있었다. 김부식의 신라 중심 사관으로 인해 고구려의 모습은 당시 중국 사료의 파편들을 주워 모아 놓은 것처럼 허술했다. 중국 입장에서는 껄끄럽기만 한 광개토태왕의 업적에 관해서 아주 소략하게 다루고 있었기 때문이다.",1,국내도서-소설/시/희곡
132,9788936430719,96351704,삼국지 6,"18,000원","1,000원",나관중 저/황석영 역,창비,"우리 시대 최고의 작가 
황석영의 정역 『삼국지』 개정판 출간!
가장 믿을 만한 정본, 다시 찾는 동양 고전 필독서

우리 시대 최고의 작가 황석영이 우리말로 옮긴 정역 『삼국지』(개정판, 전6권)를 새로운 장정으로 다시 선보인다. 명실상부하게 가장 믿을 만한 원본, 정확하고 생동감 넘치는 글맛, 고전의 참맛을 느낄 수 있는 210수의 한시, 중국 인물화의 대가 왕훙시(王宏喜)가 그린 컬러삽화 150여장 수록 등을 특장으로 꼽는 황석영의 『삼국지』는 2003년 초판 1쇄 발행 이후 누적 판매부수 200만부 이상을 기록하며 오랫동안 독자들의 신뢰와 사랑을 받아왔다.",1,국내도서-소설/시/희곡
133,9791130606248,22025792,나라 없는 나라,"14,220원",790원,이광재 저,다산책방,"한국소설의 새로운 방향!
제5회 혼불문학상 수상작 

제5회 혼불문학상 수상작 『나라 없는 나라』가 출간됐다. 혼불문학상은 우리시대 대표소설 『혼불』의 작가, 최명희의 문학정신을 기리기 위해 2011년에 제정됐고, 1회 『난설헌』, 2회『프린세스 바리』, 3회 『홍도』, 4회 『비밀 정원』이 수상작으로 결정됐다. 혼불문학상은 어떤 식으로든 기존의 장르에 도전하는 혁신적인 작품으로 한국소설에 새로운 방향성을 제시하며 독자들의 사랑을 꾸준히 받고 있다. 
2015년 제5회 혼불문학상에는 총 156편이 응모되었다. “올해는 급격하게 퇴행하고 있는 정치적 상황 탓인지 우여곡절의 역사에 대한 관심이 담달랐다.” 이 가운데 동학농민혁명을 “오늘날의 우리에게 가장 현재적인 사건”으로 재구성하고, “기존 소설은 물론 역사서에서도 크게 주목하지 않은 새로운 역사적 상황이나 역사적 존재들을 재발견하고 그것을 통해 전혀 새로운 역사상을 제시”한 『나라 없는 나라』가 수상작으로 결정됐다.",2,국내도서-소설/시/희곡
134,9791192684000,113449677,광개토태왕 담덕 3,"14,400원",800원,엄광용 저,새움,"‘광개토태왕’은 널리 알려진 영웅이다. 그러나 그건 단지 피상적인 수준이다. 실 제 광개토태왕 담덕에 대한 직접적 자료는 집안(集安)의 호태왕비 비문에 나와 있는 것이 전부라 할 수 있다. 그 역시 누군가에 의해 변형되고 훼손된 채 덤불속에 묻혀 있다가 시간이 흘러 우연히 발견된 것이다. 그래서 그간 지극히 한정된 자료를 바탕으로 담덕의 위대한 자취를 되살려내는 데는 큰 어려움이 있었다.

그에 더해 우리에게 남겨진 유일하다시피 한 기록인 『삼국사기』 ‘고구려본기’ 속 광개토태왕의 모습 역시, 분명한 한계를 갖고 있었다. 김부식의 신라 중심 사관으로 인해 고구려의 모습은 당시 중국 사료의 파편들을 주워 모아 놓은 것처럼 허 술했다. 중국 입장에서는 껄끄럽기만 한 광개토태왕의 업적에 관해서 아주 소략하게 다루고 있었기 때문이다.",1,국내도서-소설/시/희곡
135,9788925589664,94769673,이문열 초한지 8,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
136,9788925589718,94769643,이문열 초한지 3,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
137,9788931021059,83546531,히틀러의 음식을 먹는 여자들,"15,120원",840원,로셀라 포스토리노 저/김지우 역,문예출판사,"이 책을 세계적인 베스트셀러로 만든 것은 바로 '평범함'이다. 책에서는 두 가지 평범함과 하나의 악이 등장한다. 하나는 시대의 격류에 쓸려가는 힘없는 인간의 평범함, 다른 하나는 한나 아렌트가 나치 전범인 아이히만에게서 발견한 악의 평범성이다. 그리고 그 사이에 '악'이라 부르기 충분한 일을 스스로 자행하는 이들이 있다. 

『히틀러의 음식을 먹은 여자들』은 이 세 가지 요소가 잘 묘사된 역사소설이자, 평범한 인간인 로자가 '스스로 악을 행하는 자'와 '악의 없이 악한 임무를 수행하는 인간'의 틈바구니에서 생존해 나가는 과정을 그린 생존소설이다. 실제로 이 소설은 히틀러의 음식을 시식했던 실존 인물이자 유일한 생존자 마고 뵐크(Margot Wolk)의 인터뷰를 계기로 쓰인 책으로, 마고 뵐크는 70년 간 비밀로 간직했던 이야기를 공개하면서 식사 후에는 살았다는 기쁨에 '개처럼' 울어야 했다고 말했다.

마고 뵐크는 전쟁이 끝난 후 평화를 얻지도 못했다.",2,국내도서-소설/시/희곡
138,9788936434212,27611270,군함도 1,"12,600원",700원,한수산 저,창비,"2016 최고의 역사소설
“지옥의 섬 군함도에서 우리는 다만 사람이고 싶었다”

집념의 작가혼으로 완성한 장엄한 증언과 기록의 서사
27년에 걸친 자료조사, 집필과 개작으로 밝혀낸 군함도 과거사의 진실

일제강점기 하시마섬 강제징용과 나가사끼 피폭의 문제를 다룬 한수산 장편소설 『군함도』가 곧 출간된다. 한수산은 1988년 일본에 체류하던 중 토오꾜오의 한 서점에서 오까 마사하루 목사가 쓴 『원폭과 조선인』이라는 책을 접한 뒤 하시마 탄광의 조선인 강제징용과 나가사끼 피폭에 대한 작품을 쓰기로 결심한다. 

이후 소설의 무대가 되는 군함도와 나가사끼에만 십여차례 방문하고 일본 전역을 비롯해 원폭 실험장소인 미국 캘리포니아 네바다주까지 다녀왔으며, 수많은 관련자들을 인터뷰하는 등 치밀한 현장취재를 거쳤다.",1,국내도서-소설/시/희곡
139,9788936430580,1384985,장길산 5,"11,700원",650원,황석영 저,창비,"조선후기의 『홍길동전』, 식민지시대의 『임꺽정』을 잇는 기념비적인 의적소설. 1995년 개정판을 낸 이래 십년이 흘러 낡아 보이는 글자를 읽기 편하게 옮기고 작가가 줄거리 위주로 장을 새롭게 나누어 끝부분 과 의 일부를 수정해서 개정판으로 나왔다.  17세기말 숙종조를 배경으로 장길산을 비롯한 수많은 인걸들이 집결하여 형성되는 구월산의 녹림당, 그들이 겪게 되는 파란 곡절과 활빈행을 장쾌하게 그려낸 이 대하소설은 그...",2,국내도서-소설/시/희곡
140,9788936430702,96351698,삼국지 5,"18,000원","1,000원",나관중 저/황석영 역,창비,"우리 시대 최고의 작가 
황석영의 정역 『삼국지』 개정판 출간!
가장 믿을 만한 정본, 다시 찾는 동양 고전 필독서

우리 시대 최고의 작가 황석영이 우리말로 옮긴 정역 『삼국지』(개정판, 전6권)를 새로운 장정으로 다시 선보인다. 명실상부하게 가장 믿을 만한 원본, 정확하고 생동감 넘치는 글맛, 고전의 참맛을 느낄 수 있는 210수의 한시, 중국 인물화의 대가 왕훙시(王宏喜)가 그린 컬러삽화 150여장 수록 등을 특장으로 꼽는 황석영의 『삼국지』는 2003년 초판 1쇄 발행 이후 누적 판매부수 200만부 이상을 기록하며 오랫동안 독자들의 신뢰와 사랑을 받아왔다.",1,국내도서-소설/시/희곡
141,9788936430696,96351694,삼국지 4,"18,000원","1,000원",나관중 저/황석영 역,창비,"우리 시대 최고의 작가 
황석영의 정역 『삼국지』 개정판 출간!
가장 믿을 만한 정본, 다시 찾는 동양 고전 필독서

우리 시대 최고의 작가 황석영이 우리말로 옮긴 정역 『삼국지』(개정판, 전6권)를 새로운 장정으로 다시 선보인다. 명실상부하게 가장 믿을 만한 원본, 정확하고 생동감 넘치는 글맛, 고전의 참맛을 느낄 수 있는 210수의 한시, 중국 인물화의 대가 왕훙시(王宏喜)가 그린 컬러삽화 150여장 수록 등을 특장으로 꼽는 황석영의 『삼국지』는 2003년 초판 1쇄 발행 이후 누적 판매부수 200만부 이상을 기록하며 오랫동안 독자들의 신뢰와 사랑을 받아왔다.",1,국내도서-소설/시/희곡
142,9788925589671,94769667,이문열 초한지 7,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
143,9791159258152,123240279,고려거란전쟁 : 고려의 영웅들 (하),"16,200원",900원,길승수 저 ,들녘,"공영방송 50주년 특별기획 대하사극 〈고려거란전쟁〉의 원작소설 출간 
역사를 넘어서 전설로! 역사상 가장 위대한 대영웅 서사극을 만나다! 

고려 역사에서 잊혔던 영웅들과 그들의 위업을 다시 한번 기리는 책이 출간되었다. 이 책은 2023년 11월부터 방영되는 KBS 대하사극 〈고려거란전쟁〉의 원작으로 전작 〈고려거란전기:겨울에 내리는 단비1,2〉를 대폭 개정한 것이며, 고려와 거란 사이의 긴 전쟁을 유일하게 다루는 정통 ‘역사소설’이다. 작가 길승수는 고려거란전쟁을 다룬 〈JTBC 평화전쟁1019〉에 대본 작가와 자문으로 참여했으며, KBS 대하사극 〈고려거란전쟁〉에도 원작자와 자문으로 참여하고 있다. 이번 작품은 ‘1010년 거란의 2차 침공’을 다루고 있으며 ‘1019년 구주대첩’으로 이어지는 그 후속 이야기도 곧 선보일 예정이다. 

10세기 초, 신라가 쇠퇴하며 왕건이 세운 고려가 한반도의 지배 세력으로 떠오른다.",1,국내도서-소설/시/희곡
144,9788936434229,27611275,군함도 2,"12,600원",700원,한수산 저,창비,"2016 최고의 역사소설
“지옥의 섬 군함도에서 우리는 다만 사람이고 싶었다”

집념의 작가혼으로 완성한 장엄한 증언과 기록의 서사
27년에 걸친 자료조사, 집필과 개작으로 밝혀낸 군함도 과거사의 진실

일제강점기 하시마섬 강제징용과 나가사끼 피폭의 문제를 다룬 한수산 장편소설 『군함도』가 곧 출간된다. 한수산은 1988년 일본에 체류하던 중 토오꾜오의 한 서점에서 오까 마사하루 목사가 쓴 『원폭과 조선인』이라는 책을 접한 뒤 하시마 탄광의 조선인 강제징용과 나가사끼 피폭에 대한 작품을 쓰기로 결심한다. 

이후 소설의 무대가 되는 군함도와 나가사끼에만 십여차례 방문하고 일본 전역을 비롯해 원폭 실험장소인 미국 캘리포니아 네바다주까지 다녀왔으며, 수많은 관련자들을 인터뷰하는 등 치밀한 현장취재를 거쳤다. 이렇게 모은 자료를 바탕으로 2003년 대하소설 『까마귀』를 펴내고, 작품을 보완할 필요성을 강하게 느낀 작가는 일본어판 『군함도(軍艦島)』(作品社 2009)를 출간할 무렵 한일 동시 출간으로 기획했던 전폭적인 수정작업을 마침내 완료했다. 

2016년 5월 창비에서 출간되는 『군함도』는 전작을 대폭 수정하고 원고를 새로 추가해 3500매 분량으로 완성된 결정판이다. 이 과정에서 등장인물들의 출신과 배경 등이 새롭게 설정되었고 군함도에서의 고난이 인물들이 자아의 지평을 넓혀가는 과정으로 서사적 흐름이 자리잡으며 소설적 구성미와 완성도를 높였다.

",1,국내도서-소설/시/희곡
145,9788991931855,6072824,말하는 검,"9,900원",550원,미야베 미유키 저/최고은 역,북스피어,"미야베 미유키 시대 소설의 원점을 보여 주는 단편집이다. 이 작품집을 보면 작가 활동 초기, 아니, 문예 수업을 받던 때부터 미스터리와 마찬가지로 시대 소설에도 큰 노력을 기울여 왔음을 알 수 있다. 미야베 미유키에게 있어 시대 소설은 미스터리와 대등한 하나의 '이야기'인 것이다. 

『말하는 검』에는 미야베 미유키가 데뷔하기 전에 집필한 시대물 단편 네 편이 실려 있다. 표제작 「말하는 검」에는 『흔들리는 바위』와 『미인』의 주인공, 신비한 힘을 가진 오하쓰가 등장한다.",1,국내도서-소설/시/희곡
146,9788934967729,132159128,마지막 왕국,"19,800원","1,100원",다니엘 튜더 저/우진하 역,김영사,"작가이자 저널리스트 다니엘 튜더가 
5년간의 자료 조사를 통해 그려낸 조선의 마지막 날들 

“장면을 상상하게 만드는 묘사와 그의 박학다식함으로 긴 이야기가 단숨에 읽힌다!” -미셸 자우너(작가, 뮤지션, 《H마트에서 울다》 저자)
“두고두고 읽힐 소설이 될 거라 굳게 믿는다. 의친왕에 대한 그의 애정이 고맙고 소중하다.” -권비영(소설가, 《덕혜옹주》 저자)

고종의 아들 의친왕 이강의 일생을 그린 팩션 소설. 어머니의 죽음과 궁궐 밖 성장 등 불우했던 어린 시절과 정략결혼, 독립운동에 뜻을 두고 조선 총독 데라우치 암살시도 후 가택연금, 임시정부를 지원하기 위한 망명 시도 등 일련의 사건을 통해 이미 힘을 잃은 조선 왕실의 비참한 상황을 이강의 시선으로 바라본 장편소설이다.",1,국내도서-소설/시/희곡
147,9791157957699,144521635,이순신 밤에 쓴 일기 난중야록,"15,300원",850원,조강태 저,스타북스,"이순신 탄생 480주년 처음 공개되는 7년 전쟁의 진짜 기록
이순신을 도운 여인의 지혜는 너무나 탁월하고 아름다웠다

난중일기가 정사라면 난중야록은 디테일이다
이순신의 사즉생 각오는 위기의 좋은 기회다
전쟁을 예측하고 준비와 실전을 통해 23전 23승을 이끈 숨겨진 기록
여인의 도움을 기꺼이 수용하고 실전을 승리로 이끈 유연한 리더십!!

이 책 난중야록은 난중일기에서 쓸 수 없었던 숨겨진 이야기를 이순신이 초안을 작성하고 이걸영(임단)이 옮겨 적은 ‘7년 전쟁 일기’의 번외기록이다. 난중야록을 함께 쓴 임단은 출정이 두렵다면 전쟁도 놀이처럼 생각하라고 조언하고, 확신을 위해 마늘 점으로 승리의 주문을 걸게 해 마음속 불안을 용기로 바꿔주고 전쟁을 승리로 이끌게 한 여인의 지혜는 너무나 놀랍다.",1,국내도서-소설/시/희곡
148,9788925589701,94769653,이문열 초한지 4,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
149,9788937442032,12105173,"혁명, 광활한 인간 정도전 2","11,250원",620원,김탁환 저 ,민음사,"새로운 세기에 걸맞은 새로운 역사소설의 탄생
'소설 조선왕조실록'의 첫걸음
정도전, 정몽주, 이성계, 세 남자가 꿈꾼 세상은 무엇인가?

가슴에 새로운 세상을 품은 정도전의 마지막 절규
고려의 불꽃이 스러지고 조선의 동이 튼 18일의 광활하고 내밀한 비망록
길고 깊은 절망에 빠진 오늘을 향한 날선 물음
혁명이란 무엇인가?

“혁명의 길엔 일어날 수 없는 일은 없다.
아니 모든 일이 다 일어난 뒤 혁명은 완성된다.”―본문에서",1,국내도서-소설/시/희곡
150,9788925589688,94769659,이문열 초한지 6,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
151,9788932009674,20034,봄날 5,"13,500원",750원,임철우 저,문학과지성사,광주 5.18 민주항쟁을 다룬 장편소설. 5월20일 08:00 금남로에서 K일보 광주주재기자인 김상섭의 행적을 더듬는 것부터 5월20일 06:00 K동 천주교회에서 정신부가 광주시민민주투쟁회의 호소문을 읽는 것까지를 미세한 현미경으로 관찰하듯 섬세하게 그렸다.,2,국내도서-소설/시/희곡
152,9788932009667,20032,봄날 4,"11,700원",650원,임철우 저,문학과지성사,광주 5.18 민주항쟁을 다룬 장편소설. 5월20일 08:00 금남로에서 K일보 광주주재기자인 김상섭의 행적을 더듬는 것부터 5월20일 06:00 K동 천주교회에서 정신부가 광주시민민주투쟁회의 호소문을 읽는 것까지를 미세한 현미경으로 관찰하듯 섬세하게 그렸다.,2,국내도서-소설/시/희곡
