순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
113,9791189413811,73608229,사람은 무엇으로 사는가,"3,510원",190원,레프 톨스토이 저/김민준 역,자화상,「사람은 무엇으로 사는가」는 1881년 저술된 톨스토이의 단편소설로 기독교 신앙이 돋보이는 종교문학이다. 이 책에 실린 톨스토이의 단편소설들은 종교에서 주는 교훈에 기초하여 사람이 어떻게 살아야 하는지에 대한 원초적인 질문에 답을 주고 있다. 「사람은 무엇으로 사는가」는 구두장인인 세몬이 하느님에게 벌을 받고 세상에 남겨진 천사 미하일을 돌보게 되면서 이야기가 시작된다. 당시에 그리스도의 가르침을 실천하고자 한 톨스토이의 러시아 정교회 신앙이 담긴 작품이다. 작품 속 주인공인 세몬을 통해 낯선 이에게 베푸는 선행이 가져오는 복이란 무엇인가를 보여주었으며 또한 미하일이 교회 앞에서 얼어 죽을 뻔했다는 설정을 통해 민중들과 멀어진 당시 기독교에 대한 비판의식도 보여주었다.,2,국내도서-소설/시/희곡
114,9788954642583,37204980,전쟁과 평화 2,"16,200원",900원,레프 톨스토이 저/박형규 역,문학동네,"거대한 서사로 완성한 모든 인간과 모든 삶에 대한 초상
생의 철학자 톨스토이가 남긴 불멸의 걸작

삶의 의미와 인간의 도덕적 완성에 대한 끝없는 질문과 대답으로 인류에 커다란 지혜를 상속한 톨스토이의 『전쟁과 평화』가 문학동네 세계문학전집으로 출간됐다. 『전쟁과 평화』는 1805년부터 1820년까지 15년에 걸친 러시아 역사의 결정적 시기를 재현한 소설로, 나폴레옹 침공과 조국전쟁 등의 굵직한 사건과 유기적이고 총체적인 수많은 개별 인간의 이야기를 통해 전쟁과 죽음, 새로운 삶의 발견을 그린 일대 서사시적 장편소설이다.",1,국내도서-소설/시/희곡
115,9788954685641,108574038,나보코프 단편전집,"38,700원","2,150원",블라디미르 나보코프 저/김윤하 역,문학동네,"나보코프의 삶에서 채집한 눈부신 문학의 표본들 

나보코프의 대표작으로 주로 『롤리타』 『창백한 불꽃』 등 여러 장편소설이 꼽히지만, 그는 실은 뛰어난 단편 작가이기도 했다. 망명 초기부터 작가로 세계에 이름을 떨치게 된 시기까지 몇십 년 동안 나보코프는 꾸준히 단편을 써왔다. 그의 단편에는 블라디미르 나보코프라는 작가가 완성되어가는 과정과 그가 시도하고 도전한 문학적 실험이 고스란히 담겨 있다. 『나보코프 단편전집』은 나보코프 본인과 그의 부인 베라, 아들 드미트리가 공식적으로 정리한 ‘완전판 단편전집’으로, 총 68편의 단편이 실려 있다. 또한 드미트리가 이 책을 편집하며 쓴 서문과, 각 단편마다 나보코프 본인과 드미트리가 붙인 주석을 함께 실어 독자들의 이해를 돕는다.",1,국내도서-소설/시/희곡
116,9788954642576,32683827,전쟁과 평화 1,"16,200원",900원,레프 톨스토이 저/박형규 역,문학동네,"거대한 서사로 완성한 모든 인간과 모든 삶에 대한 초상
생의 철학자 톨스토이가 남긴 불멸의 걸작

삶의 의미와 인간의 도덕적 완성에 대한 끝없는 질문과 대답으로 인류에 커다란 지혜를 상속한 톨스토이의 『전쟁과 평화』가 문학동네 세계문학전집으로 출간됐다. 『전쟁과 평화』는 1805년부터 1820년까지 15년에 걸친 러시아 역사의 결정적 시기를 재현한 소설로, 나폴레옹 침공과 조국전쟁 등의 굵직한 사건과 유기적이고 총체적인 수많은 개별 인간의 이야기를 통해 전쟁과 죽음, 새로운 삶의 발견을 그린 일대 서사시적 장편소설이다.",1,국내도서-소설/시/희곡
117,9788937462115,3441589,타라스 불바,"9,900원",550원,니콜라이 고골 저/조주관 역,민음사,"러시아 사실주의 문학의 아버지 니콜라이 고골이 쓴 장엄한 민족 대서사
러시아 민족혼의 수호자인 카자크 영웅들의 용맹과 기개에 대한 낭만적 찬가 

16세기 우크라이나 일대를 배경으로 카자크들의 투혼과 민족애를 그린 이 작품은 국내에 「대장 부리바」로 소개된 고전 영화의 원작이기도 하다. 전통적 가치의 수호자인 아버지와 사랑 때문에 조국을 배반하는 아들의 비극적인 행보를 웅장한 전쟁 서사 속에 절묘하게 녹여 놓음으로써 카자크 몰락의 역사를 극적으로 형상화한 작품이다.",1,국내도서-소설/시/희곡
118,9791189271206,64263808,대위의 딸,"8,100원",450원,알렉산드르 세르게예비치 푸시킨 저/이영의 역,새움,"새움 세계문학전집으로 새롭게 선보이는 ‘유쾌한’ 고전 『대위의 딸』

『대위의 딸』(1836)은 러시아 근대문학의 아버지로 불리는 대문호 푸시킨(1799~1837)이 쓴 역사소설이다. ‘대문호’, ‘위대한’, ‘고전 중의 고전’ 등 푸시킨과 『대위의 딸』에 붙는 수식들은 이 작품을 얼핏 무겁게 느껴지게 한다. 그러나 푸시킨의 역사적 통찰에 지극한 소설적 재미를 녹인 이 작품은, 고전으로서는 보기 드물게 유쾌하고 통쾌한 드라마의 극치를 보여준다. 어리숙했던 주인공의 성장, 비범한 인물과의 기이한 인연, 아름답고도 애틋한 사랑, 정의와 불의의 싸움, 엎치락뒤치락하는 사건 전개, 웃음을 자아내는 희극적 인물과 대사 등 독자들을 매료하는 요소들이 즐비하다.

번역은 교과서에도 실린 『이반 데니소비치, 수용소의 하루』를 옮긴 러시아어 전문 번역가 이영의 씨가 맡아 원문에 충실하면서도 유려한 문장을 선보인다.",1,국내도서-소설/시/희곡
119,9788949706627,3793892,백치,"19,800원",원,도스또옙스끼 저/채수동 역,동서문화사,"도스또예프스끼의 5대 장편 소설 중 하나다. 『백치』(1868)는 작가의 두 번째 여행 기간(1867~1871) 동안에 쓰인 것으로 1867년 봄 뻬쩨르부르그를 떠나면서 〈러시아 통보〉로부터 이미 선불금을 받은 상태에서 집필이 시작되었다. 도스또예프스끼의 5대 장편 가운데 가장 서정적이라는 평을 받고 있는 작품으로, 그는 완전히 아름다운 인간의 형상을 구현하기를 염원해 왔고, 그 형상을 백치인 미쉬낀을 통해 전달하고자 했다.",1,국내도서-소설/시/희곡
120,9788937464041,109584283,아버지와 자식,"11,700원",650원,이반 세르게예비치 투르게네프 저/연진희 역,민음사,"“저런 것들이 현대의 젊은이야! 저기 저놈들이 우리의 후계자라고!”
19세기 러시아 사실주의 문학을 대표하는 거장 투르게네프
두 세대 간의 첨예한 갈등을 통해 인간 보편의 문제를 파고든 눈부신 걸작

도스토옙스키, 톨스토이와 더불어 19세기 러시아 사실주의 문학을 대표하는 작가 투르게네프의 걸작 『아버지와 자식』이 [민음사 세계문학전집] 404번째 책으로 출간되었다. 투르게네프는 이 소설에서 19세기 러시아 사회의 신구 세대 갈등을 더없이 핍진하게 그려 내 비상한 사회적 관심과 문학적 논쟁을 불러왔다. 우리에게는 보통 ‘아버지와 아들’로 알려진 이 책의 러시아어 원제(Отцы и дети)는 우리말로 그대로 옮기면 ‘아버지들과 자식들’ 혹은 ‘아버지들과 아이들’이다. 민음사판은 원제대로 ‘아버지와 자식’을 제목으로 삼았다.",2,국내도서-소설/시/희곡
121,9788936464844,102186120,까라마조프 형제들 1,"19,800원","1,100원",도스또옙스끼 저/홍대화 역,창비,"도스또옙스끼의 사상과 예술세계를 집대성한 마지막 작품
모순덩어리 인간의 본질을 총체적으로 탐구한 세기의 걸작

19세기 러시아 문학을 대표하는 세계적인 문호 도스또옙스끼의 최후의 걸작이자 문학사상 최고 성취 가운데 하나인 『까라마조프 형제들』(전3권)이 창비세계문학 85~87번으로 출간됐다. 인간 존재와 세계에 대한 탐구의 결정체로 평가받는 『까라마조프 형제들』은 러시아 소도시의 지주 표도르 까라마조프가 살해되며 벌어지는 이야기로 1880년 출간 이래 문학과 철학, 심리학에까지 지대한 영향을 미치며 세계 독자를 사로잡아왔다. 

도스또옙스끼는 이 소설에서 당대 러시아와 유럽의 현실이 빚어낸 다양한 세계관을 극단까지 탐구했으며, 추리적 기법을 활용해 범인 탐색과 심판의 과정을 생생하게 그려냈다. 독자들에게 ‘최고의 번역’이라 일컬어지는 『죄와 벌』의 번역가 홍대화가 원문 문장의 맛을 최대한 살렸을 뿐 아니라, 번역 저본인 러시아어판(1982)을 참조해 주석을 꼼꼼히 달았다. 또한 러시아정교 사제들의 자문을 받아 작품의 주요 세계관의 한 축인 종교 관련 용어와 주를 보충해 이해를 높였다. 각기 정념과 충동, 이성과 논리, 종교적 영성을 대변하는 까라마조프 세 형제의 이야기를 통해 독자들은 인간 본성의 근원적 악과 구원의 가능성에 대한 물음의 중요한 열쇠를 만나게 될 것이다.
",2,국내도서-소설/시/희곡
122,9788937461330,1988702,바덴바덴에서의 여름,"10,800원",600원,레오니드 치프킨 저/이장욱 역,민음사,"“간결하고 시적인 걸작”, “눈을 뗄 수 없는, 가슴 깊숙이 감동을 주는 신비로운 작품”. 민음사 세계문학전집 133번으로 출간된 『바덴바덴에서의 여름』은 처음 발표되었을 당시 독특한 작품 구조와 아름다운 언어의 쓰임, 끈질긴 문학적 열정과, 사실과 허구를 버무린 독창성으로 주목을 끌며 찬사를 받은 작품이다. 

이 작품은 도스토예프스키의 정신적인 삶을 드러내기 위해서 화자는 이곳저곳을 떠도는 도스토예프스키 부부의 삶으로 이야기를 갈아탄다. 화자는 여행 중에 도스토예프스키의 소설을 읽으며 그 등장인물들과 작?..",1,국내도서-소설/시/희곡
123,9791128859410,108915012,백치 2,"24,800원",원,표도르 도스토옙스키 저/김정아 역,지식을만드는지식,"이 책은 지식을만드는지식의 도스토옙스키 4대 장편 시리즈의 두 번째 책이다. 백 년 갈 번역을 선보이겠다는 목표로 시작된 시리즈답게 그간의 오류를 바로잡았다. 또 해방 이후 지금까지 우리에게 익숙했던 도스토옙스키 번역의 구태를 과감히 부수었다. 독자들은 따뜻하고 친절하고 쉽게 읽을 수 있는 러시아의 천재를 만나고는 놀라움을 금치 못할 것이다. 
도스토옙스키 4대 장편을 한 사람이 번역한 예는 전 세계적으로 드물고, 한국에서는 유일무이하다. 김정아가 번역하는 4대 장편 프로젝트는 작품마다 잇닿아 있는 작가의 사상과 폭풍처럼 몰아치는 독특한 문체의 일관된 결을 유지할 수 있다는 데 큰 의의가 있다.",1,국내도서-소설/시/희곡
124,9791170360520,101634320,유년시절,"11,520원",640원,레프 톨스토이 저/전혜진 역,뿌쉬낀하우스,"대문호 톨스토이의 처녀작

레프 톨스토이의 문학작품과 일기, 서간, 기고문, 논집을 모두 아우르는 「레프 톨스토이 전집」의 보급판 [톨스토이 클래식] 시리즈의 여덟 번째 책이다. 『유년시절』은 톨스토이가 카프카즈에서 군 생활을 하며 발표한 첫 작품으로서, 이후 발표한 『소년시절』, 『청년시절』과 함께 자전소설 3부작으로 불린다. 유년시절에 대한 회상과 주인공의 내적 변화가 섬세하게 표현된 이 작품으로 톨스토이는 당시 문단의 주목을 받으며, 작가로서 성공적인 첫발을 내디뎠다.

소설은 주인공 니콜렌카가 가정교사인 카를 이바느이치, 어머니, 누이 등과 보냈던 시골에서의 행복했던 한때와 아버지의 뜻에 따라 교육을 위해 모스크바의 외할머니 댁으로 가서 그곳에서 겪게 되는 여러 에피소드들로 구성되어 있다. 이 책에는 『유년시절』에 대한 해설 두 편이 수록되어 있어 작품에 대한 이해를 돕는다.",1,국내도서-소설/시/희곡
125,9788932912134,9201391,개의 심장,"10,620원",590원,미하일 불가꼬프 저,열린책들,"인간의 뇌를 가진 개, 인간의 심장을 탐하다
혁명의 모순과 과학의 맹점을 파고든 [불가꼬프적] 상상력의 정수

『개의 심장』은 미하일 불가꼬프의 1920년대 중편 대표작 「개의 심장」(1926)과 「악마의 서사시」(1924)를 수록한 소설집이다. 불가꼬프는 이 작품들을 통해 당시의 사실주의적 전통을 이어 가되 거기에 기괴하고도 환상적인 요소를 가미한 새로운 기법을 선보이며, 그의 필생의 대작 『거장과 마르가리따』를 집필하는 데 중요한 발판을 마련한다. 하지만 1926년 발표한 「개의 심장」이 스탈린을 풍자했다는 이유로 반소비에트 작가로 규정된 이후 전 작품의 출간과 공연을 금지당했으며 이로 인해 더욱 환상적인 경향에 치우치게 되었다. 

「개의 심장」은 한 외과 의사가 떠돌이 개에게 부랑자의 뇌와 생식기를 이식하면서 일어나는 일들을 그린다. 점점 인간의 모습을 갖추어 가는 개는 어느 순간 개가 아닌 한 인간으로서 누릴 수 있는 모든 권리를 얻으려 한다.",1,국내도서-소설/시/희곡
126,9788954698955,125330481,사냥꾼의 수기,"18,900원","1,050원",이반 투르게네프 저/이종현 역,문학동네,"19세기 러시아 사회의 모순과 아름다운 자연을 망라하고
드라마와 해학, 서정으로 직조한 젊은 투르게네프의 걸작

톨스토이, 도스토옙스키와 함께 러시아의 3대 문호로 꼽히는 이반 투르게네프의 『사냥꾼의 수기』(1852)가 완역되어 문학동네 세계문학전집으로 출간되었다. 『사냥꾼의 수기』는 러시아의 아름다운 자연을 배경으로 19세기 농노제 말기를 살던 다양한 계층, 다양한 인간의 일상을 수채화처럼 담백하게 담아낸 연작단편집이다. 1847년부터 1851년까지 [동시대인]에 스물두 편이 차례로 실렸고, 1870년대에 세 단편이 추가되었다. 총 스물다섯 단편은 계절마다 사냥감을 쫓아 곳곳을 여행하는 귀족 사냥꾼 화자의 눈에 비친 다채로운 자연과 삶의 풍경, 그 길에서 마주친 사람들에 대한 소박하고 사실적인 스케치들이다. 러시아 리얼리즘문학의 걸작으로 꼽히며, 이야기들을 끊임없이 결합해가는 연작 형식은 당시 전통적 서사구조에서 벗어나려던 작가들에게 큰 영향을 미쳤다.",1,국내도서-소설/시/희곡
127,9788954650984,60530291,카라마조프가의 형제들 2,"11,700원",650원,표도르 도스토옙스키 저/김희숙 역,문학동네,"근대소설의 새 장을 연 도스토옙스키 최후의 걸작 
인간의 정념 이성 신앙을 아우르는 거대한 앎 

소설가로서 궁극적으로 쓰고 싶은 건 ‘종합 소설’이다. 
이를 정의내리기란 어렵지만, 도스토옙스키의 『카라마조프가의 형제들』이 바로 그 예다. _무라카미 하루키

근대소설의 새 장을 연 위대한 작가 표도르 도스토옙스키의 마지막 작품이 된 『카라마조프가의 형제들』은 애초 구상한 두 편의 소설 중 첫번째에 해당하는 완성된 미완의 작품이자, 그가 평생을 숙고해온 종교적·철학적 성찰과 작가적 역량이 집대성된 최후의 걸작으로 꼽힌다. 친부 살해를 다룬 범죄소설의 틀을 빌려 각각 정념, 이성, 신앙을 대변하는 세 형제의 행동과 의식을 통해 자유, 믿음, 사랑, 악, 인류애와 구원의 문제를 그렸다. 문학동네 세계문학전집으로 소개되는 도스토옙스키의 『카라마조프가의 형제들』은 서울대학교 노어노문학과 김희숙 교수가 맡아 심혈을 기울여 번역하고 정연한 해설을 더했다. ",1,국내도서-소설/시/희곡
128,9788954694759,122588772,소네치카 · 스페이드의 여왕,"10,800원",600원,류드밀라 울리츠카야 저/박종소 역 ,문학동네,"* 1996년 메디치상 
* 1998년 주세페 아체르비 상 
* 2012년 박경리문학상 
* 2014년 레지옹 도뇌르 훈장, 오스트리아 유럽문학상

류드밀라 울리츠카야를 전 세계에 알린 대표작
러시아 문학사상 가장 강렬하고 우아한 여성 서사의 탄생

현대 러시아문학을 대표하는 작가이자 노벨문학상 유력 후보인 류드밀라 울리츠카야의 「소네치카」와 「스페이드의 여왕」을 수록한 중단편선. 울리츠카야에게 수많은 문학상을 안겨준 중편소설 「소네치카」는 평생 책과 함께 살며 책에서 위안을 찾은 한 여자의 삶을 그렸다. 푸시킨의 동명 소설에서 영감을 받은 단편소설 「스페이드의 여왕」은 다양한 세대의 가족 구성원들을 통해 러시아의 과거, 현재, 미래를 재치 있게 담아냈다. 이 두 작품은 광활한 러시아 역사와 문학을 토대로 하면서도 매우 압축적인 것이 특징이다. 박종소 교수가 번역을 맡아, 이러한 특징을 살려 강렬하고 짜임새 있는 문장으로 옮겼다.",2,국내도서-소설/시/희곡
129,9788932404806,84911524,전쟁과 평화 (상),"18,000원","1,000원","레프 톨스토이 저/박종소,최종술 공역 ",을유문화사,을유세계문학전집 100번째 작품으로 『전쟁과 평화』가 출간되었다. 이 작품은 도스토옙스키가 ‘예술의 신’이라 칭송한 러시아의 대문호 톨스토이의 대표작 가운데 하나로 러시아판 『일리아드』이자 『오디세이』라고 평가받는 작품이다. 을유세계문학전집의 100번째 작품으로 손색이 없는 이 소설은 독자들에게 톨스토이의 문학 세계와 철학을 총체적으로 보여 주는 최고의 걸작으로 기억될 것이다.,1,국내도서-소설/시/희곡
130,9788932912585,95522012,수용소군도 1,"14,220원",790원,알렉산드르 솔제니찐 저/김학수 역,열린책들,"『수용소군도』 전6권, 22년 만의 재출간

1970년 노벨 문학상 수상 작가 솔제니찐의 『수용소군도』 전권이 열린책들의 세계문학 시리즈로 출간되었다. 1973년 파리 YMCA 출판사에서 출간된 『수용소군도』는 출간 즉시 전 세계를 충격에 빠트렸다. 한국에서도 고(故) 김학수 교수가 번역을 맡아 1974년 일부가 국내에 처음 소개되었고, 1988년 열린책들에서 전6권으로 초판이 발행되었다. 

열린책들은 2017년 러시아 혁명 100주년 기념으로 『수용소군도』의 특별판을 소량 제작한 적이 있는데, 이때 구판을 복각하지 않고 30년 만에 내용을 전면 재검토하여 개정 작업을 한 바 있다. 이번 세계문학 시리즈로 출간되는 판본은 이를 바탕으로 한 것이다. 즉 각종 오류들을 바로잡고 그동안 바뀐 한글 맞춤법과 러시아어 표기법을 반영하였다. 또 GPU, NKVD, KGB 등 소련의 [기관] 명칭을 정리하여 알아보기 쉽게 알파벳 약자로 표기했다.",1,국내도서-소설/시/희곡
131,9788954609036,3636202,안나 카레니나 2,"12,150원",670원,레프 톨스토이 저/박형규 역,문학동네,"한 시대의 초상을 그려낸 인류 보편의 걸작

『전쟁과 평화』 『부활』과 더불어 러시아의 대문호 톨스토이의 3대 걸작 중 하나이다. 톨스토이 스스로 '과거에 관한 책'이라고 했던 『전쟁과 평화』와는 달리 동시대인의 삶으로 이루어진 『안나 카레니나』는 사랑과 결혼, 가족문제라는 보편적인 소재로 발표되자마자 전 러시아인의 마음을 사로잡았다.",1,국내도서-소설/시/희곡
132,9788932912608,95522019,수용소군도 3,"14,220원",790원,알렉산드르 솔제니찐 저/김학수 역,열린책들,"『수용소군도』 전6권, 22년 만의 재출간

1970년 노벨 문학상 수상 작가 솔제니찐의 『수용소군도』 전권이 열린책들의 세계문학 시리즈로 출간되었다. 1973년 파리 YMCA 출판사에서 출간된 『수용소군도』는 출간 즉시 전 세계를 충격에 빠트렸다. 한국에서도 고(故) 김학수 교수가 번역을 맡아 1974년 일부가 국내에 처음 소개되었고, 1988년 열린책들에서 전6권으로 초판이 발행되었다. 

열린책들은 2017년 러시아 혁명 100주년 기념으로 『수용소군도』의 특별판을 소량 제작한 적이 있는데, 이때 구판을 복각하지 않고 30년 만에 내용을 전면 재검토하여 개정 작업을 한 바 있다. 이번 세계문학 시리즈로 출간되는 판본은 이를 바탕으로 한 것이다. 즉 각종 오류들을 바로잡고 그동안 바뀐 한글 맞춤법과 러시아어 표기법을 반영하였다. 또 GPU, NKVD, KGB 등 소련의 [기관] 명칭을 정리하여 알아보기 쉽게 알파벳 약자로 표기했다.",2,국내도서-소설/시/희곡
133,9791141609184,143823819,이반 일리치의 죽음,"12,150원",670원,레프 톨스토이 저/아구스틴 코모토 그림/이항재 역,문학동네,"「이반 일리치의 죽음」은 문학이란 무엇인가라는 질문에 대한 답변이다. _호르헤 루이스 보르헤스
톨스토이의 작품 중 가장 예술적이고 가장 완벽하며 또한 가장 정교하다. _블라디미르 나보코프

대문호 톨스토이 작품세계의 핵심 주제
죽음에 대한 사유가 집대성된 가장 완벽한 작품!

러시아를 대표하는 대문호이자 세계문학사의 거장 레프 톨스토이는 평생 죽음이라는 주제에 골몰했다. 어린 시절 부모를 여의고 형제들을 잇달아 떠나보내며 그는 죽음의 고통에 대해 끊임없이 질문했다. 이러한 톨스토이의 작품 중 “가장 예술적이고 가장 완벽하며 또한 가장 정교하다”라고 평한 나보코프의 말처럼, 「이반 일리치의 죽음」은 톨스토이의 죽음에 대한 사유가 가장 완벽하게 드러나는 소설이다.

죽음이란 개연성 없는 사건이자 대비할 수 없는 삶의 과정이다. 톨스토이는 이반 일리치의 삶을 통해 불시에 죽음을 맞아야 하는 인간의 실존적 공포를 보여준다.",1,국내도서-소설/시/희곡
134,9791175241664,167467491,세가지 질문 미니미니 키링북 : 톨스토이 단편선,"8,820원",490원,레프 니콜라예비치 톨스토이 저/장영재 역 ,더클래식,"전 세계적으로 가장 오랫동안 명성을 누린
대문호 톨스토이의 삶을 성찰하는 단편집 《세가지 질문》
‘귀여운 미니미니 키링북’으로 만나보자!

문학의 감성을 일상에 더하는 특별한 키링북 출간!
최신 무삭제 완역본으로 구성된 『세가지 질문』이 미니미니 키링북 형태로 재탄생했다. 또한 이 미니미니북은 pvc 커버 키링 형태로 제작되어 가방, 파우치, 열쇠 등에 달아 감성적인 포인트 아이템으로 활용 가능하다. 작은 책 속에서 매일 삶의 위로와 메시지를 얻을 수 있다는 점에서, 선물용으로도 추천한다.",1,국내도서-소설/시/희곡
135,9788954648936,56833277,전쟁과 평화 4,"16,200원",900원,레프 톨스토이 저/박형규 역,문학동네,"삶의 의미와 인간의 도덕적 완성에 대한 끝없는 질문과 대답으로 인류에 커다란 지혜를 상속한 톨스토이의 『전쟁과 평화』가 문학동네 세계문학전집 145~148번, 전4권으로 완간되었다. 『전쟁과 평화』는 1805년부터 1820년까지 15년에 걸친 러시아 역사의 결정적 시기를 재현한 소설로, 나폴레옹 침공과 조국전쟁 등의 굵직한 사건과 유기적이고 총체적인 수많은 개별 인간의 이야기를 통해 전쟁과 죽음, 새로운 삶의 발견을 그린 일대 서사시적 장편소설이다. 악을 상징하는 나폴레옹에서 선을 상징하는 농민 병사 카라타예프까지 총 559명의 인물이 등장하고, 톨스토이의 사상과 철학이 남김없이 녹아 있는 방대하고 복합적인 이 작품은 『일리아드』에 비견되는 최고의 고전으로 자리매김했고, 투르게네프와 로맹 롤랑, 버지니아 울프, 헤밍웨이, 토마스 만 등 세계적 작가의 극찬 속에 러시아 유산을 넘어 인류 공동의 문화유산이 되었다.",1,국내도서-소설/시/희곡
136,9788932403670,4315917,죽은 혼,"13,500원",750원,니콜라이 고골 저/이경완 역,을유문화사,"19세기 타락하고 부패한 러시아 관료주의 사회를 신랄하고 사실적으로 묘사한, 
니콜라이 고골의 생애 마지막 작품! 

고골 문학의 백미로 불리는 작품 『죽은 혼』이 국내 최초로 러시아어 원전 완역으로 출간되었다. 그동안 고골의 작품은 우리에게도 많이 소개되었지만, 정작 그의 정수로 평가받는 이 작품은 대부분 중역이거나 원전 번역이라 하더라도 발췌 번역에 머물러 있었다. 번역을 맡은 이경완은 러시아 근대 문학에 관한 축척된 연구를 바탕으로 까다로운 이 작품을 옮기는 데 심혈을 기울였다. 

1842년에 발표된 죽은 혼 제1권은 러시아 대중에게 거의 사회적인 대사건에 가까운 거센 반향을 불러일으켰다. 러시아 사회의 비속한 측면을 파헤치고 아이러니와 풍자를 곁들여 생생하게 드러낸 것에 대하여 슬라브주의와 자유주의 내부에서 다양한 찬반 양론이 나왔다. 일각에서는 이를 러시아에 대한 지독한 비방이라고 비판했고, 다른 쪽에서는 러시아를 신성화했다고 주장했다.",1,국내도서-소설/시/희곡
137,9788949717890,96051200,강철은 어떻게 단련되었는가,"16,200원",900원,니콜라이 알렉세예비치 오스트롭스키 저/추영현 역,동서문화사,"『강철은 어떻게 단련되었는가』는 제1차 세계대전, 러시아 혁명, 국내전, 네프(신경제정책)라는, 질풍노도 시대를 배경으로 만들어졌다. 이 커다란 국가적 변동기에 한 가난한 소년 직공 파벨 코르차긴이 콤소몰 회원으로서 정치적으로 눈떠, 조국의 새로운 현실에 대한 애정에 불타면서 다시 태어나는 과정을 자전적으로 그리고 있다. 인류 역사상 첫 사회주의 국가의 탄생, 그것을 막으려는 외국 간섭군과 반혁명군, 가난과 배고픔을 견디고 새로운 나라를 세우는 인민의 힘, 그것들이 이 시대의 특징이며, 주인공 파벨은 바로 이런 기념비적 시대에 사회주의를 짊어질 노동자계급에서 태어난 영웅이었다. 

소년 시절부터 빈곤과 노동 속에서 생활하며, 가진 자의 횡포와 동료끼리 서로 뺏고 뺏기는 비열한 근성 등에 둘러싸여 그것들을 증오했기에, 가난과 불행에 허덕이는 사람들을 자유롭게 해줘야 한다고 간절히 바랐기에 파벨은 한걸음씩 혁명운동에 발을 들였고 마침내 충성하게 된다.",1,국내도서-소설/시/희곡
138,9788932404813,84912998,전쟁과 평화 (중),"18,000원","1,000원","레프 톨스토이 저/박종소,최종술 공역 ",을유문화사,"을유세계문학전집 100번째 작품으로 『전쟁과 평화』가 출간되었다. 이 작품은 도스토옙스키가 ‘예술의 신’이라 칭송한 러시아의 대문호 톨스토이의 대표작 가운데 하나로 러시아판 『일리아드』이자 『오디세이』라고 평가받는 작품이다. 을유세계문학전집의 100번째 작품으로 손색이 없는 이 소설은 독자들에게 톨스토이의 문학 세계와 철학을 총체적으로 보여 주는 최고의 걸작으로 기억될 것이다.
",1,국내도서-소설/시/희곡
139,9788932403892,7873352,체벤구르,"15,300원",850원,안드레이 플라토노프 저/윤영순 역,을유문화사,"조이스나 프루스트, 포크너에 비견되는 20세기 러시아 산문의 대가 안드레이 플라토노프의 대표작 『체벤구르』가 윤영순(경북대 교수)의 번역으로 을유문화사에서 출간되었다. 플라토노프의 대표작이자 유일하게 완성된 장편 소설 『체벤구르』는 마르크스의 『자본론』을 접해 보지도 못한 프롤레타리아들이 나름대로 혁명을 이해하고 자발적으로 건설해 가는 공산주의 유토피아를 이야기하고 있다. 노동자들과 농민들, 제대로 배우지 못한 자들이 어떻게 혁명을 받아들이고 공산주의 이념을 실현하는지를 그들의 시선으로 그려 내고 있다. 

이 책은 플라토노프 창작의 ‘실험실’ 또는 ‘백과사전’이라 불릴 정도로 형식과 내용 모든 면에서 작가가 당시 집중했던 여러 가지 문제의식들이 실험적으로 드러난다.",1,국내도서-소설/시/희곡
140,9788949718057,106225880,죽음의 집의 기록/가난한 사람들/백야,"14,400원",원,도스토옙스키 저/채수동 역,동서문화사,"[동서문화사 월드북] 158권. 도스토예프스키의 작품집이다. 천재문학가의 탄생이라며 러시아문단을 놀라게 한 데뷔작 「가난한 사람들」, 도스토옙스키의 옥중 생활을 여실히 묘사한 자서전적 작품 「죽음의 집의 기록」, 딱딱한 설교자이자 광적인 초인주의자인 도스토예프스키에게서 로맨틱하고 섬세한 감정이나 정서를 엿볼 수 있는 유일한 작품 「백야」 세 작품이 수록되어 있다.",1,국내도서-소설/시/희곡
141,9791160261479,80131282,크로이체르 소나타,"9,900원",550원,레프 톨스토이 저/고일 역,작가정신,"사랑의 궁극이자 실체로서의 결혼에 대한 톨스토이의 소설적 응답
『전쟁과 평화』 『안나 카레니나』 『부활』 등에 버금가는
톨스토이 후기의 사상과 철학, 인생관이 응집된 대표작

19세기 러시아 리얼리즘 문학을 대표하는 톨스토이의 걸작 『크로이체르 소나타』. 러시아 대문호의 작품들 중에서 중단편을 엄선해 가볍게 읽을 수 있도록 구성한 「러시아 고전산책」 시리즈의 네 번째 책이다. 한 남자의 불타는 질투와 아내 살해를 그린 이 작품은 어느 철도 여행객이 열차 안에서 밤새 다른 여행객의 인생 고백을 듣는 이야기로, 대화 형식을 사용해 생동감과 현실감을 더했다. 아내 살인범 포즈드느이셰프의 독백에 가까운 고백은 얼핏 질투심에 불타 아내를 살해한 남자의 이야기 같지만, 그 속에는 진정한 결혼생활의 의미에 대한 물음이 담겨 있다.

『크로이체르 소나타』는 사랑과 결혼, 배우자의 부정과 여성해방, 자녀문제 등을 진지하게 다루면서 남녀평등의 길을 제시하고 있다.",1,국내도서-소설/시/희곡
