순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
206,9791165508876,95711718,"우주복 있음, 출장 가능","13,320원",740원,로버트 A. 하인라인 저/최세진 역,아작,"'미스터 SF' 로버트 A. 하인라인이 쓴 최고의 우주 SF
전 세계 SF팬들의 필독서, 많은 이에게 인생의 첫 번째 SF였던 SF의 고전

“어느 날 내게 우주복이 생겼다!”
[마션]을 비롯한 수많은 SF의 원형과도 같은 작품,
SF계 최초의 명인이 쓴 아득한 우주의 꿈!

비누회사 경품대회서 우연히 받게 된 낡은 우주복을 입고 뒤뜰에서 놀던 소년, 무선통신에 다급하게 잡힌 소녀의 목소리와 갑자기 나타난 우주선 두 척! 정신을 차려보니 우주 해적에게 잡혀서 꿈에도 소원하던 달로 가게 되는데… 알고 보니 소녀는 노벨상을 받은 저명한 과학자의 딸, 소녀를 지키려다 지구의 운명까지 짊어지게 된 소년의 앞날은 과연 어떻게 될까? 

20세기 중반 SF의 황금기를 대표하고 이끌었던 ‘빅 쓰리(Big Three)’의 일원인 로버트 A. 하인라인의 대표작 중 하나로, 하인라인의 팬들에게 가장 사랑받는 작품이다.",1,국내도서-소설/시/희곡
207,9791158882907,43244754,서던 리치 세트,"36,000원","2,000원",제프 밴더미어 저/정대단 역,황금가지,"미지의 경이와 공포를 마주하라!
최면처럼 현혹하는 치명적이고 아름다운 SF 시리즈

네뷸러 상·셜리 잭슨 상 수상작

‘X구역’이란 가상의 장소를 둘러싼 기이한 현상을 스릴러와 서스펜스의 성격을 가미하여 섬뜩하고도 매혹적으로 풀어낸 SF 시리즈, 서던 리치 3부작이 출간되었다. 환경 재앙이 벌어졌다는 이유로 정부에 의해 30여 년간 격리된 미 남부의 ‘X구역’을 파헤치려는 탐험과 이곳에 관련된 사안을 다루는 비밀스러운 정부 기관 ‘서던 리치(Southern Reach)’의 전모가 세 권에 걸쳐 기괴하고 흥미롭게 펼쳐진다. 서던 리치 3부작은 전 세계 30여 개국에 판권이 판매되었으며, 1권인 『소멸의 땅(Annihilation)』은 네뷸러 상과 셜리 잭슨 상을 수상하는 영예를 누렸다.",1,국내도서-소설/시/희곡
208,9791194293026,136274153,심장이 뇌를 찾고 있음,"15,120원",840원,케이트 포크 저/박민정 역,모모,"“알 수 없는 희열과 쾌감이 전율처럼 퍼진다.
‘이것이 내가 SF를 읽는 이유구나!’ 하는 명쾌한 즐거움과 함께.”

불타오르는 상상력과 무서울 정도의 영리함
미국 문학계의 새로운 미래 케이트 포크 첫 소설집

출간 즉시 ‘환상 문학의 미래’라는 수식어를 얻으며 미국 문단과 유수의 해외 언론으로부터 극찬을 받은 작가 케이트 포크의 첫 소설집이 모모에서 출간되었다. 강렬한 SF 열다섯 편이 수록된 이 책은 전통적인 SF에서 벗어나 소프트 SF 등 여러 종류의 수준 높은 문학 단편을 고루 모은 일종의 스토리 컬렉션이다.

《심장이 뇌를 찾고 있음》에서 작가는 다소 기괴하고 기이한 소재들을 자유자재로 다루며 시종일관 무서움과 그로테스크함 사이에서 아슬아슬한 줄타기를 이어간다. 그 놀라운 역량은 신체 변형을 테마로 한 공포 소설이 다수 포함된 이 책을 도저히 내려놓을 수 없게 만드는 데서 드러난다.",2,국내도서-소설/시/희곡
209,9791127241346,61791431,플랫랜드 : Flatland (‘최초 SF 소설’ - 영어 원서),"12,200원",원,에드윈 A. 애보트 저,BOOKK(부크크),,6,국내도서-소설/시/희곡
210,9791136231543,90036265,분리된 기억의 세계,"13,050원",720원,고바야시 야스미 저/민경욱 역,하빌리스,"기억이 분리된 세상에서 펼쳐지는 기묘한 희비극

여고생 리노는 어느 날, 기억이 단시간에 사라진다는 걸 깨닫는다. 이 현상은 전 세계에서 발생해 인류를 공황에 빠뜨리고, 그로부터 수십 년 후 이제 인류는 장기 기억을 저장시킨 외부 메모리 없이는 살 수 없게 된다. 한편, 몸과 마음이 분리된 이 세계에서 ‘나’는 여러 명의 기묘한 이야기를 떠올리는데……. 장기 기억 없이 태어난 세대가 그리는 미래의 범죄, 결코 예측할 수 없는 새로운 악몽이 펼쳐진다.",1,국내도서-소설/시/희곡
211,9791190090056,83492178,기파,"10,800원",600원,박해울 저,허블,"만장일치 심사평 “압축적, 개성적, 독보적인 소설” 
90년생 사회복지사 SF 작가만의 독특한 시선과 감수성 [찬기파랑가]를 접목한, 새로운 유형의 SF 탄생!

한국 SF의 미래를 이끌어 갈 역량 있는 신예 작가를 매년 배출해온 한국과학문학상. 지난해 김초엽이라는 걸출한 SF 작가를 발굴한 데 이어, 올해는 커다란 잠재력을 가진 SF 작가를 선보인다. 2018 한국과학문학상 장편 부문 수상자 박해울이 바로 그 주인공이다. 그의 장편 SF 『기파』는 5명의 심사위원으로부터 “압축적이고, 개성적이며, 독보적인 소설”이라는 찬사와 함께 만장일치로 대상에 선정되었으며, 특히 심사를 맡은 소설가 김보영, 김창규로부터 “글은 기술이 아닌 인격으로 쓴다는 걸 보여준 따듯한 작품”, “어느 하나 빠진 것 없는 균형의 결정체”라는 평을 이끌어냈다.",1,국내도서-소설/시/희곡
212,9791198347640,140186922,센트리움,"15,300원",850원,복일경 저,세종마루,"인간은 동물을 지배할 권리가 있는가, 아니면 모든 생명을 지킬 의무가 있는가.
육식이 사라진 미래 세상에서 인간은 과연 어떤 존재로 남을 것인가.

서기 2110년, 미래의 지구에서는 고기 섭취가 금지되고, 모든 동물이 보호받는 사회가 펼쳐진다. 이 새로운 세상에서 백 번째 생일을 맞은 주인공은 불편한 마음을 숨기지 못한다. 그는 과거 육식 문화를 옹호하며 지금의 젊은 세대가 동물을 가족처럼 여기는 행태를 비판하며, 한때 인간의 과도한 육식으로 인해 급격한 변화를 겪어야 했던 과거를 기록하기로 맘먹는다. 

소설 센트리움은 대규모 기후 위기와 생태계 붕괴로 인해 극단적인 환경 변화가 찾아온 미래를 배경으로 펼쳐진다. 정부는 대형 공장형 축사 ‘센트리움’을 통해 필요한 최소량의 동물성 자원을 관리하고 있지만, 그 안에서 동물들은 생명이 아닌 인간의 식량으로만 여겨진 채 참혹한 사육 환경에서 살다가 도살장으로 옮겨진다.",2,국내도서-소설/시/희곡
213,9791173350443,140378610,프로스트와 베타,"4,500원",250원,로저 젤라즈니 저/조호근 역 ,데이원,"휴고상 여섯 번, 네뷸러상 세 번을 수상한 뉴웨이브 SF의 거장 로저 젤라즈니.
150편이 넘는 그의 단편 중 백미라 불리는 『프로스트와 베타』가 돌아왔다.

작가인 로저 젤라즈니가 가장 아끼는 작품 중 하나라고 언급한 『프로스트와 베타』는 1967년에 휴고상 최우수 소설상 후보에 올랐으며 출간 후 50년이 지난 현대에 이르러서도 꾸준히 사랑받고 있는 작품이다.

인간이 모두 자취를 감춘 황폐한 세상, 지구에는 인간이 만든 기계들이 남아 목적을 잃은 재건 작업을 끊임없이 수행하고 있다. 지구의 북반구를 관장하는 기묘한 피조물 프로스트는 우연한 계기로 인간이라는 존재에 흥미를 갖게 되며 자신이 노력하면 인간이 될 수 있을 거라고 믿는다. 그는 지구에서 가장 능률적이고 논리적인 존재이기에. 그러나 모르델이라는 또 다른 기계는 비인간이 인간이 되는 건 불가능하다고 주장한다.",1,국내도서-소설/시/희곡
214,9788901110813,4240626,SF 명예의 전당 2,"19,800원","1,100원",로버트 하인라인 등저/로버트 실버버그 편/최세진 등역,오멜라스,"미국 SF작가협회가 선정한 최고의 SF작품들

미국 SF작가협회에서 선정한 SF 역사상 최고의 작품들을 한 권의 책에 담았다. 미국 SF작가협회의 회장을 역임한 로버트 실버버그는 회원들의 투표를 통해 선정된 작품 중 열세 작품을 추려 〈SF 명예의 전당〉 첫 번째 책으로 엮어 냈다. 투표결과를 토대로 분량이나 균형감, 과학소설에 대한 작가의 전반적인 공헌을 고려하여 1965년 이전의 작품들을 선정하여 실었다.",1,국내도서-소설/시/희곡
215,9791160517170,142955469,도둑맞은 얼굴,"11,700원",650원,효주 저,씨드북,"“찍은 적 없다. 그런데, 영상 속엔 내가 있다.”
가상 현실과 딥페이크를 둘러싼 치밀한 SF 스릴러!

소녀, 내일이 되다! 청소년을 위한 SF 시리즈, 내일의 숲 열다섯 번째 책으로 효주의 『도둑맞은 얼굴』이 출간되었다. 가상 현실과 현실이 지금보다 더 밀착된 시대, 정체성을 위협받는 청소년들의 이야기가 긴장감 넘치는 스릴러로 펼쳐진다. 지금 이 순간에도 디지털 세계에서는 수많은 얼굴이 떠돌고 있다. 그 얼굴은 과연 진짜일까, 아니면 누군가 만들어 낸 가짜일까? 한 인간의 고유한 얼굴조차 진짜와 가짜를 구분하기 어려운 때다. 책은 청소년들이 가장 익숙하게 접하는 온라인 환경과 디지털 기술을 다루며 가상 세계 속 인간관계와 그로 인해 벌어지는 새로운 형태의 범죄를 현실적으로 풀어낸다. 한편, 스릴러와 미스터리 요소를 결합해 빠르게 진행되는 사건 속에서 독자들이 주인공과 함께 퍼즐을 맞춰 가는 몰입감을 제공한다.",2,국내도서-청소년
216,9791193078396,139804707,에너미 마인,"13,500원",750원,배리 B. 롱이어 저/박상준 역,허블,"★★ 휴고상 · 네뷸러상 · 로커스상을 동시에 수상한 최초의 소설 ★★
누구나 흥미롭게 즐길 수 있는 소프트 SF의 걸작

배리 B. 롱이어(Barry B. Longyear)의 『에너미 마인(Enemy Mine)』이 허블에서 출간되었다. 이 작품은 휴고상과 네뷸러상, 로커스상, 존 W. 캠벨 신인작가상을 동시에 수상한 최초의 소설로, 이 기록은 단 한 번 무려 38년이 지나서야 경신될 정도로 희소한 가치를 지닌다. “이야기가 너무나 훌륭해서 ‘휴고상’ 느낌이 가장 충만하다”라는 아이작 아시모프의 평처럼 『에너미 마인(Enemy Mine)』은 작품성으로 신뢰받았을 뿐 아니라 미국에서 출간 당시 엄청난 화제를 불러일으키며 곧장 볼프강 페테르젠 감독에 의해 동명의 제목으로 영화화되었다. 그 영화는 소련에서 상영된 최초의 서구권 SF영화라고 기록된다. 아울러 〈12 몽키즈〉와 〈스타트렉: 피카드〉 등의 TV 시리즈를 집필한 테리 마탈라스가 각색을 맡아 리메이크된다는 소식도 전해졌다.",1,국내도서-소설/시/희곡
217,9791158884628,66745193,로켓 컴퍼니,"14,220원",790원,"패트릭 J. G. 스티넌,데이비드 M. 호어 공저/더그 버콜즈 그림/이기주 역",황금가지,"우주 여행을 위한 저비용 '재사용 발사체'(다시 활용할 수 있는 우주 발사체)의 진행 과정을 페이큐 다큐멘터리 형식으로 집필한 장편소설 『로켓 컴퍼니』가 황금가지에서 출간되었다. 이 작품은 우주 사업에 열정적인 한 남자가 자금 확보에서부터 기술, 조직 경영, 홍보와 마케팅, 규제 대처, 사업 확장에 이르기까지 우주 여행 사업의 모든 것을 실제처럼 상세하게 그려내어 일론 머스크, 피터 디아만디스, 존 카맥 등 대표적인 민간 항공우주 사업의 선구자들로부터 극찬을 받은 작품이다. 저자는 『로켓 컴퍼니』에서 실제 사례와 기술, 장비 개발 과정 등 우주 산업 전반에 얽힌 이야기를 상세히 담아내는 한편, 나아가 우주 호텔 건설과 소행성 채굴, 화성 개척 계획에 이르기까지 최근에야 화제가 된 여러 우주 산업을 소설을 통해 예측한다. ",1,국내도서-소설/시/희곡
218,9788982738975,1505371,우주 전쟁,"9,000원",500원,허버트 조지 웰스 저/이영욱 역,황금가지,"이 책은 19세기 말엽에 쓰여진 것이지만 이미 핵전쟁, 세균전, 광선총, 로봇 등을 예견하고 있는 모든 SF의 원형이 된 기념비적인 작품이다. 이 책은 두 행성들 간에 벌어진 전쟁을 묘사하고 있는 단순한 과학소설 내지 미지의 존재와 광활한 우주에 대한 인간의 근원적인 호기심과 공포를 다루고 있는 소설로만 보는 것은 가치를 제대로 읽지 못하는 경우다. 과학 소설은 미래에 대한 것이 아니다. 여타의 소설처럼 현재에 관한 것이다. 소재는 미래의 일을 다루고 있지만 그 속에서 펼쳐지는 일은 현재적이다. 작가는 제국주의 침략전쟁...",1,국내도서-소설/시/희곡
219,9791193078341,136244915,페리퍼럴 1,"16,650원",920원,윌리엄 깁슨 저/장성주 역,허블,"“세상이 뒤집힐 것처럼 현기증 일으키는 미래 여행”
장강명 작가를 비롯해 전 세계 독자를 열광케 한 초거대 세계관

트레일러 영상 조회수 1,000만, 공개 직후 아마존 프라임 1위.

SF 블록버스터의 판도를 바꿨다고 평가받는 드라마 〈페리퍼럴〉은 위와 같이 초창기부터 큰 관심을 받았는데, 그럴 수 있었던 가장 큰 이유는 윌리엄 깁슨의 동명 소설을 원작으로 했기 때문이었다. 그 원작이 바로 전 세계 깁슨 마니아를 열광케 했던 작품 『페리퍼럴』이다.

첫 장편소설 『뉴로맨서』를 통해 전 세계 7,000만 부 판매, 세계 3대 SF 문학상(휴고상·네뷸러상·필립 K.딕상) 최초 석권을 달성하면서 일찍이 거장의 반열에 올랐던 윌리엄 깁슨. 그가 이후 발표한 작품들 또한 대중과 평단의 찬사와 지지를 받았으면서 그는 오랜 시간 ‘SF계의 대부’로 칭송받아 왔다.",2,국내도서-소설/시/희곡
220,9791190090643,109664112,2022 제5회 한국과학문학상 수상작품집,"5,400원",300원,서윤빈 등저,허블,"“김초엽” “천선란”의 탄생을 알린 한국과학문학상이 돌아왔다!
우리의 밤을 가로지르며 출현하는 신예 작가들의 빛나는 우주!

지난 2019년부터 오는 2022년까지, 우리의 지난밤은 팬데믹으로 인해 어둡고 암울했다. 그 여파로 한국과학문학상도 한 회를 쉬게 되었으나, 주최사 '허블'과 파트너사 '스튜디오드래곤'이 만나 다행히 2년 만에 재개하게 됐다. 문학상 공모 이후, SF 팬덤이 보여준 반응은 실로 놀라웠다. 감사하게도 그들은 한국과학문학상을 잊지 않았다는 것을 폭발적인 응모 편수를 통해 몸소 보여줬다. 예년 평균 250여 편이었던 응모 편수가 2배 이상 증가한 550여 편에 이른 것이다. 허블은 그 성원에 힘입어 한국과학문학상을 전격 리뉴얼했다. 문학의 최전선에서 활동 중인 “김보영”, “김성중”, “김희선” 소설가와 “강지희”, “인아영” 평론가와 함께 심사위원단을 새롭게 구성했으며, 그들과 함께 맞이한 신예 작가의 작품을 새로운 디자인과 특별 보급가로 준비했다.",1,국내도서-소설/시/희곡
221,9791159922992,90391181,역병의 바다,"12,150원",670원,김보영 저,알마,"Project LC.RC
공포문학의 전설, 러브크래프트를 오마주하고 전복하며
2020년 오늘날 우리가 마주친 공포와 경이를 그려내다

한국의 대표적인 SF 작가들이 공포문학의 거장 러브크래프트를 재창조하는 프로젝트. 인간의 깊은 상상력을 자극하는 새로운 공포와 현실과 환상의 구분이 모호한 세계관, 기괴하고 음산한 이미지들로 이루어진 러브크래프트의 작품을 오마주하면서도, 한편으로는 인종차별적이며 남성 중심적이기도 한 그의 낡은 관념은 전복적 시각으로 다시 썼다. 러브크래프트에 대한 오마주로 시작한 작품들은 오늘날 현실 속에서 우리가 마주한 공포의 실체가 무엇인지 날카롭게 묻는 방향으로 나아간다.",1,국내도서-소설/시/희곡
222,9791187206866,56820948,낙원의 샘,"13,320원",740원,아서 C. 클라크 저/고호관 역,아작,"“충분히 많은 사람이 믿으면, 전설은 진실이 된다.”
우주를 향한 거대한 계단, 3만6천 킬로미터 높이의 궤도탑을 건설하라!
지구와 정지궤도를 잇는 우주 엘리베이터 건축 프로젝트!

SF 그랜드마스터 아서 C. 클라크의 후기 대표작!
이미 70년 전 정지궤도와 인공위성을 예측했던 작가가
‘우주 엘리베이터’라는 개념을 대중적으로 널리 알린 고전 중의 고전.

22세기 중반을 넘어선 지구, 인공위성과 우주선을 통한 우주 개발은 한계에 다다른다. 러시아 공학자 유리 아르추타노프의 아이디어에서 비롯한 우주엘리베이터를 건설하려는 지구 최고의 건축공학자. 그런데 우주엘리베이터가 들어설 수 있는 유일한 위치에는 3천 년을 넘게 자리를 지켜온 사원이 떡하니 자리를 지키고 있는데…. ",2,국내도서-소설/시/희곡
223,9791193078358,136244918,페리퍼럴 2,"16,650원",920원,윌리엄 깁슨 저/장성주 역,허블,"“세상이 뒤집힐 것처럼 현기증 일으키는 미래 여행”
장강명 작가를 비롯해 전 세계 독자를 열광케 한 초거대 세계관

트레일러 영상 조회수 1,000만, 공개 직후 아마존 프라임 1위.

SF 블록버스터의 판도를 바꿨다고 평가받는 드라마 〈페리퍼럴〉은 위와 같이 초창기부터 큰 관심을 받았는데, 그럴 수 있었던 가장 큰 이유는 윌리엄 깁슨의 동명 소설을 원작으로 했기 때문이었다. 그 원작이 바로 전 세계 깁슨 마니아를 열광케 했던 작품 『페리퍼럴』이다.

첫 장편소설 『뉴로맨서』를 통해 전 세계 7,000만 부 판매, 세계 3대 SF 문학상(휴고상·네뷸러상·필립 K.딕상) 최초 석권을 달성하면서 일찍이 거장의 반열에 올랐던 윌리엄 깁슨. 그가 이후 발표한 작품들 또한 대중과 평단의 찬사와 지지를 받았으면서 그는 오랜 시간 ‘SF계의 대부’로 칭송받아 왔다.",2,국내도서-소설/시/희곡
224,9791190174909,92099668,위치스 딜리버리,"10,800원",600원,전삼혜 저,안전가옥,"안전가옥 쇼-트 시리즈의 네 번째 책으로, 전삼혜 작가의 단편집이다. 작가는 “다른 데서는 안 받아 줄 것 같은” 아주 특이한 이야기를 만들고 싶어 했다. 이야기를 받아 본 안전가옥이 그 매력에 빠져들면서 마녀 콤비와 초능력자 콤비의 유쾌하고 발랄한 활약상이 세상에 나오게 되었다. 마녀와 초능력자라면 비현실적 배경 안에 있을 것 같지만, 이들이 사는 곳은 경기도 성남시다. 그러니 수록작 「위치스 딜리버리」와 「에어프라이어 콤비의 탄생」의 장르는 ‘성남 판타지’인 셈이다. 실제로 가 볼 수도 있는 장소에서 벌어지는 초현실적 사건들, 특별한 능력을 어설프게 지닌 주인공들이 펼치는 뜻밖의 활극이 친구의 비밀 이야기처럼 의외의 즐거움을 선사한다.",2,국내도서-소설/시/희곡
225,9791193367100,142236923,해장국으로 날아가는 비행접시,"12,420원",690원,곽재식 저,구픽,"동시대 한국 장르 단편소설의 최전선, 과학과 유머를 넘나드는 이야기꾼 곽재식의
짧아서 더 강렬한 마법 같은 13편의 엽편 모음집

과학적 상상력을 기반으로 한 유머와 통찰이 넘치는 이야기로 수많은 독자들의 마음을 사로잡은 곽재식 작가가 이번에는 엽편집으로 돌아왔다. ‘엽편(葉篇, Flash Fiction)’은 단편 소설보다 더욱 짧은 분량으로 구성된 이야기 형태로 약 2천 자 내외라는 극도로 짧은 길이 안에 사건과 반전, 주제의식까지 함축적으로 담아야 하기 때문에 강렬한 아이디어와 정제된 문장이 필수적인 장르이다. 

이번 엽편집 『해장국으로 날아가는 비행접시』는 과학과 유머를 넘나드는 독창적인 이야기꾼으로 독보적인 존재감을 보여주고 있는 곽재식 작가의 촌철살인 글쓰기 능력이 집약된 작품집이다.",2,국내도서-소설/시/희곡
226,9791168341197,120800498,말 없는 자들의 목소리,"13,500원",750원,황모과 저,래빗홀,"“죽어간 사람들의 살아 있는 이야기를 들여다보는 순간,

역사는 전진한다.” ─ 변영주(영화감독)



1923년 9월 관동대지진 조선인 학살 100주기

사라진 이야기를 모아 침묵을 부수는 회복의 여정



관동대지진 조선인 학살 100주기인 2023년, SF 소설가 황모과가 이 사건을 모티브로 타임슬립 역사소설 『말 없는 자들의 목소리』를 광복절을 맞아 출간한다. 작가는 일본에 체류하며 유가족 및 증언 수집가, 연구자 등을 인터뷰했고, 과거 학살 현장 및 추모비 등을 면밀히 취재하여 당시 정황을 생생하게 되살린다. 이 소설은 재난의 공포가 불러온 비틀린 분노와 평범한 악의 민낯을 강렬하게 그려내며, 살인에 대한 처벌도 죄책감도 부여하지 않은 시스템적 학살 과정을 보여준다. 또한 이로 인해 목숨을 잃은 식민지 이주민과 사회주의자, 부락민, 장애인 등 은폐되고 왜곡되어온 희생자들의 목소리를 복원하고자 애쓴다.",1,국내도서-소설/시/희곡
227,9791166687075,116054205,크리스마스 인터내셔널,"15,120원",840원,김원우 저,아작,"“제2회 문윤성 SF 문학상 장편 대상 수상작”

광화문에 외계인이 불시착했다.
그들에 대해 아는 것은 자몽을 닮았다는 것뿐.
아이돌 출신 자몽 연구가 나영의 우주 평화 수호기

제2회 문윤성 SF 문학상 장편 부문 대상 수상작. 어느 날 광화문 광장에 외계인을 태운 우주선이 불시착했다. 외계인을 연구하기 위해 각계 전문가들이 총출동하지만 외계인은 침묵할 뿐이고 그들에 대해 아는 것은 자몽을 닮았다는 것뿐이다. 전직 아이돌 출신이자 자몽 연구가인 나영이 광화문 광장으로 소환되지만, 막상 외계인 연구를 지휘하는 건 과학자도 정치인도 아니라 권위와 폭력을 앞세운 군인들이고, 이에 나영은 친구들과 힘을 합쳐 군인들과 맞서는데….",1,국내도서-소설/시/희곡
228,9791158881481,30182312,모나 리자 오버드라이브,"13,320원",740원,윌리엄 깁슨저/장성주 역,황금가지,"""미래는 이미 와 있다. 단지 널리 퍼져 있지 않을 뿐이다""
사이버 펑크라는 새로운 문화 코드를 개척한 위대한 SF 시리즈, 드디어 완결!

3대 SF 문학상인 휴고상, 네뷸러상, 필립 K. 딕 상을 최초로 석권한 『뉴로맨서』의 스프롤 3부작이 완간되었다. 소설 속 지명을 따 '스프롤 3부작'으로 불리우며, 『모나 리자 오버드라이브』는 시리즈의 마지막 작품이다. 영화 「매트릭스」와 「공각기동대」의 모태가 된 이 시리즈는 '사이버스페이스(가상공간)'라는 개념을 창안해 대중에게 알렸으며, 첫 작품 『뉴로맨서』는 전 세계적으로 7000만 부가 팔린 SF 사상 최대 베스트셀러이다.『모나 리자 오버드라이브』는 시리즈의 대미를 장식하는 작품으로서, 전작들에 등장한 주요인물들이 다시 등장하며 사이버스페이스를 통한 생명연장, 초국가적 기업과 초월적 부를 지배한 자, 해킹과 이를 통한 살인 등 미래 현상을 예견하고 현란한 문체와 전개를 선보인다.",2,국내도서-소설/시/희곡
229,9791187206613,43946458,세상의 중심에서 사랑을 외친 짐승,"13,320원",740원,"할란 엘리슨 저/신해경,이수현 공역",아작,"“신이시여, 할란 엘리슨이네.”
중단편 만으로 휴고상, 에드거상, 네뷸러상 등 각종 문학상을 
60여 차례나 수상한 살아 있는 전설이자 미친 천재!

“여기, 진짜가 나타났다.” 중단편만으로 휴고상, 에드거상, 네뷸러상, 브람스토커상, 세계판타지문학상 등 각종 문학상을 60여 차례나 수상한 SF, 판타지 소설계의 대부이자 살아 있는 전설, 미친 천재 할란 엘리슨의 국내 첫 작품집. 

1,700여 편에 이르는 전방위적인 작품과 더불어, “작가는 모든 것을 알아야 한다”며 청소년 범죄에 관해 쓰기 위해 가짜 신분으로 브루클린 갱단에 들어갔고, 롤링 스톤즈 등과 함께 여행한 뒤 로큰롤을 묘사하기도 했으며, 흑인 참정권 운동을 위해 마틴 루터 킹 목사가 주도한 셀마-몽고메리 행진에 동참하기도 한 행동하는 자유주의자. 

영화 [터미네이터]를 비롯해 자기 아이디어를 베꼈다고 생각한 영화 제작사들을 상대로 지독한 저작권 소송을 벌이고, 검열 반대 운동에 앞장서 국제 작가 연맹으로부터 ‘실버 펜’까지 수상한 ‘천재’, ‘괴물’, 그리고 ‘전설’ 그 자체인 할란 엘리슨의 대표 수상작 모음 전집.

“할란 엘리슨은 자기 키가 159센티미터라고 하지만, 
재능과 열정과 용기 면에서는 2미터가 넘는 거인이다.”
- 아이작 아시모프",1,국내도서-소설/시/희곡
230,9791163168492,117710542,사탕비,"13,500원",750원,청예 저,고즈넉이엔티,"제1회, 제2회 K-스토리 공모전 최우수상,
제9회 교보문고 스토리공모전 우수상,
2021 컴투스 글로벌 콘텐츠문학상 최우수상,
제6회 한국과학문학상 대상 수상 작가
올해 가장 밝게 빛날 작가, 청예 신작 소설

아름답고 저주스러운 사탕비가 온 세상을 뒤덮었다
불완전한 채로 존재하는 모든 이에게 쏟아지는 오색찬란한 질문들

“시안, 네 삶의 의미는 직접 정해. 네 방식대로.”

이상기후 사탕비로 인해 무너진 세상, 살아남은 인류는 유일한 피난처인 청백성으로 이주해 사탕비를 섭취하며 아프지도 늙지도 않는 삶을 산다. 오색찬란한 사탕비는 인간에게 죽음과 영생을 함께 선물했다.
사탕비 때문에 가족을 잃은 마시안은 청백성에서 1년간 잠들어 있다 각성한다. 시안이 눈을 뜨자마자 마주한 것은 잔인한 현실이다. 지목되면 살아남지 못하는 처형 투표에 참가하게 된 것. 청백성에 인간인 척 잠입한 휴머노이드 ‘캔디 인간’을 색출할 때까지 투표는 계속된다는데…….",1,국내도서-소설/시/희곡
231,9791189015190,62266961,신의 망치,"13,320원",740원,아서 C. 클라크 저/고호관 역,아작,"“이번엔 소행성이다! 우주에서 지구로 날아온 신의 일격!” 영화 [딥 임팩트] 원작 소설. SF 그랜드 마스터 아서 C. 클라크가 단독으로 집필한 마지막 작품. 서기 2110년, 인류는 발달한 과학기술 덕분에 의식주에 대한 걱정은 물론 전쟁과 내분까지 해소하며 새로운 황금기에 접어든다. 하지만 한 아마추어 천문학자가 밤하늘의 오른쪽 구석에서 망원경으로 지구를 향해 돌진해 오고 있는 재난을 발견한다. 그것은 지구 문명을 몰살시킬 수 있는 암석 덩어리. 소수의 광신도들은 종말론적인 파괴를 하느님의 표식으로 여기며 환영하지만, 인류는 위대한 과학의 힘으로 운명을 피할 방법을 간절히 찾는다. 우주선 갈릴레오호의 선장 로버트 싱과 그의 승무원들은 운석의 경로를 바꾸기 위해 필사적인 노력을 경주하며, 궁극적으로 스스로를 희생해야 하는 사명에 사로잡히고야 마는데….",2,국내도서-소설/시/희곡
232,9791170522386,123668676,달빛수사,"15,300원",850원,연여름 저,황금가지,"단 일주일 안에 사라진 고교생을 찾아야 한다!
『리시안셔스』 연여름 작가가 다정하게 펼치는 감성 추리 로맨스!

2021년 한국 SF 어워드, 한낙원과학소설상 수상, 2022년 예스24 독자 선정 ‘한국 문학의 미래가 될 젊은 작가’ 연여름의 신작 장편소설 『달빛수사』가 황금가지에서 출간되었다. 물건과 기억을 읽는 사이코메트리 초능력자, ‘한재은’과 변호사 ‘김선우’가 사라진 고등학생, ‘이하나’를 찾는 과정이 펼쳐지는 감성 추리 로맨스 장편소설이다. 브릿G 제2회 로맨스릴러 공모전에서 수상한 『달빛수사』는 사이코메트리 능력을 주축으로 사라진 등장인물의 흔적을 쫓는 과정을 빠른 진행으로 긴장감 넘치고 흡인력 있게 그렸다는 평을 받았다. 여기에 모든 기억을 읽을 수 있는 능력자 한재은, 그리고 숨기고 싶은 비밀이 있는 김선우 두 인물의 과거사가 얽히며 서로를 사랑하면서도 헤어질 수밖에 없었던 애틋한 로맨스가 어우러진다.

한재은은 사이코메트리다.",2,국내도서-소설/시/희곡
233,9791196347031,73363200,대멸종,"11,700원",650원,"시아란,심너울,범유진,해도연,강유리 공저",안전가옥,"한 세계의 끝을 향해 달리는 다섯 가지 이야기

2018 겨울 안전가옥 스토리 공모전 수상 작품집

이승과 저승, 지구와 그 바깥, 

지금 여기의 세계와 상상할 수 없던 새로운 세계의 ‘대멸종’



독특한 주제에 따라 재기발랄한 이야기를 선보이는 ‘안전가옥 스토리 공모전’. 『대멸종』은 지난 2018년 가을 공모전의 수상 작품집인 『냉면』에 이은 두 번째 수상 작품집이다. ‘한 세계의 종말’을 공통분모로 둔 이야기들은 판타지?SF?미스터리 등의 문법을 자유자재로 넘나든다. 우리나라 고유의 저승 신화가 우주과학과 어우러지고, 빈민가에서 펼쳐지는 인간 드라마가 동화적인 판타지를 품는다. 멀지 않은 미래의 우주를 그리던 이야기가 어느 순간 미스터리 스릴러의 색채를 띠기도 한다. 이 흥미로운 결합이 지향하는 바는 이야기 본연의 ‘재미’다.",1,국내도서-소설/시/희곡
