순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
167,9791126440320,35273064,이상한 나라의 흰 토끼,"13,950원",770원,명윤 저,디앤씨미디어(D&C미디어),"냉혹하고도 다정한 지배자 하트,
연쇄 살인마 매드해터, 이중인격 갱단 보스 트윈스……
이 모든 것은 ‘앨리스’의 등장 전에 한 여자가 
역하렘 소설 『원더랜드』에 발을 들이며 시작되었다. 

범죄자와 쓰레기들의 도시 원더랜드. 
그곳의 심부름꾼이자 질서 유지자, 흰 토끼 소윤.
차원 이동자인 그녀를 움직이는 것은
주인공 앨리스가 이야기를 끝맺는 것을 도우면
가족에게 돌아갈 수 있을지도 모른다는 희망.
하지만 앨리스의 등장 이후에도 
그녀의 것이었어야 할 남자들은 
제 역할을 다 하지 않은 채 소윤의 곁을 맴돌고
그들의 집착과 맹목성은 정도를 더해 간다.",2,국내도서-소설/시/희곡
168,9788952774538,19831259,그레이 1,"10,800원",600원,E L 제임스 저/박은서 역,시공사,"세계적인 베스트셀러 《그레이의 50가지 그림자》
독자 염원의 후속편 3년 만에 출간

2012년 미국 순문학 출판사인 랜덤하우스 빈티지에서 출간된 《그레이의 50가지 그림자》는 출판 역사상 다수의 기록을 갈아치우며 세계적인 신드롬을 일으켰다. 출간 석 달 만에 3천만 부가 판매, 미국 독서 인구의 25%가 이 책을 구매하였으며, 영국에서는 댄 브라운의 《다 빈치 코드》와 JK 롤링의 ‘해리포터 시리즈’를 제치고 역사상 가장 빠른 시간에 1백만 부 판매를 달성한 소설로 이름을 남겼다. 전자책으로는 최초로 1백만 부 이상 판매되었고(아마존닷컴 기준), 133주 연속 뉴욕 타임스 베스트셀러 1위를 차지한 이 책은 52개 언어로 번역되어 세계적으로 1억2,500만 부가 판매(2015년 6월 기준)되었다.",1,국내도서-소설/시/희곡
169,9791190872591,139999504,눈물을 만드는 사람,"17,010원",940원,에린 둠 저/김희정 역,레드스톤,"함께 자란 두 존재, 
사랑이라는 불가항력을 받아들이다

이탈리아와 유럽 전역을 뜨겁게 달군 단 한나의 로맨스!

니카가 자란 고아원에는 누구나 아는 전설이 하나 있다. 바로 ‘눈물 제조공‘이라는 신비로운 장인에 관한 이야기. 그는 수정구슬처럼 맑은 눈을 가졌고, 사람의 마음속에 있는 모든 기쁨과 두려움과 공포를 만들어내는 인물이다. 이제 열일곱 살 소녀가 된 니카는 이 동화 같은 이야기를 뒤로하고 고아원을 떠날 시간이 되었다. 니카가 그렇게 바라던 꿈이 실현될 시간. 밀리건 부부는 입양 절차를 시작하고, 니카를 가족으로 맞을 준비를 마쳤다. 그런데 니카가 살게 된 새로운 가정에는 그녀만 있는 것이 아니었다. 니카와 같은 고아원 출신의, 속을 알 수 없는 리젤도 함께 입양된 것이다. 니카가 절대, 꿈에도, 남매가 되고 싶지 않은 리젤이다. 리젤은 탁월하게 스마트하며, 사람을 홀리는 악마 같은 피아노 실력을 가지고 있다.",1,국내도서-소설/시/희곡
170,9791138589444,119151950,누군가 내 몸에 빙의했다 5,"12,600원",700원,신슬라 저,연담,"“예. 잡아먹혔습니다.”

세계수에 잡아먹힌 라파엘부터,

‘내가 누님을 해칠 무기였다.’

검은 사도의 세뇌에 죽음으로 저항한 칼렌,

“너일 수 있다는 가능성을 무시하는 방법을 몰라.”

설사 가짜라도 칸나를 구할 수밖에 없어 함정에 빠져든 오르시니까지.

결국, 멸망이 시작되었다.
벌어진 세계의 틈을 다시 붙이기 위해
칸나는 자신의 생명력을 바치는데…….

“알렉산드로, 너는 그 아이를 구하기 위해 어디까지 할 수 있어?”
“뭐든 할 수 있다.”
“마지막 순간에 너는 죽을 거야. 그런데도 할 수 있어?”
“할 수 있다.”

알렉산드로는 자신의 목숨을 바쳐 칸나를 구하고자 한다.
오로지 상실과 마모만으로 가득한 여정을 완벽하게 완성하기 위하여.",1,국내도서-소설/시/희곡
171,9791138589413,119151911,누군가 내 몸에 빙의했다 2,"12,600원",700원,신슬라 저,연담,"칸나가 ‘이혼’하고자 전력을 다하는 가운데,
오르시니의 실종 소식이 그가 남긴 편지와 함께 날아든다.

[기사들이 전멸했습니다. 더는 기사들을 보내지 마십시오.]

황제의 명령으로 오르시니가 실종된 페일런섬에 가게 된 칸나는
성녀의 모함으로 검은 사도로 몰리는데…….

“검은 사도로 의심되는 자를 찾아 정화를 한답니다.”
“정화는 어떻게 하는 거죠?”
“나무에 거꾸로 매달아 화형을 하지요.”

성녀를 조종하던 자가 검은 사도의 하수인이라는 사실이 밝혀지고,
이 사태를 처리하고자 나타난 알렉산드로 아디스.
그는 칸나에게 의술의 출처를 매섭게 캐묻는다.

“너의 그 의술. 이곳의 것이 아니다. 어디서 배웠지?”

다른 세계에서 온 사실을 끝끝내 숨기는 칸나에게
알렉산드로는 충격적인 말 한마디를 내뱉는다.",1,국내도서-소설/시/희곡
172,9791164799534,118499350,하렘의 남자들 3 (일반판),"15,200원",320원,알파타르트 저,해피북스투유,"『재혼 황후』의 명성을 잇는 알파타르트 작가의 역작!
여황제 라틸과 남자 후궁이 펼치는 궁중로판 『하렘의 남자들』

“왜 저는 한 남자와만 결혼해야 합니까?”
여황제, 제국 최초의 하렘을 선언하다!
“역대 선황들께선 후궁을 최소 다섯 명, 평균 열다섯 명 두었습니다. 이제 제가 황제가 되었으니, 저도 최소 다섯 명 이상은 후궁으로 두어야겠습니다. 재상 아들이요? 대상의 후계자요? 제가 좋다면 하렘으로 들여보내세요. 보고 마음에 드는 사람을 황후로 삼을 것입니다.",2,국내도서-소설/시/희곡
173,9791164790678,89386294,막내 황녀님 4,"12,600원",140원,사하 저,해피북스투유,"히페리온에 세 번째 별이 떠오르는 순간
제국은 무한한 광영을 누리리라!

마도왕국 아르커스를 다스리던 대법사.
어느 날, 의문의 마법진에 의해 모든 마력이 봉인된 그녀는 히페리온의 막내 황녀로 태어나게 되는데…….
“이거 지금 아빠라고 말한 것 같은데. 분명 아빠라 하였어. 그렇지 않느냐?”
“축하드립니다, 폐하. 황녀님께서 드디어 말이 트이신 것 같습니다.”
“……오늘을 국경일로 선포한다.”
심각한 팔불출의 아빠와 오빠들, 그리고 대법사를 되찾길 원하는 아르커스의 마법사들까지.",1,국내도서-소설/시/희곡
174,9791170337768,34972100,그녀가 공작저로 가야 했던 사정 2,"12,600원",700원,밀차 저,(주)디앤씨미디어-잇북,"파란만장했던 사건들과 약속했던 거래가 끝이 나고 약혼 파기만 남은 상황!
여주인공인 베아트리스를 찾아서 노아와 이어 주어야 하건만,

“여기 와야 할 사람이 있었는데, 안 왔네요. 저 때문에요. 그래서 꼭 만나야 되는 두 사람이 저로 인해 만나질 못하게 됐어요.”

정작 나타나야 할 그녀는 보이질 않고 새로운 인연들만 늘어간다.
노아와는 그저 연극을 하는 것뿐이라는 생각에, 왠지 레리아나는 가슴 한구석이 싸해지고 불편한 마음이 남아 있는데…….

“우리 계약, 여기서 끝내요.”
“그렇게 못하겠다면?”

반면 노아는 레리아나의 대한 자신의 마음을 깨닫고 그녀를 보내 주지 않으려 한다.",1,국내도서-소설/시/희곡
175,9791165347550,119266522,조선연애실록 3,"13,500원",750원,로즈빈 저,팩토리나인,"네이버 웹소설 누적 조회 수 3300만 
작가 ‘로즈빈’의 궁중 로맨스!

숨 막히게 진행되는 전개, 실존하듯 살아있는 캐릭터
로즈빈 작가만의 아련하고 달콤한 궁중 로맨스로 태어나다! 

반가의 여식으로 자라 곱고 귀한 것들만 알고 지내던 용희는 하루아침에 세상 밖으로 내던져진다. 가문의 억울함을 풀기 위해 남장을 한 용희는 우연히 만난 완에게 기상천외한 제안을 받게 되는데…….“좋소. 그 거래, 해보겠소.” 

완의 일행은 곱디고운 그녀의 허술한 남장에 속아주기 바쁘고, 더욱이 완은 고약한 용희의 언동에 뒷목 잡기 일쑤다. 절륜함은 기본이요, 잘생김을 담당하고 있는 이 꽃선생이, 조선의 세자라고? 어느새 둘은 서로에게 스며들어 없어서는 안 될 존재가 되었다. 오직 너여야만 하는 완과, 너만 아니면 될 것 같은 용희의 아찔한 동행! 이 거래, 정말 괜찮은 걸까.",1,국내도서-소설/시/희곡
176,9788925569093,89847730,금혼령 3,"12,600원",700원,천지혜 저,알에이치코리아(RHK),,1,국내도서-소설/시/희곡
177,9791157404643,145720197,청춘극한기,"15,300원",850원,이지민 저,네오픽션,"하루아침에 바이러스에 감염돼
대책 없이 사랑에 빠진
요즘 청춘들에 대하여

〈바이러스〉의 원작 『청춘극한기』가 네오픽션에서 출간됐다. ‘바이러스에 감염되면 사랑에 빠진다’라는 상황 설정은 유사하다. 기력도, 의욕도, 연애 세포도 바닥난 ‘옥택선’이 주인공인 것도 똑같다. 하지만 소설은 영화의 배경과 달리 지극히 현실이다. 아무것도 기다리지 않는 청춘 옥택선. 일, 연애, 인간관계, 일상의 안정된 행복…… 뭐 그런 아무리 바라도 오지 않는 것들에 대해 미련을 버리기로 작정한 옥택선. 어른들 말대로 끈기도 패기도 없는 ‘요즘 것들’ 중 하나, 옥택선. 이 요즘 청춘 옥택선이 누군가를 열렬히 사랑하게 되는 신종 바이러스에 감염되어 생사를 넘나들며 비로소 타인을 돌아보는 진정한 삶의 의미를 깨닫는다. 기발한 발상으로 청춘을 예찬한 『청춘극한기』는 앞으로 살아갈 날만큼 아플 날도 많을 ‘젊음’에 격려와 위로를 보낸다.",2,국내도서-소설/시/희곡
178,9791130651910,126540842,사랑하는 나의 억압자 1,"14,220원",790원,서사희 저,블라썸,"대한출판문화협회 서울국제도서전 선정,
2024 한국에서 가장 재미있는 책
『사랑하는 나의 억압자』 단행본 출간

“처음부터, 내게 일부러 접근했군요?”
“……그렇습니다.”
“원수의 딸을 사랑하는 척하느라 힘들었겠다.”

왕가의 핏줄이자 군부 대장의 외동딸 아네트. 2년간의 열애 끝에 아버지의 충실한 수하 하이너와 결혼했다. 마냥 근사하고 다정한 남편과 영원할 줄 알았던 행복. 모든 것이 완벽했다. 모든 것이 완벽해 보였다. 남편의 배신으로 가문이 몰락하기 전까지는.

“이혼해요. 하이너.”
“불허합니다.”
“내게 아직도 쓸모가 남았나요? 내 부모님은 죽었고 왕정은 몰락했고
난 가진 게 아무것도 없어요. 당신 복수는 끝났다고.”
“부인. 어디로 가서 행복하시려고?”
“……내가 행복할 수 있는 곳은 아무 데도 없어요.” 

하이너가 입꼬리를 늘여 웃었다.

“어차피 그런 거라면 내 곁에서 평생 불행해.”

아네트는 문득 깨달았다.",1,국내도서-소설/시/희곡
179,9791198675309,125392206,상호 패러독스 1,"14,400원",800원,해월 저,포르투나,"서로 사랑하고 때론 엇갈리는 성장통의 아픔 속에서 살아갈 자격을 찾는 아이들이 ‘살아가는 것에 자격은 필요하지 않다는 것’을 깨닫고 각자 자신만의 이야기에서 주역이 되는 과정을 그린, 청춘 로맨스 성장 드라마이다.",1,국내도서-소설/시/희곡
180,9791192591056,112014718,키메라 1,"11,700원",650원,홍수연 저,파란 (파란미디어),"신정은을 바라보는 차신현의 눈길엔 늘 혐오가 깔려 있다
오랜 시간에 걸쳐 계획적으로 쌓은 견고한 혐오

뛰어난 지능을 물려받진 못했어도 정은은 자신이 가진 것을 철저하게 관리했다.
그렇게 대한민국에서 가장 많은 현금을 가졌고, 
어느 곳에 있더라도 가장 빛나도록 외모를 가꾸어 냈다.

그러나 노력으로도 가질 수 없는 한 남자가 있다

자신과는 전혀 다른, 
진화한 인류인가 싶을 정도로 우월한 천재 차신현.
그를 가지면, 정은은 제 세상이 완벽해질 거라 생각했다. 
그러나 그는 신정은을 혐오했다. 

모든 것이 완벽하고 오직 차신현만 없는 세상

간혹 벌어지지 않은 일들이 정은은 궁금했다. 
우습고 비참하게 헤어지는 건 마찬가지겠지만…….
거짓된 남자를 곁에 두고 죽어도 좋을 만큼 행복했을지도 모르는 그 잠시간을.

“돈을 원한다면 내 밑으로 오면 되겠네. 
대가로 넌 날 기쁘게 해 주고.",2,국내도서-소설/시/희곡
181,9791170339281,36449789,그녀가 공작저로 가야 했던 사정 3,"10,800원",600원,밀차 저,(주)디앤씨미디어-잇북,"서로의 마음을 확인한 레리아나와 노아는
그동안 입 밖으로 낼 수 없던 비밀들을 드디어 공유하게 된다.
하지만 그런 그들에게는 아직도 시련이 남아 있었으니,

“당신이 또 쓰러지면 왕국 내에서는 치료 가능한 사람이 없어.”
“그렇다면 왜 문제가 생겼는지, 혹시 짚이는 구석이 있는지 전부 다 알아야겠어.”

이유를 알 수 없는 두통에 계속해서 쓰러지는 레리아나와
아직 밝혀지지 않은 수수께끼 같은 의문들.

그리고 마침내, 레리아나는 소설 속의 여주인공인 베아트리스와 직면하게 되는데…….",1,국내도서-소설/시/희곡
182,9791165347543,119266474,조선연애실록 2,"13,500원",750원,로즈빈 저,팩토리나인,"네이버 웹소설 누적 조회 수 3300만 
작가 ‘로즈빈’의 궁중 로맨스!

숨 막히게 진행되는 전개, 실존하듯 살아있는 캐릭터
로즈빈 작가만의 아련하고 달콤한 궁중 로맨스로 태어나다! 

반가의 여식으로 자라 곱고 귀한 것들만 알고 지내던 용희는 하루아침에 세상 밖으로 내던져진다. 가문의 억울함을 풀기 위해 남장을 한 용희는 우연히 만난 완에게 기상천외한 제안을 받게 되는데…….“좋소. 그 거래, 해보겠소.” 

완의 일행은 곱디고운 그녀의 허술한 남장에 속아주기 바쁘고, 더욱이 완은 고약한 용희의 언동에 뒷목 잡기 일쑤다. 절륜함은 기본이요, 잘생김을 담당하고 있는 이 꽃선생이, 조선의 세자라고? 어느새 둘은 서로에게 스며들어 없어서는 안 될 존재가 되었다. 오직 너여야만 하는 완과, 너만 아니면 될 것 같은 용희의 아찔한 동행! 이 거래, 정말 괜찮은 걸까.",2,국내도서-소설/시/희곡
183,9791136416957,92807236,악녀는 모래시계를 되돌린다 외전,"11,700원",650원,산소비 저,(주)디앤씨미디어-잇북,"아스의 황제 즉위식을 한 달 앞둔 어느 날.
아리아의 집무실에 정체불명의 꼬마 아이가 나타난다.

“너 뭐야? 여긴 어떻게 들어왔지?”
“너 아니고 블리스! 내 이름.”

부드러운 웨이브가 진 밝은 금발에,
어딘가 익숙한 반짝반짝 빛나는 파란색 눈동자.
아이의 얼굴은 누가 봐도 아리아와 닮아 있었다.

아리아는 블리스가 자신의 이복동생이라고 확신하고
크로아로 돌려보내려 하지만, 블리스는 눈 깜짝할 사이에 사라진다.

그와 함께 황실에서는 의복이 물에 젖거나 주방이 엉망이 되는 등
사소하지만 다소 곤란한 사건들이 하나둘씩 발생하는데…….

과연, 사랑스러운 침입자의 정체는?

악녀는 모래시계를 되돌린다.
그 마지막 이야기!",1,국내도서-소설/시/희곡
184,9788952241597,82590686,셰어하우스,"14,400원",800원,베스 올리리 저/문은실 역,살림출판사,"“이 소설은 [시애틀의 잠 못 이루는 밤]의 21세기 버전이다.”
- 선데이 익스프레스

『셰어하우스』는 2017년 프랑크푸르트 도서전의 화제작으로서, “21세기 버전 [시애틀의 잠 못 이루는 밤]”이라는 찬사를 받으며 동시대성을 인정받았다. 이 소설의 주인공들은 모두 밀레니얼 세대다. 어플리케이션으로 인연을 찾고, 유튜브 스타에 열광하며, 남들에 맞추기보다는 자신의 취향을 고수한다. 연애에서도 이전 세대의 로맨스 주인공들과는 전혀 다른 모습을 보여준다. 시종일관 유머를 잃지 않으며, 여성이 남성에게 의존하지도 않는다. 영국의 20대 작가가 쓴 이 로맨스 소설에 한국의 젊은 독자들이 쉽게 공감하는 것은 놀라운 일이 아니다.",1,국내도서-소설/시/희곡
185,9791170961758,125833421,하렘의 남자들 5,"16,200원",180원,알파타르트 저,해피북스투유,"《재혼 황후》의 명성을 잇는 알파타르트 작가의 역작!
여황제 라틸과 남자 후궁이 펼치는 궁중로판 《하렘의 남자들》

“왜 저는 한 남자와만 결혼해야 합니까?”
여황제, 제국 최초의 하렘을 선언하다!
“역대 선황들께선 후궁을 최소 다섯 명, 평균 열다섯 명 두었습니다. 이제 제가 황제가 되었으니, 저도 최소 다섯 명 이상은 후궁으로 두어야겠습니다. 재상 아들이요? 대상의 후계자요? 제가 좋다면 하렘으로 들여보내세요. 보고 마음에 드는 사람을 황후로 삼을 것입니다.",2,국내도서-소설/시/희곡
186,9791170960546,122330652,하렘의 남자들 4,"15,120원",160원,알파타르트 저,해피북스투유,"『재혼 황후』의 명성을 잇는 알파타르트 작가의 역작!
여황제 라틸과 남자 후궁이 펼치는 궁중로판 『하렘의 남자들』

“왜 저는 한 남자와만 결혼해야 합니까?”
여황제, 제국 최초의 하렘을 선언하다!

“역대 선황들께선 후궁을 최소 다섯 명, 평균 열다섯 명 두었습니다. 이제 제가 황제가 되었으니, 저도 최소 다섯 명 이상은 후궁으로 두어야겠습니다. 재상 아들이요? 대상의 후계자요? 제가 좋다면 하렘으로 들여보내세요. 보고 마음에 드는 사람을 황후로 삼을 것입니다.",2,국내도서-소설/시/희곡
187,9791167182333,116980627,너에게 이뤄질 수 없는 사랑을 하고 있어,"13,500원",750원,도구 코지 저/김진아 역,제우미디어,"“8년 전 크리스마스, 네가 죽었다.”

『One Tone』이라는 바를 운영하던 주인공 ‘이부키’.
손님으로 온 ‘아카리’와 결혼해 행복한 나날을 보낸다.
그러던 어느 날 교통사고로 아카리가 죽고 이부키는 술독에 빠져 산다.
술에 취해 잠들면 꿈속에서 그녀와 만날 수 있기 때문이다.

여느 날처럼 술에 잔뜩 취해 길을 걷다가
문득 그녀가 있는 묘지로 발걸음을 옮긴다.
그곳에서 기묘한 검은 고양이를 만나게 되는데…….

“그렇게 아내가 보고 싶어? 그럼 어쩔 수 없지.
그렇게까지 말한다면 만나게 해줄게, 유령이랑.",2,국내도서-소설/시/희곡
188,9791167793478,124420170,세이렌 5,"18,000원","1,000원",설이수 저,YOUNGCOM(영컴),"“그대가 지금, 악마의 구원을 바란다면 기꺼이 응해 줘야지.”
죽음의 끝자락에서 나타난 그녀의 구원자. 

세상에 마지막 남은 세이렌 아리아는 천상의 목소리를 가졌지만 그로 인해 이용만 당하며 불행한 삶을 살아간다. 새장 속에 갇힌 채 피를 토할 때까지 노래만 부르던 아리아는 죽음의 순간 자신에게 다가오는 한 남자와 마주친다. 절망 속 그녀를 위해 새장의 문을 열어주고 그녀를 구원해준 대공 덕분에 처음으로 본인의 의지로 노래를 하게 된 아리아. 그녀는 대공의 품에서 미소를 띄우며 죽음을 맞이하지만 어떻게 된 일인지 10살로 회귀한 채 다시 눈을 뜨게 된다. 그리고 그녀는 결심한다. 이번 삶은 새장 속 새가 아니라 자신과 자신의 구원자 발렌타인 대공을 지키는 삶을 살겠다고.",2,국내도서-소설/시/희곡
189,9791167281876,116033154,간택주의보 세트,"26,640원","1,480원",진숙 저,테라스북,"“그대야말로 나의 신붓감으로 적합하지 않겠습니까?
그날 밤의 은밀한 기억을 알고 있는 유일한 여인이니.”

벗의 지아비 외도 현장을 잡기 위해 기녀로 변장 후 기방에 쳐들어간 소진.
그곳에서 마주한 헐벗은 이 남자가, 어쩐지 낯설지가 않다……?
알고 보니 그는 1년 전 소진이 구해주었던 위독한 사내였던 것!

그러나 그때의 기억을 잃어버린 헌은
그날을 유일하게 알고 있는 소진을 유혹해 기억을 되찾으려고 하지만
소진은 헌을 난봉꾼 취급하며 콧방귀만 뀐다.

그러던 어느 날, 사라진 벗을 찾으러 세자빈 간택을 이용해 궐에 잠입한 소진.

“초간택까지만 임하고 오겠습니다.”

그런데 배은망덕한 그놈이 곤룡포를 입은 채 나타난 것이 아닌가.
알고 보니 난봉꾼이었던 그가 세자, 헌이었던 것!

“기억을 찾기 위해 저 여인을 반드시 간택에 통과시켜야 한다.”
“이번 간택전에서 반드시 떨어져야만 해!”

간택전을 두고 시작된 두 남녀의 밀당.",1,국내도서-소설/시/희곡
190,9788925569079,89379838,금혼령 1,"12,600원",700원,천지혜 저,알에이치코리아(RHK),"★ 2022년 MBC 화제의 드라마 〈금혼령, 조선 혼인 금지령〉 원작 소설
★ 인기 웹소설, 웹툰, 드라마의 원작을 만날 수 있는 기회 
★ 유쾌하고 발칙한 상상력을 자아내는 궁중 로맨스의 끝판왕 

현대인의 솔로 감성을 자극하는, 지극히 트렌디한 청춘 사극
7년 전 세자빈을 잃고 폐인이 되어버린 왕 이헌.
그의 앞에 죽은 세자빈으로 빙의할 수 있다는 여자, 예소랑이 나타난다!
알고 보니 그녀는 신기라곤 하나도 없는 순 사기꾼!
이 빙의가 모두 거짓말이었다고?!
이제 금혼령을 끝내기 위한 그녀의 통 큰 사기극이 시작된다.",1,국내도서-소설/시/희곡
191,9791188895359,59228515,"선배, 그 립스틱 바르지 마요","11,700원",650원,엘리즈 저,곁,"위즈덤하우스 곁 & 예스24 e연재 ‘로맨틱 콜라보’ 공모전 대상작
출간 전, 드라마화 전격 결정!

자신이 짝사랑하는 직장 선배의 애인이 다른 여자와 결혼한다는 사실을 알게 된 남자가 그녀에게 복수할 수 있도록 도와주겠다고 제안하며 시작되는 로맨스소설. 믿었던 애인에 대한 배신감과 함께 선택받지 못한 데서 오는 좌절감을 느끼는 주인공 송아, 그리고 짝사랑을 포기하려고 했지만 선배를 도와주면서 자신의 애정을 적극적으로 어필하는 현승, 두 사람 사이의 밀고 당기는 애정 관계가 이 작품의 가장 흥미로운 지점이자 매력 포인트다. 공모전 대상 심사평에서 ‘티격태격 로맨스 대사는 거의 유명 드라마 작가급이다’라는 호평을 받은 만큼 익숙한 삼각관계 로맨스를 재치 있는 상황 설정과 대사로 재밌게 잘 살려냈다.",2,국내도서-소설/시/희곡
192,9791158560935,19883685,인소의 법칙 4,"10,800원",600원,유한려 저,(주)디앤씨미디어-잇북,"연재사이트에서 독보적인 조회수를 올리며, 업데이트 때마다 주간, 월간 베스트를 석권한『인소의 법칙』
현실적인 여학생의 본격 인터넷 소설 파헤치기! 

여름방학 하면 역시 담력시험!
그런데 인터넷 소설 담력시험에선 진짜 뭐가 나온다던데……?

안티카페 사건이 끝나 평화로운 나날도 잠시, 1반과 8반의 피구시합이 반 싸움으로 번지고 만다. 그 대안으로 제시된 것은 다름 아닌 담력시험!

한밤중의 폐교에서 길을 잃은 함단이와 우주인의 앞에 펼쳐지는 기이한 일들, 그 속에서 지금까지 감춰져 왔던 우주인의 과거가 밝혀지는데…….",1,국내도서-소설/시/희곡
193,9788947549578,127102333,너의 여름을 빌려줘,"17,820원",990원,리지 덴트 저/백지선 역,마시멜로,"“올해 가장 달콤하고, 재미있고, 섹시한 소설!”_에밀리 헨리

[뉴욕타임스] [버슬] [포춘] 등 각종 매체와 베스트셀러 작가들이 뽑은 
‘여름에 읽어야 할 최고의 소설’

""감정과 재치, 유머, 즐거움의 균형이 완벽한 이야기"", “완벽하게 미친 재미” 등의 찬사를 받으며 출간되자마자 아마존 베스트셀러에 오르며 각종 언론과 매체에서 여름에 읽어봐야 할 소설로 선정된 화제의 소설《너의 여름을 빌려줘》가 국내에 출간되었다. 

180도 다른 인생을 살 수 있는 기회가 온다면?
“와인 한 잔에서 시작된 달콤한 거짓말에 내가 먼저 취해 버렸다!”

이 소설은 지금까지 그랬듯 앞으로도 별 볼일 없는 인생을 살 줄 알았던 서른한 살의 버디가 우연한 오해로 자신과는 정반대의 인생을 사는 친구 헤더의 신분을 빌려 소믈리에로 일하게 되며 시작된다.",1,국내도서-소설/시/희곡
194,9791192591070,112014744,키메라 3,"11,700원",650원,홍수연 저,파란 (파란미디어),"전 세계를 술렁이게 한 유전자 연구와 
헤기모니를 갖기 위한 치열한 패권 다툼 속에
신의 장난에 휘말렸으나 
금기를 뛰어넘고자 인생 전부를 던진 두 사람

결국, 이렇게.
그렇게 긴 시간의 인내와 기다림에도 나는 결국 너를.
아니, 우리는. 

창조주여, 
당신은 누구를 위해 저를 만드셨습니까?

너 하나가 실은 내가 갖고 싶은 전부였다고.
내가 이 세상에서 만난 존재 중 네가 가장 아름다웠다고.
그렇게 진심으로 너를 사랑했다고.
말하지 않은 것들이 많아 다행이다.",2,국내도서-소설/시/희곡
195,9788959527243,65417346,나와 그녀의 왼손,"11,520원",640원,츠지도 유메 저/손지상 역,제우미디어,"일본 최대 서평사이트 독서미터 읽고 싶은 책 1위
[이 미스터리가 대단하다 대상] 우수상 수상작가의 역작

나의 [운명의 날]
처음 그녀와 만났다.

조금씩 쌓여가는 작은 의문들이 풀렸을 때,
뜨거운 감동이 밀려온다!

어린 시절의 트라우마로 의사의 꿈을 잃어버린 의대생, 도키타 슈.
어느 날 그는 학교 옥상에서 우연히 길을 잃었다는 여성, 세이케 사야코를 만난다.

“내일부터 저의 과외선생님이 되어주세요.”

그녀의 밝은 태도, 천진난만함, 신비로움에 점점 이끌리는 슈. 
하지만 함께 시간을 보낼수록 그녀의 표정은 점점 더 어두워져만 가는데…….",1,국내도서-소설/시/희곡
196,9791130651941,126540888,사랑하는 나의 억압자 4,"14,220원",790원,서사희 저,블라썸,"대한출판문화협회 서울국제도서전 선정,
2024 한국에서 가장 재미있는 책
『사랑하는 나의 억압자』 단행본 출간

“처음부터, 내게 일부러 접근했군요?”
“……그렇습니다.”
“원수의 딸을 사랑하는 척하느라 힘들었겠다.”

왕가의 핏줄이자 군부 대장의 외동딸 아네트. 2년간의 열애 끝에 아버지의 충실한 수하 하이너와 결혼했다. 마냥 근사하고 다정한 남편과 영원할 줄 알았던 행복. 모든 것이 완벽했다. 모든 것이 완벽해 보였다. 남편의 배신으로 가문이 몰락하기 전까지는.

“이혼해요. 하이너.”
“불허합니다.”
“내게 아직도 쓸모가 남았나요? 내 부모님은 죽었고 왕정은 몰락했고
난 가진 게 아무것도 없어요. 당신 복수는 끝났다고.”
“부인. 어디로 가서 행복하시려고?”
“……내가 행복할 수 있는 곳은 아무 데도 없어요.” 

하이너가 입꼬리를 늘여 웃었다.

“어차피 그런 거라면 내 곁에서 평생 불행해.”

아네트는 문득 깨달았다.",2,국내도서-소설/시/희곡
197,9791169632522,120774034,더 캐슬 1~3 세트,"38,700원","2,150원",진소예 저,에이템포미디어,"“왕실 역사상 처음이야. 사기 결혼이라니.”? 

그 선득한 음성에 가슴이 터질 듯이 뛰어댄다. 

“거짓말이 수준급인 걸 보니, 궁금해. 지금까지 무엇을 보고, 들었는지. 그리고 숨겼는지.” 

마치 자각하지 못하는 병을 앓는 것처럼 가슴이 뜨거웠다. 

6개월 전. 
유연은 대한민국에서 가장 유명한 남자에게 결혼 사기를 쳤다. 
정확히 말하자면, 대한민국 제30대 왕이 될. 
세자 이건에게.",1,국내도서-소설/시/희곡
198,9791138589437,119151929,누군가 내 몸에 빙의했다 4,"12,600원",700원,신슬라 저,연담,"신령 아르제니안은 이물질인 칸나를 이용해 세계를 멸망시키고자 한다.
그 계획을 막고자 칸나는 세계수 속에서 시간을 거스르는 여행을 반복한다.

갓난아기일 때로, 칼렌의 품에서 죽었을 때로,
라파엘을 처음 만났을 때로, 어린 오르시니에게 멸시를 당했을 때로…….
그러다 자신을 지키다 백골이 된 라파엘도,
아디스 가문이 대신전을 공격해 피바다가 된 지옥마저 보게 된다.

반복된 여행 끝에 자신을 임신한 선희의 몸으로,
청년 시절의 알렉산드로 아디스를 만나는 데 성공한다.

“당신의 몸에 독을 주입했어.
나를 이 감옥에서 데리고 나가.
그럼 해독제를 만들어 주겠어.”

칸나를 대신전한테서 지켜낼 수 있는 사람은 알렉산드로뿐이다.
거래를 위해 칸나는 알렉산드로에게 맹독을 먹였고,
목숨을 걸고 검은 사도들로부터 알렉산드로를 지켜냈다.

“라파엘, 나는 아디스로 돌아가야 해.",2,국내도서-소설/시/희곡
